Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
111832,1,1000,H,Ecto,0.00113125
111832,1,10000,H,Ecto,3123.82
111832,1,10000,H,Endo,17081
111832,1,10000,O,Ecto,1270.36
111832,1,1000,O,Endo,134.918
111832,1,10000,O,Endo,26502.3
111832,1,10000,C,Ecto,1434.68
111832,1,10000,C,Endo,6.27784
88713,1,1000,H,Ecto,7.28887
88713,1,10000,H,Ecto,1.21373e+07
88713,1,10000,H,Endo,7.49545e+07
88713,1,1000,O,Ecto,4192.19
88713,1,10000,O,Ecto,4.75535e+06
88713,1,1000,O,Endo,665812
88713,1,10000,O,Endo,1.18054e+08
88713,1,10000,C,Ecto,6.77878e+06
88713,1,100000,C,Endo,5.96384
81987.1,2,1000,H,Ecto,1.68644e+06
81987.1,2,10000,H,Ecto,34995.8
81987.1,2,1000,H,Endo,4.23939e+06
81987.1,2,10000,H,Endo,1.07334e+07
81987.1,2,1000,O,Ecto,71275.9
81987.1,2,10000,O,Ecto,14098.2
81987.1,2,1000,O,Endo,2.64636e+07
81987.1,2,10000,O,Endo,1.97348e+06
81987.1,2,1000,C,Ecto,3.70829e+06
81987.1,2,10000,C,Ecto,1.93627e+07
81987.1,2,10000,C,Endo,1.25715
81987.1,2,100000,C,Endo,0.000232202
8727.34,2,100,H,Ecto,58269.2
8727.34,2,1000,H,Ecto,7.40868e+07
8727.34,2,10000,H,Ecto,140096
8727.34,2,100,H,Endo,1.2818e+06
8727.34,2,1000,H,Endo,7.97231e+09
8727.34,2,100,O,Ecto,5.72331e+06
8727.34,2,1000,O,Ecto,7.19335e+06
8727.34,2,10000,O,Ecto,111162
8727.34,2,100,O,Endo,36838.1
8727.34,2,1000,O,Endo,1.00306e+10
8727.34,2,10000,O,Endo,45779.2
8727.34,2,100,C,Ecto,3.56472e+08
8727.34,2,1000,C,Ecto,1.62061e+08
8727.34,2,10000,C,Ecto,7.05929e+07
598.729,2,10,H,Ecto,8021.37
598.729,2,100,H,Ecto,65062.3
598.729,2,1000,H,Ecto,26131.4
598.729,2,100,H,Endo,64192.1
598.729,2,1000,H,Endo,6029.56
598.729,2,10,O,Ecto,25512
598.729,2,100,O,Ecto,114244
598.729,2,1000,O,Ecto,2200.93
598.729,2,100,O,Endo,23810.8
598.729,2,1000,O,Endo,220226
598.729,2,10,C,Ecto,1747.03
598.729,2,100,C,Ecto,207128
598.729,2,1000,C,Ecto,34146.2
598.729,2,10000,C,Ecto,93471.8
4973.27,2,100,H,Ecto,489097
4973.27,2,1000,H,Ecto,7.3415e+07
4973.27,2,10000,H,Ecto,90554.6
4973.27,2,100,H,Endo,1.72272e+07
4973.27,2,1000,H,Endo,5.74408e+09
4973.27,2,100,O,Ecto,2.55148e+07
4973.27,2,1000,O,Ecto,9.14831e+06
