GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,7.67681e+09,0,0,0
0,0,406028,4.71826e+09,0,0,0
0,0,1.45505e+06,1.19999e+10,0,0,0
0,0,4192.06,7.33335e+08,0,0,0
0,0,10987.5,1.10595e+10,0,0,0
0,0,26430,1.60969e+10,0,0,0
0,0,1298.36,1.14977e+10,0,0,0
0,0,433.87,1.39815e+09,0,0,0
0,0,10987.5,8.33413e+10,0,0,0
0,0,11708.9,1.22464e+10,0,0,0
0,0,418903,0,0,0,0
0,0,433.87,0,0,0,0
0,0,4189.37,0,0,0,0
0,0,11287.9,0,0,0,0
0,0,26769.2,0,0,0,0
0,1,111832,0,3227.38,1382.79,81810.4
0,1,88713,0,1.38014e+07,1.24077e+07,4.78535e+08
0,2,81987.1,1.11817e+09,1.27439e+08,2.91578e+07,5.14641e+08
0,2,8727.34,1.24566e+09,6.32932e+06,1.17551e+07,636715
0,2,4973.27,6.35206e+08,1.19692e+07,1.49735e+07,621171
0,2,2718.91,4.1302e+06,6555.82,11159.7,3901.52
0,2,26501.5,8.76365e+09,2.84018e+09,2.31992e+09,2.33117e+08
0,2,5066.12,4.12931e+09,745371,1.17915e+06,7.07011e+06
0,2,2718.91,1.55893e+09,47235.4,5453.23,231933
0,2,633.834,1.1195e+09,296110,11858.9,31791.2
0,2,5282.36,2.77337e+09,222051,63489.1,5.16466e+06
0,2,5106.92,0,0,0,0
0,2,26501.5,0,0,0,0
0,2,652.201,0,0,0,0
0,2,2579.4,0,0,0,0
0,2,86718.9,0,0,0,0
0,2,8727.34,0,0,0,0
0,3,21.5014,0,0,0,0
0,3,501,0,0,0,0
0,3,148.463,0,0,0,0
0,3,292.606,0,0,0,0
0,3,80.9196,0,0,0,0
0,3,27.3558,0,0,0,0
0,3,10.2214,0,0,0,0
0,4,99.0899,0,175137,1.71075e+06,462.257
0,4,605.703,0,1.10895e+06,2.45692e+06,5836.36
0,4,233.038,0,532318,8.49258e+06,1061.49
0,4,1436.09,0,2.58056e+06,3.73277e+06,10953.8
0,4,32.5778,0,0,0,0
0,5,977.391,9.38664e+08,100198,114620,2.0419e+06
0,5,2.27335,0,0,0,0
0,5,88.7859,0,0,0,0
0,5,12.1754,0,0,0,0
0,5,3.67873,0,0,0,0
0,6,8001.09,1.6863e+06,0,0,0
0,6,59102.4,7.25788e+08,0,0,0
0,6,11991.1,1.85946e+07,0,0,0
0,6,450.43,7.63588e+06,0,0,0
0,6,2459.61,1.50342e+07,0,0,0
0,6,1499.83,1.72365e+09,0,0,0
0,6,2843.29,2.86005e+09,0,0,0
0,6,2459.61,4.76685e+06,0,0,0
0,6,66.7088,7.54977e+07,0,0,0
0,6,8284.53,4.61458e+07,0,0,0
0,6,12848.4,2.95404e+09,0,0,0
0,6,450.43,2.53872e+08,0,0,0
0,6,3066.89,7.34625e+08,0,0,0
0,6,11857.3,0,0,0,0
0,6,1563.74,0,0,0,0
0,6,69.4285,0,0,0,0
0,6,2256.5,0,0,0,0
0,6,7477.59,0,0,0,0
0,6,461.336,0,0,0,0
0,7,15238.4,0,5.23367e+07,7.21899e+07,1.9529e+06
0,7,859.009,0,5536.26,4625.05,150337
0,7,27473.5,0,3.40296e+10,3.25257e+10,4.60788e+09
0,7,252.809,0,139507,30579.4,207072
0,7,10115.5,0,1.7481e+10,3.14254e+10,7.26428e+08
0,7,859.009,0,254897,1.59876e+06,998.706
0,7,7274.7,0,1.74232e+10,1.77597e+10,7.27884e+08
0,7,29321.5,0,1.37877e+10,1.50646e+10,2.01066e+08
0,7,10862.2,0,732167,4.27584e-19,459297
0,7,1840.64,0,1.46973e+07,1.27768e+07,1.71845e+08
0,7,15016,0,9.97534e+06,1.25781e+07,7.70023e+07
0,7,270.665,0,1.29225e+06,3.52607e+07,1823.13
0,7,365.708,0,0,0,0
0,7,1893.91,0,0,0,0
0,7,7529.5,0,0,0,0
0,7,14317.7,0,0,0,0
0,7,30562.4,0,0,0,0
0,7,821.101,0,0,0,0
0,8,41270.4,2.33791e+08,6.05819e+07,5.30156e+07,7.8656e+06
0,8,16203.9,4.71642e+07,1.12172e+07,1.32283e+07,314964
0,8,6984.42,2.90593e+09,6.018e+06,1.00824e+07,2.57067e+06
0,8,3645,9.56452e+08,358139,645664,1.72053e+06
0,8,6816.14,1.12312e+09,1.29748e+07,1.20667e+07,823079
0,8,3818.89,8.96989e+07,26875.5,265.207,16133.6
0,8,16292.4,1.19482e+09,2.62904e+06,4.2192e+06,1.00242e+06
0,8,6712.73,3.25347e+08,55434.7,1451.99,389210
0,8,706.923,3.16078e+08,81361.7,8005.43,5313.92
0,8,17468.8,0,0,0,0
0,8,6657.98,0,0,0,0
0,8,670.733,0,0,0,0
0,8,42668.7,0,0,0,0
0,8,4003.81,0,0,0,0
