Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377706,170860,269016,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62826e+08,1.10105e+09,9.09681e+07,617134,129987,514154,2.55719e+07,3.74863e+07,3.81981e+07
6, 1,1.38614e+08,7.04398e+08,6.9133e+07,747028,56549.1,879997,2.97031e+07,4.87627e+07,4.19872e+07
7, 1,8.75257e+07,5.36176e+08,5.0011e+07,1.29548e+06,40923.2,2.82497e+06,3.40804e+07,4.73997e+07,4.62645e+07
8, 1,7.6647e+07,3.92738e+08,2.76967e+07,1.91585e+06,65238.7,6.68896e+06,3.22221e+07,3.71568e+07,4.64677e+07
9, 1,7.43258e+07,1.61747e+08,2.6754e+07,2.49052e+06,98073.5,1.19821e+07,2.6739e+07,2.77156e+07,4.05569e+07
10, 1,7.60556e+07,1.0448e+08,2.83817e+07,2.89248e+06,99973,1.65361e+07,2.8121e+07,2.49359e+07,4.22537e+07
11, 1,8.07359e+07,8.17131e+07,3.18131e+07,3.21142e+06,90662.5,2.03309e+07,3.06596e+07,2.30445e+07,4.56576e+07
12, 1,8.85799e+07,5.22739e+07,2.41427e+07,8.50082e+06,152027,6.56521e+07,2.95972e+07,1.7526e+07,3.55415e+07
13, 2,1.07016e+08,4.92189e+07,2.48642e+07,1.87717e+07,323519,1.65346e+08,2.39871e+07,1.37488e+07,2.34245e+07
14, 2,1.33637e+08,4.19336e+07,2.62915e+07,3.33705e+07,721488,2.40524e+08,1.99438e+07,1.39258e+07,1.63956e+07
15, 2,1.49429e+08,4.07547e+07,2.90179e+07,4.86813e+07,1.3333e+06,6.05306e+08,2.13561e+07,1.48663e+07,1.55346e+07
16, 2,1.9364e+08,3.42673e+07,3.48192e+07,1.08309e+08,4.1879e+06,1.04698e+09,2.29726e+07,1.71888e+07,1.48826e+07
17, 2,2.77442e+08,82362.9,4.19799e+07,2.52085e+08,1.22265e+07,1.61961e+09,2.51305e+07,2.08849e+07,1.43465e+07
18, 2,4.1135e+08,125114,4.83412e+07,5.05209e+08,4.51541e+07,2.0234e+09,2.94037e+07,2.97525e+07,1.71497e+07
19, 2,5.91889e+08,156870,8.07524e+07,1.11542e+09,1.71531e+08,1.75858e+09,3.50545e+07,4.60511e+07,2.26732e+07
20, 2,7.67124e+08,195273,1.23915e+08,1.49162e+09,2.70825e+08,1.17056e+09,3.98713e+07,6.44687e+07,2.82152e+07
21, 2,8.64889e+08,267918,1.71323e+08,1.2486e+09,3.61167e+08,8.97884e+08,4.45584e+07,7.96344e+07,3.31341e+07
22, 2,8.16958e+08,343771,2.28867e+08,1.18926e+09,4.05597e+08,5.45644e+08,4.95707e+07,9.56068e+07,3.99047e+07
23, 2,7.68206e+08,427032,3.07904e+08,9.85459e+08,5.22743e+08,5.22613e+08,5.626e+07,1.18251e+08,4.83555e+07
24, 2,8.24e+08,491540,6.40364e+08,2.84314e+08,5.77786e+08,2.19628e+08,6.25036e+07,2.22755e+08,7.80803e+07
25, 3,6.72195e+08,461886,8.0818e+08,1.95907e+07,2.2269e+07,8.4042e+07,6.63062e+07,3.63771e+08,4.30487e+07
26, 3,7.42187e+08,405291,7.25277e+08,1.57387e+07,1.58254e+07,1.91798e+07,7.07088e+07,2.60124e+08,4.17393e+07
27, 3,6.767e+08,520417,6.14219e+08,3.07835e+06,1.84099e+07,8.8967e+06,7.67776e+07,2.87207e+08,4.05038e+07
28, 3,7.32202e+08,545872,5.45587e+08,2.46212e+06,1.92752e+07,8.48316e+06,7.79941e+07,3.10311e+08,4.26077e+07
29, 3,6.55424e+08,724121,5.53131e+08,3.19438e+06,2.00679e+07,1.00128e+07,8.4173e+07,3.22661e+08,4.67659e+07
30, 3,6.48052e+08,803330,5.26628e+08,3.35964e+06,4.43958e+06,1.25547e+07,9.36351e+07,4.20957e+08,5.1511e+07
31, 3,6.06537e+08,723909,4.92657e+08,3.894e+06,3.17676e+06,1.46474e+07,1.03429e+08,5.38369e+08,5.78706e+07
32, 3,5.61993e+08,752403,4.35612e+08,4.4165e+06,2.24963e+06,1.63766e+07,1.06513e+08,6.40691e+08,6.14084e+07
33, 3,5.2445e+08,845009,3.47992e+08,4.5516e+06,1.75631e+06,1.59921e+07,1.05445e+08,7.40684e+08,6.36849e+07
34, 3,4.74025e+08,1.03694e+06,2.61595e+08,4.41528e+06,1.47004e+06,1.34009e+07,8.99621e+07,8.17892e+08,6.43334e+07
35, 3,4.57199e+08,1.12419e+06,1.93268e+08,4.30701e+06,1.23846e+06,9.57356e+06,7.53266e+07,8.60316e+08,6.16241e+07
