Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
93898.5,1,1000,H,Ecto,7849.56
93898.5,1,10000,H,Ecto,2.02586e+07
93898.5,1,1000,H,Endo,11348.1
93898.5,1,10000,H,Endo,1.9061e+09
93898.5,1,1000,O,Ecto,7.70408e+06
93898.5,1,10000,O,Ecto,7.07474e+07
93898.5,1,1000,O,Endo,7.37788e+07
93898.5,1,10000,O,Endo,9.70129e+07
93898.5,1,1000,C,Ecto,954817
93898.5,1,10000,C,Ecto,5.72764e+07
26501.5,2,100,H,Ecto,569909
26501.5,2,1000,H,Ecto,1.7528e+07
26501.5,2,10000,H,Ecto,192325
26501.5,2,100,H,Endo,188651
26501.5,2,1000,H,Endo,1.08884e+07
26501.5,2,10000,H,Endo,1.39856e+06
26501.5,2,100,O,Ecto,45284
26501.5,2,1000,O,Ecto,74825.8
26501.5,2,100,O,Endo,1.41482e+06
26501.5,2,1000,O,Endo,1.14653e+07
26501.5,2,10000,O,Endo,210620
26501.5,2,100,C,Ecto,19184.9
26501.5,2,1000,C,Ecto,1.45232e+07
26501.5,2,10000,C,Ecto,5.20185e+06
26501.5,2,10000,C,Endo,14.1119
2556.96,2,100,H,Ecto,2.13193e+06
2556.96,2,1000,H,Ecto,40000
2556.96,2,10000,H,Ecto,111.907
2556.96,2,100,H,Endo,6.32014e+08
2556.96,2,1000,H,Endo,1.51486e+09
2556.96,2,10000,H,Endo,1.48655e+07
2556.96,2,100,O,Ecto,3.35825e+06
2556.96,2,1000,O,Ecto,1.14729e+06
2556.96,2,100,O,Endo,8.35527e+06
2556.96,2,1000,O,Endo,3.11393e+08
2556.96,2,100,C,Ecto,4.38568e+08
2556.96,2,1000,C,Ecto,4.64706e+07
2556.96,2,10000,C,Ecto,1.39307e+07
81987.1,2,1000,H,Ecto,6.30417e+06
81987.1,2,10000,H,Ecto,467972
81987.1,2,1000,H,Endo,150905
81987.1,2,10000,H,Endo,2.59674e+06
81987.1,2,1000,O,Ecto,59789.1
81987.1,2,10000,O,Ecto,4665.87
81987.1,2,1000,O,Endo,2.67532e+06
81987.1,2,10000,O,Endo,504776
81987.1,2,1000,C,Ecto,1.08592e+06
81987.1,2,10000,C,Ecto,2.57679e+06
81987.1,2,10000,C,Endo,4948.47
4895.17,2,100,H,Ecto,4.09764e+07
4895.17,2,1000,H,Ecto,2.70582e+06
4895.17,2,10000,H,Ecto,114938
4895.17,2,100,H,Endo,2.16144e+08
4895.17,2,1000,H,Endo,1.5951e+09
4895.17,2,10000,H,Endo,2.24125e+08
4895.17,2,100,O,Ecto,2.6641e+06
4895.17,2,1000,O,Ecto,1.04568e+07
4895.17,2,100,O,Endo,2.33576e+08
4895.17,2,1000,O,Endo,4.09378e+09
4895.17,2,100,C,Ecto,8.4436e+08
4895.17,2,1000,C,Ecto,4.46067e+07
4895.17,2,10000,C,Ecto,3.49007e+08
8727.34,2,100,H,Ecto,1.76614e+06
8727.34,2,1000,H,Ecto,377454
8727.34,2,10000,H,Ecto,8362.7
8727.34,2,100,H,Endo,3.64351e+06
8727.34,2,1000,H,Endo,5.28942e+07
8727.34,2,10000,H,Endo,1.33832e+07
8727.34,2,100,O,Ecto,153273
8727.34,2,1000,O,Ecto,294900
8727.34,2,100,O,Endo,2.18577e+06
8727.34,2,1000,O,Endo,1.16223e+08
8727.34,2,10000,O,Endo,113.55
8727.34,2,100,C,Ecto,1.2536e+07
8727.34,2,1000,C,Ecto,2.96134e+06
8727.34,2,10000,C,Ecto,1.47504e+07
540.151,2,10,H,Ecto,9.95172e+06
540.151,2,100,H,Ecto,2.87598e+08
540.151,2,1000,H,Ecto,3048.18
540.151,2,100,H,Endo,4.91739e+10
540.151,2,1000,H,Endo,6.64718e+09
540.151,2,10,O,Ecto,323717
540.151,2,100,O,Ecto,7.56125e+08
540.151,2,1000,O,Ecto,74583.5
540.151,2,100,O,Endo,1.14804e+10
