FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.24978e+06,3.08357e+06
0,1,10,3.56552e+07,6.98683e+07
0,10,100,1.10638e+08,6.77732e+08
0,100,1000,2.3482e+06,1.06454e+08
0,1000,10000,62601.1,8.58884e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.78805e+06,383694
2,1,10,2.63124e+07,1.69735e+08
2,10,100,2.28734e+06,5.25086e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.55283e+07,1.02187e+06
3,0.1,1,7.94335e+06,4.56916e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,5.86861e+06,454562
4,1,10,3.55248e+06,364765
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.02494e+09,7.5394e+06
5,0.01,0.1,7757.48,137.633
5,0.1,1,3.89879e+06,2.30951e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.67939e+06,586863
6,0.1,1,8.17528e+06,5.36638e+06
6,1,10,1.83468e+07,2.08615e+07
6,10,100,2.85235e+06,2.94983e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,7.71217e+06,2.14741e+06
7,1,10,2.20992e+07,2.00057e+07
7,10,100,9.35725e+07,6.3009e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,5.81228e+06,1.7574e+06
8,1,10,1.86776e+07,2.77068e+07
8,10,100,1.93005e+06,1.36192e+07
8,100,1000,0,0
8,1000,10000,0,0
