FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.12521e+09,7.25931e+07
0,1,10,2.06669e+09,2.44712e+08
0,10,100,8.38492e+07,1.34385e+08
0,100,1000,241025,9.55113e+07
0,1000,10000,79581.6,6.24252e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.56144e+09,1.15237e+08
2,1,10,6.21498e+08,1.67775e+08
2,10,100,1.96011e+06,1.62831e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,6.19666e+07,2.13958e+06
3,0.1,1,1.6306e+08,1.74096e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.12823e+07,56344.4
4,0.1,1,5.56419e+07,1.42624e+06
4,1,10,1.24277e+08,7.96721e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.43127e+07,35741.6
5,0.01,0.1,7.28046e+07,1.25432e+06
5,0.1,1,1.16771e+08,6.72209e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,6.15185e+06,176219
6,0.1,1,2.00968e+07,1.42213e+07
6,1,10,1.1515e+07,3.24873e+07
6,10,100,2.91827e+06,1.89589e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,5.91065e+08,4.24289e+07
7,1,10,1.34301e+08,5.01109e+07
7,10,100,5.6502e+07,7.50929e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,5.02634e+07,4.46275e+06
8,1,10,1.4295e+08,2.28823e+07
8,10,100,484063,1.08405e+07
8,100,1000,0,0
8,1000,10000,0,0
