FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,6.66613e+08,5.24213e+07
0,1,10,8.31107e+08,2.43725e+08
0,10,100,7.83734e+07,1.78193e+08
0,100,1000,224207,9.77451e+07
0,1000,10000,77229.6,6.53041e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.07526e+09,5.67049e+07
2,1,10,8.57944e+08,1.67587e+08
2,10,100,1.87792e+06,2.03292e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.81757e+07,1.87597e+06
3,0.1,1,3.89607e+08,1.54322e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,5.63133e+06,26142.6
4,0.1,1,1.92237e+07,772097
4,1,10,6.43276e+07,8.49637e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,7.20734e+07,58364.8
5,0.01,0.1,4.66895e+07,1.3248e+06
5,0.1,1,7.33822e+07,6.09552e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,6.15551e+06,293050
6,0.1,1,2.17485e+07,1.5701e+07
6,1,10,1.01101e+07,3.17014e+07
6,10,100,2.79577e+06,2.00493e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.09155e+08,2.90025e+07
7,1,10,2.3775e+08,8.0106e+07
7,10,100,5.33993e+07,9.92351e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.27888e+08,1.22844e+07
8,1,10,5.98698e+07,1.81585e+07
8,10,100,2.59981e+06,1.07732e+07
8,100,1000,0,0
8,1000,10000,0,0
