Rep	Year	RepSeason	x	y	Species	NInd
0	0	0	90	70	0	5
0	1	0	90	70	0	10
0	2	0	90	70	0	18
0	3	0	90	70	0	15
0	3	0	90	69	0	1
0	4	0	90	71	0	1
0	4	0	90	70	0	12
0	4	0	90	69	0	2
0	5	0	90	71	0	4
0	5	0	90	70	0	10
0	5	0	90	69	0	1
0	6	0	90	71	0	4
0	6	0	90	70	0	9
0	6	0	91	70	0	1
0	6	0	90	69	0	2
0	7	0	90	71	0	4
0	7	0	90	70	0	8
0	7	0	91	70	0	0
0	7	0	90	69	0	0
0	7	0	90	68	0	2
0	8	0	90	71	0	3
0	8	0	90	70	0	6
0	8	0	91	70	0	0
0	8	0	90	69	0	0
0	8	0	90	68	0	3
0	9	0	90	71	0	3
0	9	0	89	70	0	1
0	9	0	90	70	0	7
0	9	0	91	70	0	0
0	9	0	90	69	0	0
0	9	0	90	68	0	2
0	10	0	90	71	0	9
0	10	0	89	70	0	1
0	10	0	90	70	0	13
0	10	0	91	70	0	0
0	10	0	90	69	0	1
0	10	0	90	68	0	1
0	11	0	90	71	0	3
0	11	0	89	70	0	0
0	11	0	90	70	0	11
0	11	0	91	70	0	0
0	11	0	90	69	0	1
0	11	0	90	68	0	2
0	12	0	90	71	0	3
0	12	0	89	70	0	0
0	12	0	90	70	0	11
0	12	0	91	70	0	0
0	12	0	90	69	0	4
0	12	0	90	68	0	1
0	13	0	90	71	0	4
0	13	0	89	70	0	0
0	13	0	90	70	0	10
0	13	0	91	70	0	0
0	13	0	89	69	0	1
0	13	0	90	69	0	4
0	13	0	90	68	0	0
0	14	0	90	71	0	5
0	14	0	89	70	0	0
0	14	0	90	70	0	8
0	14	0	91	70	0	0
0	14	0	89	69	0	0
0	14	0	90	69	0	4
0	14	0	90	68	0	0
0	15	0	90	71	0	7
0	15	0	89	70	0	0
0	15	0	90	70	0	10
0	15	0	91	70	0	0
0	15	0	89	69	0	0
0	15	0	90	69	0	3
0	15	0	90	68	0	0
0	16	0	90	71	0	4
0	16	0	89	70	0	1
0	16	0	90	70	0	7
0	16	0	91	70	0	0
0	16	0	89	69	0	0
0	16	0	90	69	0	3
0	16	0	90	68	0	0
0	17	0	90	71	0	4
0	17	0	89	70	0	1
0	17	0	90	70	0	9
0	17	0	91	70	0	0
0	17	0	89	69	0	0
0	17	0	90	69	0	3
0	17	0	90	68	0	0
0	18	0	90	71	0	3
0	18	0	88	70	0	1
0	18	0	89	70	0	1
0	18	0	90	70	0	11
0	18	0	91	70	0	0
0	18	0	89	69	0	0
0	18	0	90	69	0	1
0	18	0	90	68	0	0
0	19	0	90	71	0	1
0	19	0	88	70	0	1
0	19	0	89	70	0	2
0	19	0	90	70	0	6
0	19	0	91	70	0	0
0	19	0	89	69	0	0
0	19	0	90	69	0	1
0	19	0	91	69	0	1
0	19	0	90	68	0	0
0	20	0	90	71	0	1
0	20	0	88	70	0	0
0	20	0	89	70	0	5
0	20	0	90	70	0	8
0	20	0	91	70	0	0
0	20	0	89	69	0	0
0	20	0	90	69	0	1
0	20	0	91	69	0	2
0	20	0	90	68	0	0
0	21	0	90	71	0	3
0	21	0	88	70	0	0
0	21	0	89	70	0	12
0	21	0	90	70	0	9
0	21	0	91	70	0	0
0	21	0	89	69	0	0
0	21	0	90	69	0	2
0	21	0	91	69	0	0
0	21	0	90	68	0	0
0	22	0	90	71	0	1
0	22	0	88	70	0	0
0	22	0	89	70	0	21
0	22	0	90	70	0	7
0	22	0	91	70	0	0
0	22	0	89	69	0	0
0	22	0	90	69	0	3
0	22	0	91	69	0	0
0	22	0	90	68	0	0
0	23	0	90	71	0	1
0	23	0	88	70	0	0
0	23	0	89	70	0	12
0	23	0	90	70	0	8
0	23	0	91	70	0	0
0	23	0	89	69	0	0
0	23	0	90	69	0	0
0	23	0	91	69	0	0
0	23	0	90	68	0	0
0	24	0	90	71	0	1
0	24	0	88	70	0	0
0	24	0	89	70	0	6
0	24	0	90	70	0	13
0	24	0	91	70	0	0
0	24	0	89	69	0	2
0	24	0	90	69	0	0
0	24	0	91	69	0	0
0	24	0	90	68	0	0
0	25	0	90	71	0	0
0	25	0	88	70	0	0
0	25	0	89	70	0	3
0	25	0	90	70	0	11
0	25	0	91	70	0	1
0	25	0	88	69	0	1
0	25	0	89	69	0	1
0	25	0	90	69	0	0
0	25	0	91	69	0	0
0	25	0	90	68	0	0
0	26	0	90	71	0	0
0	26	0	88	70	0	0
0	26	0	89	70	0	2
0	26	0	90	70	0	13
0	26	0	91	70	0	1
0	26	0	88	69	0	1
0	26	0	89	69	0	0
0	26	0	90	69	0	0
0	26	0	91	69	0	0
0	26	0	90	68	0	0
0	27	0	90	71	0	0
0	27	0	88	70	0	0
0	27	0	89	70	0	4
0	27	0	90	70	0	9
0	27	0	91	70	0	1
0	27	0	88	69	0	1
0	27	0	89	69	0	0
0	27	0	90	69	0	0
0	27	0	91	69	0	0
0	27	0	90	68	0	0
0	28	0	90	71	0	0
0	28	0	88	70	0	0
0	28	0	89	70	0	2
0	28	0	90	70	0	5
0	28	0	91	70	0	1
0	28	0	88	69	0	2
0	28	0	89	69	0	0
0	28	0	90	69	0	0
0	28	0	91	69	0	0
0	28	0	90	68	0	0
0	29	0	90	71	0	0
0	29	0	88	70	0	0
0	29	0	89	70	0	3
0	29	0	90	70	0	3
0	29	0	91	70	0	2
0	29	0	88	69	0	5
0	29	0	89	69	0	1
0	29	0	90	69	0	0
0	29	0	91	69	0	0
0	29	0	90	68	0	0
0	30	0	90	71	0	0
0	30	0	88	70	0	0
