Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377938,170857,269659,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62575e+08,1.10075e+09,9.08395e+07,618501,129589,517247,2.54554e+07,3.74869e+07,3.80435e+07
6, 1,1.38394e+08,7.04471e+08,6.89623e+07,922923,54770.5,887618,2.96305e+07,4.86758e+07,4.19218e+07
7, 1,8.753e+07,5.35964e+08,4.98153e+07,1.6296e+06,40822.5,2.94984e+06,3.39905e+07,4.7292e+07,4.61853e+07
8, 1,7.6802e+07,3.91815e+08,2.762e+07,2.42738e+06,63333.3,7.17641e+06,3.21124e+07,3.67214e+07,4.63591e+07
9, 1,7.45992e+07,1.61525e+08,2.66988e+07,3.13825e+06,96768,1.31042e+07,2.66454e+07,2.7153e+07,4.04445e+07
10, 1,7.63132e+07,1.03937e+08,2.83263e+07,3.57285e+06,101588,1.85117e+07,2.80142e+07,2.43484e+07,4.21263e+07
11, 1,8.10674e+07,8.10378e+07,3.17534e+07,3.97548e+06,92175,2.29292e+07,3.05409e+07,2.24277e+07,4.55211e+07
12, 1,8.87973e+07,5.09531e+07,2.83729e+07,1.06164e+07,155576,8.09209e+07,2.91066e+07,1.6379e+07,3.48937e+07
13, 2,1.07116e+08,4.57007e+07,2.63173e+07,2.34325e+07,336697,2.07127e+08,2.60343e+07,1.32225e+07,2.52702e+07
14, 2,1.33913e+08,4.05724e+07,2.73698e+07,3.62552e+07,739522,3.89619e+08,2.24163e+07,1.33172e+07,1.83991e+07
15, 2,1.51849e+08,4.06508e+07,3.02089e+07,7.77765e+07,1.30938e+06,5.37831e+08,2.38657e+07,1.49521e+07,1.73069e+07
16, 2,1.95639e+08,2.44194e+07,3.62265e+07,1.40751e+08,4.22896e+06,1.20888e+09,2.49412e+07,1.69044e+07,1.57958e+07
17, 2,2.49606e+08,7.00666e+06,4.34408e+07,2.39692e+08,1.25004e+07,1.89344e+09,2.80017e+07,2.23098e+07,1.54614e+07
18, 2,3.35228e+08,2.21038e+06,5.32172e+07,6.6832e+08,4.35796e+07,2.19507e+09,3.29208e+07,3.24921e+07,1.68949e+07
19, 2,4.31e+08,4.29229e+06,8.48028e+07,1.34687e+09,1.21972e+08,1.92444e+09,3.89492e+07,5.10657e+07,1.96621e+07
20, 2,5.22122e+08,4.26149e+06,1.33196e+08,1.80217e+09,2.10878e+08,1.65364e+09,4.39615e+07,7.49282e+07,2.20606e+07
21, 2,5.54076e+08,7.63425e+06,1.78741e+08,1.92733e+09,2.94009e+08,1.50899e+09,4.86395e+07,9.95809e+07,2.49304e+07
22, 2,5.10203e+08,8.16738e+06,2.43616e+08,1.71875e+09,3.74292e+08,1.26526e+09,5.32632e+07,1.25356e+08,2.97894e+07
23, 2,5.2674e+08,9.08595e+06,2.77871e+08,1.47024e+09,3.91711e+08,1.36552e+09,5.89335e+07,1.65823e+08,3.62721e+07
24, 2,6.28e+08,9.20938e+06,7.70639e+08,5.42468e+08,6.73222e+08,8.93271e+08,5.84551e+07,2.98367e+08,5.4595e+07
25, 3,6.57744e+08,9.51931e+06,1.12328e+09,3.95909e+07,8.11259e+07,7.42398e+07,6.27607e+07,4.80062e+08,8.30167e+07
26, 3,5.42633e+08,8.96034e+06,9.81894e+08,9.61817e+06,4.2013e+07,4.2211e+07,6.21548e+07,2.52483e+08,7.62043e+07
27, 3,6.2119e+08,1.4719e+07,8.29673e+08,652158,2.64589e+07,2.77055e+07,6.47715e+07,1.84215e+08,6.92156e+07
28, 3,6.45725e+08,1.96736e+07,7.58551e+08,948436,3.09496e+07,2.58197e+07,6.75194e+07,2.16451e+08,6.48318e+07
29, 3,6.88539e+08,1.80588e+07,7.12e+08,1.22939e+06,2.76643e+07,1.87837e+07,6.97781e+07,2.46651e+08,5.57439e+07
30, 3,6.89373e+08,1.61382e+07,6.50393e+08,1.67874e+06,5.38242e+06,8.40754e+06,6.97605e+07,3.0512e+08,5.43757e+07
31, 3,4.57896e+08,1.89972e+07,6.38405e+08,2.21896e+06,5.33781e+06,4.61688e+06,7.51036e+07,3.82635e+08,4.52416e+07
32, 3,4.53081e+08,1.43806e+07,5.61469e+08,2.51647e+06,2.05611e+06,2.09004e+06,7.67616e+07,4.2624e+08,3.98671e+07
33, 3,4.33572e+08,4.28824e+06,4.93458e+08,2.80675e+06,1.49619e+06,1.55247e+06,7.87875e+07,4.47609e+08,3.80071e+07
34, 3,4.2714e+08,5.18366e+06,4.24881e+08,3.0064e+06,1.00202e+06,1.39742e+06,7.40001e+07,4.40124e+08,3.63127e+07
35, 3,4.2418e+08,3.51139e+06,3.6883e+08,3.10796e+06,661058,1.50747e+06,6.8446e+07,4.36782e+08,3.58801e+07
