FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.79214e+07,2.55516e+06
0,1,10,1.48331e+08,4.12926e+07
0,10,100,1.42265e+07,7.87881e+07
0,100,1000,4.22607e+06,7.7576e+07
0,1000,10000,43331,7.14731e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,0,0
1,100,1000,125091,1.28257e+07
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.03236e+07,3.80088e+06
2,1,10,4.28942e+08,1.40563e+08
2,10,100,3.02667e+06,3.71033e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,4.06925e+09,1.55479e+07
3,0.1,1,2.95675e+08,3.68248e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,8.5372e+08,6.26232e+06
4,0.1,1,4.09994e+07,2.42388e+06
4,1,10,937358,622365
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.09581e+09,1.525e+06
5,0.01,0.1,2.55073e+09,1.05243e+07
5,0.1,1,2.88716e+07,1.35885e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.99905e+08,2.55866e+06
6,0.1,1,6.26026e+06,1.58232e+06
6,1,10,8.75664e+07,2.69768e+07
6,10,100,4.39424e+06,2.89092e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.14692e+07,3.21694e+06
7,1,10,2.58423e+07,8.07332e+06
7,10,100,4.17684e+07,6.17425e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,7.65664e+06,2.13329e+06
8,1,10,1.29077e+07,3.19633e+07
8,10,100,1.54754e+06,9.70067e+06
8,100,1000,0,0
8,1000,10000,0,0
