FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.97654e+09,1.6006e+08
0,1,10,2.30425e+09,3.26213e+08
0,10,100,7.58962e+07,6.9106e+07
0,100,1000,260367,1.02527e+08
0,1000,10000,79580.5,6.24502e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,0,0
1,100,1000,180834,5.06892e+06
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.42841e+09,8.60382e+07
2,1,10,4.56077e+08,2.78277e+08
2,10,100,1.71198e+06,1.30983e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,6.1821e+08,2.03194e+07
3,0.1,1,4.1855e+08,2.37523e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,9.1821e+07,1.47397e+06
4,0.1,1,1.9117e+07,2.32505e+06
4,1,10,1.20076e+09,1.05248e+08
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.19023e+07,118422
5,0.01,0.1,9.66383e+07,1.00857e+06
5,0.1,1,5.18612e+08,6.8262e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.81984e+07,516595
6,0.1,1,2.6165e+08,1.18238e+07
6,1,10,1.43719e+07,2.66307e+07
6,10,100,2.69139e+06,1.59456e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.60016e+09,2.66027e+08
7,1,10,1.01101e+08,5.95322e+07
7,10,100,6.52192e+07,7.39216e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.00789e+08,7.99392e+06
8,1,10,1.3732e+08,3.68147e+07
8,10,100,452423,9.1995e+06
8,100,1000,0,0
8,1000,10000,0,0
