Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	5	1	0.000312695	9000	9100	7000	7100
0	1	0	10	1	0.000312598	9000	9100	7000	7100
0	2	0	18	1	0.000312598	9000	9100	7000	7100
0	3	0	15	1	0.000312598	9000	9100	7000	7100
0	4	0	15	2	0.000625195	9000	9100	7000	7200
0	5	0	13	2	0.000624805	8900	9100	7000	7100
0	6	0	10	3	0.000937793	8800	9100	6600	7100
0	7	0	9	3	0.000938086	8800	9100	6600	7100
0	8	0	10	3	0.000937793	8800	9100	6600	7100
0	9	0	11	2	0.000625195	8900	9100	7000	7100
0	10	0	16	3	0.000937207	8900	9300	7000	7200
0	11	0	25	2	0.00062461	8900	9100	7000	7100
0	12	0	18	2	0.000624805	8900	9100	7000	7100
0	13	0	22	5	0.00156152	8900	9300	6800	7200
0	14	0	24	5	0.0015625	8900	9300	6800	7200
0	15	0	33	7	0.00218887	8900	9300	6800	7200
0	16	0	25	5	0.00156544	8900	9300	6800	7100
0	17	0	28	6	0.00188088	8900	9300	6800	7100
0	18	0	23	4	0.0012551	8900	9300	6900	7100
0	19	0	39	4	0.00125589	8900	9300	6900	7100
0	20	0	36	5	0.0015758	8800	9300	6900	7100
0	21	0	32	6	0.00189573	8800	9300	6900	7200
0	22	0	32	10	0.00317058	8800	9500	6700	7200
0	23	0	33	11	0.0034965	8800	9500	6800	7200
0	24	0	35	11	0.00352113	8800	9500	6800	7200
0	25	0	37	12	0.00385356	8800	9500	6800	7200
0	26	0	46	11	0.00355297	8800	9500	6800	7200
0	27	0	53	13	0.00420984	8800	9500	6700	7200
0	28	0	55	15	0.00487964	8800	9500	6700	7200
0	29	0	59	16	0.00521682	8900	9500	6700	7200
0	30	0	74	18	0.0058862	8900	9600	6600	7200
0	31	0	98	16	0.00524075	8800	9500	6500	7200
0	32	0	88	18	0.00591522	8800	9500	6600	7200
0	33	0	97	23	0.00756579	8800	9700	6500	7200
0	34	0	113	25	0.00825083	8800	9500	6400	7200
0	35	0	103	22	0.00728718	8800	9800	6500	7100
0	36	0	103	22	0.00730654	8800	9800	6500	7100
0	37	0	119	22	0.00733089	8800	9800	6500	7100
0	38	0	110	23	0.0076769	8800	9800	6500	7100
0	39	0	131	27	0.0090301	8800	9800	6500	7200
0	40	0	141	33	0.011059	8800	9800	6500	7200
0	41	0	147	34	0.0113941	8800	9800	6600	7100
0	42	0	163	36	0.0120846	8800	9800	6500	7200
0	43	0	171	39	0.013096	8800	9800	6400	7100
0	44	0	194	39	0.0131137	8800	9900	6400	7100
0	45	0	199	42	0.0141319	8800	9900	6400	7200
0	46	0	229	47	0.0158302	8800	10200	6400	7200
0	47	0	273	52	0.017532	8800	10200	6400	7300
