Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	5	1	0.000312695	9000	9100	7000	7100
0	1	0	10	1	0.000312598	9000	9100	7000	7100
0	2	0	18	1	0.000312598	9000	9100	7000	7100
0	3	0	15	1	0.000312598	9000	9100	7000	7100
0	4	0	15	2	0.000625195	9000	9200	7000	7200
0	5	0	12	1	0.000312402	9000	9100	7000	7100
0	6	0	6	1	0.000312598	9000	9100	7000	7100
0	7	0	4	1	0.000312695	9000	9100	7000	7100
0	8	0	2	1	0.000312598	9000	9100	7000	7100
0	9	0	2	1	0.000312598	9000	9100	7000	7100
0	10	0	3	1	0.000312402	9000	9100	7000	7100
0	11	0	2	1	0.000312305	9000	9100	7000	7100
0	12	0	1	1	0.000312402	9000	9100	7000	7100
0	13	0	2	1	0.000312305	9000	9100	7000	7100
0	14	0	3	1	0.0003125	9000	9100	7000	7100
0	15	0	5	3	0.000938086	8900	9100	7000	7200
0	16	0	6	3	0.000939261	8900	9100	7000	7200
0	17	0	7	3	0.000940439	8900	9200	6900	7100
0	18	0	8	2	0.000627549	8900	9200	6900	7100
0	19	0	11	4	0.00125589	8800	9200	6900	7100
0	20	0	14	4	0.00126064	8800	9200	6900	7100
0	21	0	23	5	0.00157978	8800	9400	6900	7200
0	22	0	24	5	0.00158529	8800	9400	6900	7200
0	23	0	25	8	0.00254291	8800	9400	6200	7200
0	24	0	29	9	0.00288092	8800	9400	6200	7200
0	25	0	28	11	0.00353243	8800	9400	6100	7200
0	26	0	29	8	0.00258398	8800	9200	6200	7200
0	27	0	33	8	0.00259067	8800	9300	6200	7200
0	28	0	54	10	0.00325309	8800	9300	6200	7200
0	29	0	52	11	0.00358657	8800	9800	6200	7200
0	30	0	56	12	0.00392413	8800	9800	6200	7200
0	31	0	50	11	0.00360301	8800	9800	6500	7200
0	32	0	49	15	0.00492935	8800	9800	6500	7200
0	33	0	50	14	0.00460526	8800	9800	6400	7100
0	34	0	63	15	0.00495049	8800	9800	6400	7200
0	35	0	59	18	0.00596224	8700	9800	6400	7200
0	36	0	89	21	0.00697443	8800	9800	6300	7200
0	37	0	114	20	0.00666445	8800	9800	6300	7200
0	38	0	94	24	0.00801068	8700	9800	6300	7200
0	39	0	110	27	0.0090301	8700	9800	6300	7200
0	40	0	138	33	0.011059	8700	9800	6300	7200
0	41	0	116	37	0.0123995	8700	9800	6300	7200
0	42	0	110	35	0.0117489	8700	9800	6100	7200
0	43	0	152	35	0.0117529	8700	9800	6100	7200
0	44	0	179	39	0.0131137	8700	9800	6100	7200
0	45	0	182	44	0.0148048	8700	9800	5900	7200
0	46	0	208	47	0.0158302	8700	10000	6200	7200
0	47	0	230	53	0.0178692	8700	10200	6100	7200
