Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377880,170860,268991,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62986e+08,1.10083e+09,9.10808e+07,616957,130653,514074,2.57559e+07,3.74966e+07,3.84428e+07
6, 1,1.38831e+08,7.04675e+08,6.92147e+07,910613,54873.9,879935,2.99302e+07,4.86567e+07,4.2282e+07
7, 1,8.78911e+07,5.36351e+08,5.01094e+07,1.54878e+06,40717.9,2.8135e+06,3.43325e+07,4.71536e+07,4.65815e+07
8, 1,7.68785e+07,3.92234e+08,2.78106e+07,2.29144e+06,64703,6.64038e+06,3.24475e+07,3.69525e+07,4.67778e+07
9, 1,7.45018e+07,1.62203e+08,2.68784e+07,2.94701e+06,96480.1,1.18714e+07,2.69073e+07,2.75351e+07,4.08255e+07
10, 1,7.61972e+07,1.04283e+08,2.84764e+07,3.3582e+06,99494.2,1.63107e+07,2.82456e+07,2.46876e+07,4.24927e+07
11, 1,8.08957e+07,8.14805e+07,3.19229e+07,3.72546e+06,90235.4,2.00302e+07,3.07945e+07,2.27397e+07,4.59158e+07
12, 1,8.41114e+07,6.32302e+07,2.36561e+07,9.99724e+06,153411,6.98592e+07,2.88598e+07,1.6371e+07,3.57681e+07
13, 2,9.75457e+07,4.91266e+07,2.45771e+07,2.21554e+07,340090,1.78775e+08,2.38839e+07,1.23772e+07,2.25318e+07
14, 2,1.19702e+08,3.77742e+07,2.65826e+07,3.98928e+07,815286,3.3606e+08,1.97348e+07,1.32011e+07,1.58401e+07
15, 2,1.35778e+08,1.1965e+07,3.0008e+07,6.06401e+07,1.96666e+06,4.57658e+08,2.08387e+07,1.44284e+07,1.49108e+07
16, 2,1.73847e+08,0,3.60514e+07,1.36436e+08,6.25673e+06,1.06653e+09,2.28869e+07,1.71206e+07,1.54989e+07
17, 2,2.29157e+08,0,4.32152e+07,3.03664e+08,1.88938e+07,1.73661e+09,2.58554e+07,2.32746e+07,1.71904e+07
18, 2,3.16481e+08,0,6.00037e+07,6.24714e+08,6.30802e+07,1.96736e+09,3.04984e+07,3.30346e+07,2.02259e+07
19, 2,4.11554e+08,0,2.11484e+08,9.23283e+08,1.67646e+08,1.3081e+09,3.42708e+07,4.88869e+07,2.63161e+07
20, 2,5.17182e+08,0,5.04045e+08,7.48614e+08,2.80562e+08,5.65044e+08,3.71666e+07,6.61031e+07,3.17929e+07
21, 2,6.0486e+08,0,6.55794e+08,1.15169e+08,1.53978e+08,2.79844e+08,3.97784e+07,9.07232e+07,3.56963e+07
22, 2,6.53968e+08,0,6.18689e+08,4.8861e+07,8.44827e+07,4.34175e+07,4.26741e+07,1.17874e+08,3.66347e+07
23, 2,7.2298e+08,0,5.54858e+08,4.97404e+07,9.12249e+07,3.11351e+07,4.72471e+07,1.19356e+08,3.78349e+07
24, 2,6.28925e+08,0,4.7007e+08,3.03274e+07,3.11669e+07,2.4066e+07,5.49789e+07,1.50373e+08,4.75401e+07
25, 3,7.15052e+08,0,3.93229e+08,1.87072e+07,9.36861e+06,9.49417e+06,6.31521e+07,1.56327e+08,5.29564e+07
26, 3,8.16627e+08,0,4.04744e+08,1.78656e+07,1.10081e+07,1.0338e+07,7.18535e+07,2.08354e+08,4.66132e+07
27, 3,7.91967e+08,0,3.41043e+08,1.20576e+07,1.43157e+07,1.14471e+07,7.75135e+07,2.88982e+08,4.992e+07
28, 3,8.8778e+08,0,2.80373e+08,1.57464e+07,1.89128e+07,1.43502e+07,8.35277e+07,3.97229e+08,5.42981e+07
29, 3,9.06336e+08,0,2.71562e+08,1.8636e+07,1.918e+07,1.52947e+07,9.03952e+07,5.23683e+08,5.84676e+07
30, 3,8.09055e+08,0,2.61374e+08,2.02377e+07,9.61004e+06,1.59816e+07,9.99246e+07,6.93755e+08,6.50591e+07
31, 3,6.99795e+08,0,2.52425e+08,1.4009e+07,5.99799e+06,1.15237e+07,1.02088e+08,7.99448e+08,7.35795e+07
32, 3,6.93921e+08,0,2.14953e+08,6.70083e+06,1.62647e+06,5.23199e+06,8.4127e+07,8.8043e+08,7.20986e+07
33, 3,6.35961e+08,0,1.97981e+08,5.25962e+06,1.00924e+06,2.64559e+06,7.20386e+07,8.87725e+08,7.18061e+07
34, 3,6.1356e+08,0,1.8284e+08,4.64188e+06,738414,1.86491e+06,6.27121e+07,8.42948e+08,6.9284e+07
35, 3,6.04506e+08,0,1.81641e+08,4.86022e+06,573029,1.84128e+06,6.304e+07,8.28658e+08,6.89487e+07
