FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.81989e+08,1.30879e+07
0,1,10,4.83568e+08,1.68069e+08
0,10,100,7.6593e+07,1.67581e+08
0,100,1000,210647,1.22855e+08
0,1000,10000,68462.9,7.71814e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.16643e+06,3.22493e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.52342e+07,3.37295e+06
2,1,10,2.72914e+08,6.43368e+08
2,10,100,3.24577e+06,1.80012e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,6.15641e+07,574379
3,0.1,1,1.91856e+07,5.73959e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,2.54709e+07,1.05747e+06
4,1,10,9.45189e+06,1.03679e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.13996e+08,161232
5,0.01,0.1,5.15591e+07,212215
5,0.1,1,1.00282e+07,3.31785e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.35237e+07,466204
6,0.1,1,1.06294e+08,1.86504e+07
6,1,10,3.21555e+07,3.15292e+07
6,10,100,2.9879e+06,2.22972e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.24023e+08,1.33631e+07
7,1,10,9.67484e+07,2.24342e+08
7,10,100,4.29143e+07,1.7205e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,0,0
8,1,10,7.0881e+07,3.32975e+07
8,10,100,1.34842e+06,7.53023e+06
8,100,1000,0,0
8,1000,10000,0,0
