FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.38775e+06,1.64569e+06
0,1,10,4.41915e+07,1.61001e+08
0,10,100,5.42821e+07,2.96742e+08
0,100,1000,143576,1.03707e+08
0,1000,10000,62570.4,8.60204e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.06604e+06,7.08107e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.95358e+06,545316
2,1,10,1.32271e+08,4.72184e+08
2,10,100,2.43667e+06,2.36434e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.40455e+07,1.36178e+06
3,0.1,1,3.06407e+06,1.85928e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,8.73646e+06,316443
4,1,10,2.52319e+06,320164
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.6663e+07,249687
5,0.01,0.1,1.63416e+07,415382
5,0.1,1,1.71082e+06,1.10767e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.68734e+07,1.13879e+06
6,0.1,1,4.15032e+06,3.81081e+06
6,1,10,1.3657e+07,3.70694e+07
6,10,100,2.57825e+06,2.38271e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,6.92068e+07,3.26023e+06
7,1,10,5.96014e+07,3.03369e+08
7,10,100,2.89693e+07,2.27975e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,0,0
8,1,10,1.7155e+07,3.28232e+07
8,10,100,1.14658e+06,8.02746e+06
8,100,1000,0,0
8,1000,10000,0,0
