FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,885141,5734.97
0,0.1,1,921328,154675
0,1,10,9.37686e+07,1.40094e+08
0,10,100,3.42785e+07,1.00856e+08
0,100,1000,5.47959e+06,7.50892e+07
0,1000,10000,153124,1.25613e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,3.60811e+08,9.15863e+08
1,10,100,4.50894e+07,6.09641e+08
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.10372e+06,786450
2,1,10,1.39165e+07,1.0336e+07
2,10,100,8.77845e+07,2.85664e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,3.29169e+09,562840
3,0.01,0.1,198912,8494.44
3,0.1,1,2.24507e+06,224903
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,137431,69.3183
4,0.01,0.1,3.15489e+06,12036.7
4,0.1,1,2.55262e+06,194743
4,1,10,2.49319e+06,640626
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,5.65071e+06,32038
5,0.01,0.1,2.35562e+06,23573.9
5,0.1,1,4.23586e+06,504990
5,1,10,4.48734e+06,1.17728e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,481256,12216.8
6,0.1,1,2.01325e+06,243493
6,1,10,3.29759e+07,3.10054e+07
6,10,100,3.54817e+07,6.36883e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,888087,2487.86
7,0.1,1,2.56735e+06,127030
7,1,10,1.03688e+07,3.98294e+06
7,10,100,5.61794e+07,1.48377e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,599739,18084.7
8,0.1,1,2.87721e+06,428329
8,1,10,3.72928e+07,5.0459e+07
8,10,100,6.83337e+06,7.09108e+06
8,100,1000,0,0
8,1000,10000,0,0
