FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,594383,9352.56
0,0.1,1,3.48354e+09,1.35006e+08
0,1,10,1.06886e+09,2.30172e+08
0,10,100,4.64544e+07,6.40385e+07
0,100,1000,8.38694e+06,6.30472e+07
0,1000,10000,162593,9.79166e+06
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,2.49638e+09,3.24418e+08
1,1,10,1.93368e+09,7.05847e+08
1,10,100,1.30543e+08,2.9609e+08
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,9.92699e+09,5.47113e+08
2,1,10,1.12937e+09,2.31025e+08
2,10,100,1.43515e+08,1.9402e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.20631e+08,95969.4
3,0.01,0.1,8.96096e+07,1.13238e+06
3,0.1,1,2.13574e+09,8.54937e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,1.15323e+08,33561.3
4,0.01,0.1,3.548e+09,9.09147e+07
4,0.1,1,7.69839e+08,3.98142e+07
4,1,10,7.53282e+08,8.8165e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,8.51695e+07,100364
5,0.01,0.1,3.01274e+08,2.38492e+06
5,0.1,1,2.34397e+09,1.19946e+08
5,1,10,1.34047e+09,1.15934e+08
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.77951e+07,153645
6,0.1,1,3.63097e+09,1.65723e+08
6,1,10,8.45576e+08,1.47186e+08
6,10,100,1.29019e+08,8.53936e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,1.2815e+08,421595
7,0.1,1,5.43524e+09,2.62679e+08
7,1,10,1.1525e+09,2.50441e+08
7,10,100,7.0825e+07,1.02322e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,4.84807e+07,730741
8,0.1,1,3.27594e+09,2.45584e+08
8,1,10,8.18013e+08,2.49592e+08
8,10,100,1.19301e+07,8.57507e+06
8,100,1000,0,0
8,1000,10000,0,0
