FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,1.45003e+07,1.83259e+06
0,0.1,1,8.20496e+06,2.90587e+06
0,1,10,1.56901e+07,1.25025e+08
0,10,100,557674,8.54936e+06
0,100,1000,120269,5.24114e+06
0,1000,10000,127382,2.30308e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,7.50115e+06,1.63577e+08
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,864747,680932
2,1,10,659054,1.06874e+06
2,10,100,5.89191e+06,4.45692e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,8.42194e+10,5.19668e+08
3,0.01,0.1,1.7015e+06,152395
3,0.1,1,528182,358871
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.03877e+07,998372
4,0.1,1,537340,111596
4,1,10,285927,120320
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,7.60048e+07,1.32849e+06
5,0.01,0.1,1.08162e+08,2.19683e+06
5,0.1,1,382279,168582
5,1,10,231424,241530
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,9.14072e+06,296320
6,0.1,1,4.77366e+06,440171
6,1,10,780085,2.53053e+06
6,10,100,1.21149e+07,7.12559e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,549132,156264
7,0.1,1,1.01946e+06,185621
7,1,10,616383,325240
7,10,100,1.41075e+07,3.97093e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,277314,77838.7
8,0.1,1,415799,201080
8,1,10,5.69208e+06,1.88698e+07
8,10,100,726885,1.95165e+06
8,100,1000,0,0
8,1000,10000,0,0
