FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,2.19951e+07,165521
0,0.1,1,2.31974e+07,970802
0,1,10,2.87808e+07,1.0892e+08
0,10,100,7.58905e+06,5.86956e+07
0,100,1000,1.04949e+06,2.75356e+07
0,1000,10000,139767,1.74105e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,422434,1.15865e+06
1,10,100,2.10371e+07,5.12682e+08
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.12773e+06,114562
2,1,10,951665,794439
2,10,100,3.66341e+07,1.87296e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.12218e+11,1.93798e+07
3,0.01,0.1,2.38334e+06,46823.2
3,0.1,1,776835,219032
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.45289e+07,60481
4,0.1,1,725440,57330.9
4,1,10,349347,80760.6
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.21161e+08,203940
5,0.01,0.1,1.30572e+08,240573
5,0.1,1,583805,135106
5,1,10,257899,152297
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.02032e+07,53640
6,0.1,1,5.69208e+06,155532
6,1,10,857894,1.55989e+06
6,10,100,1.99184e+07,7.60445e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,798082,17784.6
7,0.1,1,1.42327e+06,69132.1
7,1,10,773552,343013
7,10,100,1.94469e+07,5.91973e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,465704,48464.3
8,0.1,1,593372,151512
8,1,10,6.33534e+06,1.41064e+07
8,10,100,831611,1.45581e+06
8,100,1000,0,0
8,1000,10000,0,0
