FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,1.80582e+07,1.05131e+06
0,0.1,1,1.1693e+07,2.34593e+06
0,1,10,2.03135e+07,1.36577e+08
0,10,100,1.2094e+06,1.39956e+07
0,100,1000,135698,4.8846e+06
0,1000,10000,131275,2.10566e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.23882e+07,2.74726e+08
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.00172e+06,215804
2,1,10,754500,993656
2,10,100,1.27472e+07,8.33372e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,9.60237e+10,2.70972e+08
3,0.01,0.1,1.98565e+06,126407
3,0.1,1,618980,343648
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.23132e+07,572269
4,0.1,1,589317,58559.7
4,1,10,304055,68898.2
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,9.15267e+07,1.21634e+06
5,0.01,0.1,1.15383e+08,1.50532e+06
5,0.1,1,451212,165227
5,1,10,238846,214268
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,9.49094e+06,189646
6,0.1,1,5.10237e+06,339142
6,1,10,803931,2.23397e+06
6,10,100,1.75522e+07,9.09181e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,657146,115791
7,0.1,1,1.14107e+06,97497.9
7,1,10,650928,331446
7,10,100,1.5466e+07,4.4857e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,337733,60527.3
8,0.1,1,485115,198330
8,1,10,5.86698e+06,1.7475e+07
8,10,100,749323,1.7938e+06
8,100,1000,0,0
8,1000,10000,0,0
