FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,1.05163e+07,2.2012e+06
0,0.1,1,6.10916e+06,3.19124e+06
0,1,10,1.24706e+07,1.1441e+08
0,10,100,325628,6.48686e+06
0,100,1000,114172,5.9277e+06
0,1000,10000,123617,2.50902e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.12364e+06,2.40274e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,732328,680201
2,1,10,569353,1.09668e+06
2,10,100,4.11485e+06,3.53346e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,7.10524e+10,6.91547e+08
3,0.01,0.1,1.39864e+06,166921
3,0.1,1,446467,358223
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,8.43238e+06,1.96396e+06
4,0.1,1,488061,169395
4,1,10,271959,117602
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,6.05082e+07,1.39161e+06
5,0.01,0.1,9.25651e+07,5.47068e+06
5,0.1,1,318598,167203
5,1,10,224330,270030
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.43137e+06,426612
6,0.1,1,4.06021e+06,517554
6,1,10,750107,2.81339e+06
6,10,100,9.01394e+06,5.96693e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,463290,230674
7,0.1,1,882174,313939
7,1,10,586755,318145
7,10,100,1.30463e+07,3.64006e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,223745,112576
8,0.1,1,352109,197242
8,1,10,5.52242e+06,2.02747e+07
8,10,100,705284,2.11212e+06
8,100,1000,0,0
8,1000,10000,0,0
