FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,2.57557e+06,55113.9
0,0.1,1,2.39149e+07,413455
0,1,10,3.37409e+07,1.07154e+08
0,10,100,2.74828e+07,1.4835e+08
0,100,1000,2.17624e+06,5.05413e+07
0,1000,10000,144118,1.57053e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,5.63229e+07,2.26466e+08
1,10,100,1.98493e+07,4.12577e+08
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,439827,125693
2,1,10,794377,944926
2,10,100,6.24501e+07,2.81781e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,2.95874e+09,8.24655e+06
3,0.01,0.1,2.47036e+06,20883.8
3,0.1,1,842042,174304
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,5.45911e+06,26566.3
4,0.1,1,831689,51117.2
4,1,10,409833,75746.3
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.25405e+08,64877.3
5,0.01,0.1,3.83016e+07,130190
5,0.1,1,699698,119746
5,1,10,357343,171788
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,434078,34644.6
6,0.1,1,631898,133393
6,1,10,1.00562e+06,1.36185e+06
6,10,100,2.1516e+07,6.71216e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,835234,18979.3
7,0.1,1,1.59783e+06,83676.2
7,1,10,1.07023e+06,516581
7,10,100,3.69901e+07,1.04899e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,534179,36913.1
8,0.1,1,744027,148995
8,1,10,8.81824e+06,1.6513e+07
8,10,100,1.03712e+06,1.51054e+06
8,100,1000,0,0
8,1000,10000,0,0
