FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,1.01388e+09,4.43408e+06
0,0.1,1,1.08414e+08,2.18966e+06
0,1,10,2.53507e+08,1.22209e+08
0,10,100,291584,7.28508e+06
0,100,1000,110637,6.76911e+06
0,1000,10000,119963,2.72314e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2.31688e+06,1.66028e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.42656e+07,725284
2,1,10,6.48548e+06,1.16645e+06
2,10,100,3.53642e+06,3.45805e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,5.13523e+12,8.44332e+08
3,0.01,0.1,4.32126e+07,174517
3,0.1,1,2.80288e+07,326700
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.02304e+09,2.08571e+06
4,0.1,1,7.81938e+06,177793
4,1,10,256944,119194
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.0307e+10,1.48013e+06
5,0.01,0.1,1.74e+10,1.21063e+07
5,0.1,1,1.43781e+07,156372
5,1,10,217543,304154
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.48111e+07,561211
6,0.1,1,8.89863e+06,590909
6,1,10,727094,3.17565e+06
6,10,100,7.93941e+06,5.98368e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,1.02235e+08,391781
7,0.1,1,7.66879e+06,343349
7,1,10,562572,337977
7,10,100,1.22013e+07,3.38425e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,2.52246e+07,115295
8,0.1,1,7.27439e+06,207473
8,1,10,5.33195e+06,2.18159e+07
8,10,100,684346,2.301e+06
8,100,1000,0,0
8,1000,10000,0,0
