Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377270,170858,269387,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62562e+08,1.10082e+09,9.08246e+07,615992,129460,516160,2.54197e+07,3.74885e+07,3.7996e+07
6, 1,1.38211e+08,7.04252e+08,6.88168e+07,908147,54587.8,889514,2.95447e+07,4.86336e+07,4.17952e+07
7, 1,9.27077e+07,5.31587e+08,4.48803e+07,1.63355e+06,45755.1,2.83004e+06,3.40865e+07,4.16982e+07,4.5663e+07
8, 1,8.03025e+07,3.76322e+08,2.56687e+07,2.39603e+06,79700.7,6.65963e+06,3.13256e+07,3.59906e+07,4.62237e+07
9, 1,7.75461e+07,1.49149e+08,2.40241e+07,3.05381e+06,107110,1.19093e+07,2.55282e+07,2.98812e+07,3.93121e+07
10, 1,7.96857e+07,1.03034e+08,2.66269e+07,3.43795e+06,136198,1.66563e+07,2.74764e+07,2.71909e+07,4.15767e+07
11, 1,8.44891e+07,8.25604e+07,2.98502e+07,3.79389e+06,136789,2.04815e+07,2.99496e+07,2.48953e+07,4.49384e+07
12, 1,8.89836e+07,5.97092e+07,2.59784e+07,1.01819e+07,250189,6.39396e+07,2.72029e+07,1.96765e+07,3.43113e+07
13, 2,1.05249e+08,4.5667e+07,2.3905e+07,2.28179e+07,552241,1.53559e+08,2.46396e+07,1.5649e+07,2.46871e+07
14, 2,1.26427e+08,4.11803e+07,2.55123e+07,3.97999e+07,1.49513e+06,2.90683e+08,2.28211e+07,1.48404e+07,1.78368e+07
15, 2,1.45529e+08,2.73171e+07,2.8052e+07,6.7874e+07,3.29952e+06,4.00506e+08,2.32656e+07,1.46449e+07,1.63599e+07
16, 2,1.70106e+08,1.68108e+07,3.22082e+07,1.48967e+08,1.09339e+07,8.80927e+08,2.57273e+07,1.75686e+07,1.59302e+07
17, 2,2.11313e+08,4.63184e+06,3.64743e+07,3.21909e+08,3.34627e+07,1.45195e+09,2.83148e+07,2.1411e+07,1.69941e+07
18, 2,2.7486e+08,7.05837e+06,5.16741e+07,6.38574e+08,1.1126e+08,1.50436e+09,3.24664e+07,3.08719e+07,2.00428e+07
19, 2,3.84758e+08,5.57641e+06,9.9825e+07,1.19952e+09,3.69085e+08,1.48897e+09,3.82186e+07,4.52479e+07,2.53147e+07
20, 2,4.99795e+08,7.36244e+06,1.26549e+08,1.22794e+09,7.21028e+08,1.24229e+09,4.30637e+07,6.17529e+07,3.07859e+07
21, 2,5.91904e+08,1.04835e+07,1.75078e+08,1.25733e+09,9.31296e+08,7.54346e+08,4.76959e+07,8.26081e+07,3.99119e+07
22, 2,6.35352e+08,1.41095e+07,2.18611e+08,8.48991e+08,9.97115e+08,4.81997e+08,5.19027e+07,1.08176e+08,4.92982e+07
23, 2,7.1383e+08,1.48896e+07,2.65838e+08,5.57843e+08,1.04983e+09,4.59155e+08,5.77123e+07,1.46507e+08,5.26796e+07
24, 2,8.9711e+08,1.64673e+07,5.13307e+08,1.24961e+08,2.20487e+08,2.21927e+08,6.48556e+07,2.63694e+08,9.09859e+07
25, 3,8.64924e+08,1.43978e+07,5.21687e+08,7.50266e+07,1.52712e+08,8.18089e+07,7.37401e+07,1.57158e+08,6.60093e+07
26, 3,8.01044e+08,1.25846e+07,6.6327e+08,6.09332e+07,3.32133e+07,4.93996e+07,8.39299e+07,1.43336e+08,4.1115e+07
27, 3,8.4578e+08,1.10211e+07,6.68309e+08,7.9676e+06,2.56883e+07,1.71752e+07,9.28931e+07,1.77416e+08,3.54633e+07
28, 3,7.96391e+08,7.10178e+06,6.96978e+08,5.80931e+06,2.84467e+07,1.18652e+07,1.0256e+08,2.13174e+08,3.75734e+07
29, 3,9.00408e+08,8.63859e+06,6.75988e+08,3.78046e+06,3.40674e+07,1.10451e+07,1.08752e+08,2.42009e+08,3.99897e+07
30, 3,8.87026e+08,8.55873e+06,6.79115e+08,4.24694e+06,4.10275e+07,1.28823e+07,1.19781e+08,3.43253e+08,4.8544e+07
31, 3,9.64232e+08,1.08091e+07,5.99284e+08,4.13659e+06,3.32948e+07,1.25003e+07,1.1276e+08,4.00333e+08,5.17332e+07
32, 3,1.03797e+09,1.45331e+07,5.12958e+08,5.19751e+06,2.76906e+07,1.24186e+07,1.18658e+08,4.33131e+08,5.49215e+07
33, 3,1.08417e+09,1.62916e+07,4.22547e+08,5.06135e+06,2.23645e+07,1.19144e+07,1.17721e+08,4.673e+08,5.79932e+07
34, 3,1.08722e+09,2.08093e+07,3.53679e+08,4.576e+06,1.72575e+07,1.05499e+07,1.14775e+08,4.96435e+08,6.05848e+07
35, 3,1.13428e+09,2.10018e+07,3.01853e+08,4.60398e+06,1.27517e+07,8.05739e+06,1.15216e+08,5.29117e+08,6.29812e+07
