FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,607661,463856
0,1,10,6.73539e+07,3.18379e+08
0,10,100,1.43778e+07,1.11598e+08
0,100,1000,114293,8.90027e+07
0,1000,10000,55081.3,8.05805e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2.45193,130.495
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.78496e+06,882405
2,1,10,5.36511e+07,1.76005e+08
2,10,100,816498,3.55689e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.03001e+07,843037
3,0.1,1,9.25839e+06,4.21865e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,4.56543e+06,1.57625e+06
4,1,10,3.45382e+06,262587
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.52156e+08,959368
5,0.01,0.1,2.62705e+07,929025
5,0.1,1,3.41733e+06,2.68285e+06
5,1,10,3.0136e+06,3.81293e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.94471e+06,449644
6,0.1,1,4.85776e+06,6.22318e+06
6,1,10,1.02696e+07,2.60851e+07
6,10,100,4.63137e+06,2.92714e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,8.47163e+06,1.42283e+06
7,1,10,2.1762e+07,4.02611e+07
7,10,100,3.61314e+07,2.86679e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.05052e+06,1.00605e+06
8,1,10,1.65943e+07,3.37057e+07
8,10,100,1.15369e+06,8.37264e+06
8,100,1000,0,0
8,1000,10000,0,0
