FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.83436e+08,1.43396e+07
0,1,10,1.51744e+08,2.24304e+08
0,10,100,2.06726e+07,4.46523e+07
0,100,1000,191689,1.13188e+08
0,1000,10000,67952.6,7.64639e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2.76454,87.2204
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.77583e+07,2.06447e+06
2,1,10,1.72045e+08,2.43261e+08
2,10,100,1.24967e+06,3.17893e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.42301e+08,2.27885e+06
3,0.1,1,1.27761e+08,1.38822e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.02533e+07,3.51303e+06
4,1,10,1.82623e+07,1.96042e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.3065e+08,54989.7
5,0.01,0.1,6.42322e+07,387278
5,0.1,1,1.20721e+07,4.11982e+06
5,1,10,4.4284e+06,2.75922e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,9.87273e+07,825489
6,0.1,1,2.76167e+07,1.28174e+07
6,1,10,2.04849e+08,3.4754e+07
6,10,100,5.41951e+06,2.53728e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,5.18526e+07,1.37021e+07
7,1,10,3.93419e+08,1.62382e+08
7,10,100,7.0139e+07,1.63843e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.10216e+07,2.82916e+06
8,1,10,2.47284e+07,2.45284e+07
8,10,100,1.41524e+06,8.5046e+06
8,100,1000,0,0
8,1000,10000,0,0
