FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.78335e+08,1.61362e+07
0,1,10,5.80035e+07,3.29589e+08
0,10,100,2.16745e+07,1.37707e+08
0,100,1000,4.06763e+06,8.41217e+07
0,1000,10000,48725.5,7.58633e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2.37946,131.731
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,7.90724e+06,909208
2,1,10,2.31001e+08,1.61984e+08
2,10,100,7.23173e+06,3.53251e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,7.09758e+08,881165
3,0.1,1,1.94135e+08,4.06067e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,3.61348e+06,1.09619e+06
4,1,10,3.15002e+06,237568
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,7.22242e+09,1.24367e+06
5,0.01,0.1,1.79272e+07,885763
5,0.1,1,2.10086e+06,1.94228e+06
5,1,10,2.55959e+06,3.75838e+06
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,4.25453e+07,564064
6,0.1,1,1.69694e+08,6.50611e+06
6,1,10,4.17655e+07,2.49712e+07
6,10,100,4.64724e+06,3.03639e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,7.02698e+06,1.05507e+06
7,1,10,7.09927e+07,2.59622e+07
7,10,100,6.41709e+08,3.04093e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.93543e+06,945761
8,1,10,1.57286e+07,3.44402e+07
8,10,100,1.54252e+06,8.25652e+06
8,100,1000,0,0
8,1000,10000,0,0
