FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.34594e+07,1.35529e+06
0,1,10,1.05435e+09,2.89846e+08
0,10,100,1.33736e+07,1.32219e+08
0,100,1000,211218,1.22198e+08
0,1000,10000,68471.1,7.67416e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,0,0
1,100,1000,232699,1.16624e+07
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,5.43611e+08,2.14439e+07
2,1,10,6.44088e+08,3.00178e+08
2,10,100,2.78291e+06,5.33959e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.86314e+07,259792
3,0.1,1,4.62975e+07,2.14566e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,164.931,0.770122
4,0.1,1,5.74096e+06,213128
4,1,10,1.05022e+08,2.20343e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.85188e+08,307652
5,0.01,0.1,2.8152e+06,315590
5,0.1,1,4.99707e+07,1.7303e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,5.04419e+06,367502
6,0.1,1,4.77571e+07,1.97738e+07
6,1,10,3.42905e+08,5.94467e+07
6,10,100,3.23843e+06,2.51137e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,9.24716e+07,3.16158e+07
7,1,10,1.36635e+08,1.01134e+08
7,10,100,7.76016e+07,2.61971e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.08756e+07,2.44249e+06
8,1,10,4.74826e+07,5.08205e+07
8,10,100,1.79884e+06,9.44148e+06
8,100,1000,0,0
8,1000,10000,0,0
