FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,8.46875e+08,4.51894e+07
0,1,10,1.45842e+09,3.47108e+08
0,10,100,1.3756e+07,1.37945e+08
0,100,1000,273373,1.11103e+08
0,1000,10000,77200.9,6.5119e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,0,0
1,100,1000,262367,7.62328e+06
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.4291e+09,1.3998e+08
2,1,10,9.06832e+08,2.60654e+08
2,10,100,2.21538e+06,2.72604e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,7.28508e+07,304607
3,0.1,1,7.71002e+07,8.38469e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.21605e+06,17348.1
4,0.1,1,1.14418e+07,1.38039e+06
4,1,10,5.5226e+08,3.26297e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.29032e+07,16567.9
5,0.01,0.1,6.00197e+06,122448
5,0.1,1,1.42896e+08,1.50389e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.147e+07,180513
6,0.1,1,8.45734e+07,1.65716e+07
6,1,10,8.96997e+07,3.41902e+07
6,10,100,2.80282e+06,1.91864e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.30973e+09,6.49993e+07
7,1,10,2.70399e+08,6.93819e+07
7,10,100,7.02156e+07,8.42112e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.47298e+08,1.56997e+07
8,1,10,8.84482e+07,2.63578e+07
8,10,100,414015,1.01598e+07
8,100,1000,0,0
8,1000,10000,0,0
