FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.67235e+07,1.699e+06
0,1,10,6.02194e+08,1.20603e+08
0,10,100,2.31038e+07,1.20934e+08
0,100,1000,4.91113e+06,9.09424e+07
0,1000,10000,53861.3,8.33398e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,0,0
1,100,1000,181076,1.33522e+07
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,7.13221e+06,1.38341e+06
2,1,10,1.41446e+08,7.82917e+07
2,10,100,1.38112e+07,6.17473e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,5.58795e+08,698140
3,0.1,1,4.6406e+08,9.73542e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,2.62388e+06,113003
4,1,10,1.02986e+07,2.87899e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.08434e+09,860216
5,0.01,0.1,3.9459e+07,148310
5,0.1,1,6.10071e+06,5.93767e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.55355e+07,140038
6,0.1,1,6.0038e+07,6.14988e+06
6,1,10,1.71914e+08,1.68995e+07
6,10,100,2.90215e+06,2.87905e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.19614e+07,5.25836e+06
7,1,10,3.17511e+07,1.26326e+07
7,10,100,8.93366e+08,6.90178e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.57424e+06,605443
8,1,10,2.99554e+07,6.56622e+07
8,10,100,1.09463e+06,7.55803e+06
8,100,1000,0,0
8,1000,10000,0,0
