Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
88386.8,1,10000,H,Ecto,26494.8
88386.8,1,10000,H,Endo,615524
88386.8,1,100000,H,Endo,209.322
88386.8,1,10000,O,Ecto,6997.84
88386.8,1,10000,O,Endo,60213.2
88386.8,1,10000,C,Ecto,386083
2556.96,2,10,H,Ecto,279.689
2556.96,2,100,H,Ecto,140062
2556.96,2,1000,H,Ecto,29386.1
2556.96,2,100,H,Endo,9108.37
2556.96,2,1000,H,Endo,3293.37
2556.96,2,10000,H,Endo,261.106
2556.96,2,100,O,Ecto,23066.4
2556.96,2,1000,O,Ecto,21244.9
2556.96,2,100,O,Endo,33027.1
2556.96,2,1000,O,Endo,61891.7
2556.96,2,100,C,Ecto,18224.9
2556.96,2,1000,C,Ecto,90393.6
2556.96,2,10000,C,Ecto,21254.4
81987.1,2,1000,H,Ecto,328532
81987.1,2,10000,H,Ecto,599924
81987.1,2,1000,H,Endo,4.70886e+08
81987.1,2,10000,H,Endo,5.22067e+06
81987.1,2,1000,O,Ecto,1.83059e+06
81987.1,2,10000,O,Ecto,277367
81987.1,2,1000,O,Endo,7.26386e+07
81987.1,2,10000,O,Endo,172695
81987.1,2,1000,C,Ecto,468500
81987.1,2,10000,C,Ecto,2.26388e+08
608.92,2,10,H,Ecto,34.0403
608.92,2,100,H,Ecto,5.39985
608.92,2,100,H,Endo,0.00943789
608.92,2,1000,H,Endo,0.0514781
608.92,2,10,O,Ecto,14.1897
608.92,2,100,O,Ecto,0.540568
608.92,2,1000,O,Ecto,0.0922599
608.92,2,100,O,Endo,7.6647
608.92,2,1000,O,Endo,0.513394
608.92,2,100,C,Ecto,15.0081
608.92,2,1000,C,Ecto,3.20745
608.92,2,10000,C,Ecto,0.0569192
4577.53,2,100,H,Ecto,2.28314e+06
4577.53,2,1000,H,Ecto,2.39948e+06
4577.53,2,10000,H,Ecto,7715.8
4577.53,2,100,H,Endo,150721
4577.53,2,1000,H,Endo,4.34455e+06
4577.53,2,10000,H,Endo,5.65415e+06
4577.53,2,100,O,Ecto,3.02315e+06
4577.53,2,1000,O,Ecto,1.72034e+06
4577.53,2,10000,O,Ecto,20181.9
4577.53,2,100,O,Endo,1.72228e+06
4577.53,2,1000,O,Endo,1.55177e+07
4577.53,2,100,C,Ecto,41193.8
4577.53,2,1000,C,Ecto,1.07183e+07
4577.53,2,10000,C,Ecto,2.56473e+06
4577.53,2,10,H,Ecto,1.1371e+06
4577.53,2,100,H,Ecto,5.67118e+06
4577.53,2,1000,H,Ecto,47253.1
4577.53,2,100,H,Endo,162178
4577.53,2,1000,H,Endo,84426.6
4577.53,2,10,O,Ecto,237115
4577.53,2,100,O,Ecto,542628
4577.53,2,1000,O,Ecto,248958
4577.53,2,100,O,Endo,1.04525e+06
4577.53,2,1000,O,Endo,805708
4577.53,2,100,C,Ecto,4.89769e+06
4577.53,2,1000,C,Ecto,3.76641e+06
4577.53,2,10000,C,Ecto,258436
25904.8,2,100,H,Ecto,43222.2
25904.8,2,1000,H,Ecto,8.09818e+07
25904.8,2,10000,H,Ecto,5.85129e+06
25904.8,2,100,H,Endo,4158.41
25904.8,2,1000,H,Endo,9.37633e+09
25904.8,2,10000,H,Endo,7.94159e+08
25904.8,2,100,O,Ecto,1.06373e+06
25904.8,2,1000,O,Ecto,3.2638e+08
25904.8,2,10000,O,Ecto,2.47875e+07
25904.8,2,100,O,Endo,174585
25904.8,2,1000,O,Endo,7.62788e+07
25904.8,2,100,C,Ecto,81230.8
25904.8,2,1000,C,Ecto,1.4269e+08
25904.8,2,10000,C,Ecto,1.03988e+08
8259.7,2,100,H,Ecto,5.25266e+07
8259.7,2,1000,H,Ecto,9.84815e+07
8259.7,2,10000,H,Ecto,2.08729e+06
8259.7,2,100,H,Endo,4.45032e+06
8259.7,2,1000,H,Endo,1.45732e+09
8259.7,2,10000,H,Endo,7.92589e+08
8259.7,2,100,O,Ecto,9.34072e+07
8259.7,2,1000,O,Ecto,1.40027e+08
8259.7,2,10000,O,Ecto,242959
8259.7,2,100,O,Endo,4.35616e+07
8259.7,2,1000,O,Endo,7.69261e+08
8259.7,2,100,C,Ecto,1.38361e+06
8259.7,2,1000,C,Ecto,3.56961e+08
8259.7,2,10000,C,Ecto,1.71262e+08
930.997,2,10,H,Ecto,398110
930.997,2,100,H,Ecto,112941
930.997,2,100,H,Endo,789.32
930.997,2,1000,H,Endo,369.233
930.997,2,10,O,Ecto,605225
930.997,2,100,O,Ecto,6974.46
930.997,2,1000,O,Ecto,1295.04
930.997,2,100,O,Endo,99260.4
930.997,2,1000,O,Endo,3914.55
930.997,2,100,C,Ecto,187001
930.997,2,1000,C,Ecto,44294.6
930.997,2,10000,C,Ecto,1848.61
618.658,2,10,H,Ecto,287431
618.658,2,100,H,Ecto,55.3035
618.658,2,1000,H,Endo,0.201452
618.658,2,10,O,Ecto,165143
618.658,2,1000,O,Ecto,0.0361572
618.658,2,100,O,Endo,797.092
618.658,2,100,C,Ecto,317.4
618.658,2,1000,C,Ecto,1.82172
469.763,2,10,H,Ecto,680571
469.763,2,100,H,Ecto,29078.5
469.763,2,1000,H,Endo,295.172
469.763,2,10,O,Ecto,344732
469.763,2,100,O,Ecto,860.94
469.763,2,1000,O,Ecto,34.6452
469.763,2,100,O,Endo,88391.6
469.763,2,1000,O,Endo,655.934
469.763,2,100,C,Ecto,90758.1
469.763,2,1000,C,Ecto,5781.04
469.763,2,10000,C,Ecto,155.21
2619.41,2,10,H,Ecto,2.11139e+06
2619.41,2,100,H,Ecto,130.984
2619.41,2,10,O,Ecto,1.24507e+06
2619.41,2,1000,O,Ecto,0.0590559
2619.41,2,100,O,Endo,2160.96
2619.41,2,100,C,Ecto,1614.37
2619.41,2,1000,C,Ecto,19.6847
4592.2,2,10,H,Ecto,248150
4592.2,2,100,H,Ecto,21072.2
4592.2,2,100,H,Endo,32.6337
4592.2,2,1000,H,Endo,244.546
4592.2,2,10,O,Ecto,105360
4592.2,2,100,O,Ecto,739.273
4592.2,2,1000,O,Ecto,26.8021
4592.2,2,100,O,Endo,48440.1
4592.2,2,1000,O,Endo,621.347
4592.2,2,100,C,Ecto,62863.1
4592.2,2,1000,C,Ecto,3307.33
4592.2,2,10000,C,Ecto,149.968
8500.31,2,10,H,Ecto,762297
8500.31,2,100,H,Ecto,113245
8500.31,2,100,H,Endo,75.4188
8500.31,2,1000,H,Endo,540.673
8500.31,2,10,O,Ecto,359144
8500.31,2,100,O,Ecto,6022.6
8500.31,2,1000,O,Ecto,928.183
8500.31,2,100,O,Endo,118880
8500.31,2,1000,O,Endo,4903.28
8500.31,2,100,C,Ecto,202765
8500.31,2,1000,C,Ecto,21805.3
8500.31,2,10000,C,Ecto,46.0577
616.301,2,10,H,Ecto,3.12432e+06
616.301,2,1,O,Ecto,4.9812e+06
616.301,2,10,O,Ecto,2.25166e+06
5118.39,2,10,H,Ecto,1.64143e+06
5118.39,2,100,H,Ecto,1329.99
5118.39,2,10,O,Ecto,1.03192e+06
5118.39,2,100,O,Ecto,15.4168
5118.39,2,1000,O,Ecto,1.02499
5118.39,2,100,O,Endo,13768.7
5118.39,2,100,C,Ecto,2168.36
5118.39,2,1000,C,Ecto,99.0219
254.104,4,10,H,Ecto,7.86067e+07
254.104,4,100,H,Ecto,5413.75
254.104,4,10,O,Ecto,4.55419e+07
254.104,4,100,O,Ecto,96.6418
254.104,4,1000,O,Ecto,10.7951
254.104,4,100,O,Endo,45731.4
254.104,4,100,C,Ecto,20091.8
254.104,4,1000,C,Ecto,326.096
622.211,4,10,H,Ecto,4.08307e+07
622.211,4,1,O,Ecto,6.97118e+07
622.211,4,10,O,Ecto,5.07736e+07
1459.38,4,10,H,Ecto,1.16772e+08
1459.38,4,100,H,Ecto,732.89
1459.38,4,1,O,Ecto,1.29144e+06
1459.38,4,10,O,Ecto,6.2218e+07
1459.38,4,100,O,Endo,20740.7
1459.38,4,100,C,Ecto,12441
993.712,5,10,H,Ecto,133849
993.712,5,100,H,Ecto,47016.5
993.712,5,100,H,Endo,203.898
993.712,5,1000,H,Endo,731.405
993.712,5,10,O,Ecto,24493.7
993.712,5,100,O,Ecto,2424.34
993.712,5,1000,O,Ecto,238.874
993.712,5,100,O,Endo,50952.2
993.712,5,1000,O,Endo,2736.2
993.712,5,100,C,Ecto,124241
993.712,5,1000,C,Ecto,16696.6
993.712,5,10000,C,Ecto,681.34
13.3175,5,10,H,Ecto,0.000182904
13.3175,5,1,O,Ecto,0.600363
13.3175,5,10,O,Ecto,0.00154762
3.36233,5,1,O,Ecto,10.0544
27.7589,5,1,O,Ecto,181782
71.447,5,10,H,Ecto,749.72
71.447,5,1,O,Ecto,2.14237e+06
71.447,5,10,O,Ecto,6036.99
15238.4,7,100,H,Ecto,26139.6
15238.4,7,1000,H,Ecto,2.14231e+06
15238.4,7,10000,H,Ecto,147566
15238.4,7,100,H,Endo,2697.57
15238.4,7,1000,H,Endo,1.59738e+08
15238.4,7,10000,H,Endo,4.93519e+07
15238.4,7,100,O,Ecto,265517
15238.4,7,1000,O,Ecto,1.0365e+07
15238.4,7,10000,O,Ecto,623319
15238.4,7,100,O,Endo,61835.6
15238.4,7,1000,O,Endo,7.12539e+06
15238.4,7,100,C,Ecto,5864.46
15238.4,7,1000,C,Ecto,7.93694e+06
15238.4,7,10000,C,Ecto,1.78736e+06
7498.23,7,100,H,Ecto,1.17866e+06
7498.23,7,1000,H,Ecto,2.26179e+06
7498.23,7,10000,H,Ecto,17448.4
7498.23,7,100,H,Endo,215624
7498.23,7,1000,H,Endo,7.06276e+06
7498.23,7,10000,H,Endo,3.5015e+06
7498.23,7,100,O,Ecto,2.4357e+06
7498.23,7,1000,O,Ecto,2.72537e+06
7498.23,7,10000,O,Ecto,4258.36
7498.23,7,100,O,Endo,1.56811e+06
7498.23,7,1000,O,Endo,1.55237e+07
7498.23,7,100,C,Ecto,25343.6
7498.23,7,1000,C,Ecto,1.01985e+07
7498.23,7,10000,C,Ecto,3.10318e+06
10582.5,7,100,H,Ecto,571220
10582.5,7,1000,H,Ecto,6.32558e+06
10582.5,7,10000,H,Ecto,348609
10582.5,7,100,H,Endo,46990.6
10582.5,7,1000,H,Endo,1.57898e+08
10582.5,7,10000,H,Endo,1.21774e+08
10582.5,7,100,O,Ecto,2.72367e+06
10582.5,7,1000,O,Ecto,1.85094e+07
10582.5,7,10000,O,Ecto,875711
10582.5,7,100,O,Endo,577489
10582.5,7,1000,O,Endo,3.70018e+07
10582.5,7,100,C,Ecto,44088.8
10582.5,7,1000,C,Ecto,2.48931e+07
10582.5,7,10000,C,Ecto,8.01588e+06
42193.6,7,100,H,Ecto,0.0208858
42193.6,7,1000,H,Ecto,6.2137e+06
42193.6,7,10000,H,Ecto,1.52383e+06
42193.6,7,1000,H,Endo,2.0227e+09
42193.6,7,10000,H,Endo,4.1312e+07
42193.6,7,1000,O,Ecto,2.97901e+07
42193.6,7,10000,O,Ecto,3.21004e+06
42193.6,7,1000,O,Endo,4.75373e+07
42193.6,7,10000,O,Endo,5026.23
42193.6,7,100,C,Ecto,462.039
42193.6,7,1000,C,Ecto,5.2447e+06
42193.6,7,10000,C,Ecto,1.67175e+08
958.171,7,10,H,Ecto,517060
958.171,7,100,H,Ecto,66370.7
958.171,7,100,H,Endo,273.583
958.171,7,1000,H,Endo,132.27
958.171,7,10,O,Ecto,1.04956e+06
958.171,7,100,O,Ecto,3443.23
958.171,7,1000,O,Ecto,556.962
958.171,7,100,O,Endo,92172.1
958.171,7,1000,O,Endo,1267.09
958.171,7,100,C,Ecto,105969
958.171,7,1000,C,Ecto,20849.2
958.171,7,10000,C,Ecto,753.995
399.795,7,10,H,Ecto,18412.2
399.795,7,100,H,Ecto,80.1242
399.795,7,10,O,Ecto,27511.3
399.795,7,100,O,Ecto,1.80459
399.795,7,1000,O,Ecto,0.211381
399.795,7,100,O,Endo,412.261
399.795,7,100,C,Ecto,135.922
399.795,7,1000,C,Ecto,6.93399
399.795,7,10000,C,Ecto,0.228486
14228.9,7,100,H,Ecto,5.65009e+06
14228.9,7,1000,H,Ecto,3.8974e+08
14228.9,7,10000,H,Ecto,2.51832e+07
14228.9,7,100,H,Endo,443450
14228.9,7,1000,H,Endo,3.79589e+10
14228.9,7,10000,H,Endo,6.33708e+09
14228.9,7,100,O,Ecto,2.97348e+07
14228.9,7,1000,O,Ecto,1.33003e+09
14228.9,7,10000,O,Ecto,5.55368e+06
14228.9,7,100,O,Endo,1.05345e+07
14228.9,7,1000,O,Endo,1.26531e+09
14228.9,7,100,C,Ecto,1.04643e+06
14228.9,7,1000,C,Ecto,1.21581e+09
14228.9,7,10000,C,Ecto,2.78928e+08
1818.17,7,10,H,Ecto,5.32057e+06
1818.17,7,100,H,Ecto,8.93107e+08
1818.17,7,1000,H,Ecto,1.62723e+08
1818.17,7,100,H,Endo,4.32724e+07
1818.17,7,1000,H,Endo,1.47249e+07
1818.17,7,10000,H,Endo,1.01707e+06
1818.17,7,100,O,Ecto,2.18991e+08
1818.17,7,1000,O,Ecto,1.33491e+08
1818.17,7,100,O,Endo,2.29171e+08
1818.17,7,1000,O,Endo,2.8774e+08
1818.17,7,100,C,Ecto,1.75242e+08
1818.17,7,1000,C,Ecto,9.29448e+08
1818.17,7,10000,C,Ecto,8.50058e+07
41350.6,7,100,H,Ecto,2.22085e+06
41350.6,7,1000,H,Ecto,2.28337e+08
41350.6,7,10000,H,Ecto,1.58733e+07
41350.6,7,100,H,Endo,228342
41350.6,7,1000,H,Endo,1.7479e+10
41350.6,7,10000,H,Endo,4.92848e+09
41350.6,7,100,O,Ecto,2.35503e+07
41350.6,7,1000,O,Ecto,1.08894e+09
41350.6,7,10000,O,Ecto,6.68929e+07
41350.6,7,100,O,Endo,5.46607e+06
41350.6,7,1000,O,Endo,6.79974e+08
41350.6,7,100,C,Ecto,551168
41350.6,7,1000,C,Ecto,7.99666e+08
41350.6,7,10000,C,Ecto,1.70982e+08
39145.5,7,100,H,Ecto,8.63603e+08
39145.5,7,1000,H,Ecto,1.47399e+09
39145.5,7,10000,H,Ecto,1.51649e+07
39145.5,7,100,H,Endo,6.53484e+07
39145.5,7,1000,H,Endo,9.43458e+09
39145.5,7,10000,H,Endo,6.36876e+09
39145.5,7,100,O,Ecto,1.66877e+09
39145.5,7,1000,O,Ecto,1.3837e+09
39145.5,7,10000,O,Ecto,2.25921e+07
39145.5,7,100,O,Endo,8.48024e+08
39145.5,7,1000,O,Endo,1.34589e+10
39145.5,7,100,C,Ecto,2.34711e+07
39145.5,7,1000,C,Ecto,1.05731e+10
39145.5,7,10000,C,Ecto,1.90061e+09
9674.39,7,10,H,Ecto,2.87218e+07
9674.39,7,100,H,Ecto,4.22758e+06
9674.39,7,100,H,Endo,19045.2
9674.39,7,1000,H,Endo,9160.61
9674.39,7,10,O,Ecto,5.54892e+07
9674.39,7,100,O,Ecto,226775
9674.39,7,1000,O,Ecto,37382.6
9674.39,7,100,O,Endo,5.43945e+06
9674.39,7,1000,O,Endo,87402.3
9674.39,7,100,C,Ecto,6.70299e+06
9674.39,7,1000,C,Ecto,1.37609e+06
9674.39,7,10000,C,Ecto,51923
224.215,7,10,H,Ecto,2.52158e+07
224.215,7,1,O,Ecto,1.24329e+07
224.215,7,10,O,Ecto,2.27308e+07
950.701,7,10,H,Ecto,3.94167e+07
950.701,7,1,O,Ecto,9.97264e+07
950.701,7,10,O,Ecto,5.17004e+07
11597,7,10,H,Ecto,1.28373e+07
11597,7,100,H,Ecto,3238.25
11597,7,10,O,Ecto,2.26264e+07
11597,7,100,O,Ecto,37.5219
11597,7,1000,O,Ecto,4.48928
11597,7,100,O,Endo,35318.7
11597,7,100,C,Ecto,5358.88
11597,7,1000,C,Ecto,124.618
15000.3,7,10,H,Ecto,7.93744e+06
15000.3,7,100,H,Ecto,414322
15000.3,7,1000,H,Endo,4380.23
15000.3,7,10,O,Ecto,3.8969e+06
15000.3,7,100,O,Ecto,12905.6
15000.3,7,1000,O,Ecto,504.291
15000.3,7,100,O,Endo,1.17574e+06
15000.3,7,1000,O,Endo,10107.2
15000.3,7,100,C,Ecto,1.39178e+06
15000.3,7,1000,C,Ecto,90571.4
15000.3,7,10000,C,Ecto,2405.27
408.575,7,10,H,Ecto,5.70349e+07
408.575,7,100,H,Ecto,4.45365
408.575,7,1,O,Ecto,3.43288e+06
408.575,7,10,O,Ecto,3.27296e+07
408.575,7,100,O,Endo,858.122
38950.5,7,10,H,Ecto,2.73264e+07
38950.5,7,100,H,Ecto,7.66686e+07
38950.5,7,1000,H,Ecto,1.71079e+06
38950.5,7,100,H,Endo,2.23531e+06
38950.5,7,1000,H,Endo,934277
38950.5,7,10,O,Ecto,8.17404e+06
38950.5,7,100,O,Ecto,6.59311e+06
38950.5,7,1000,O,Ecto,2.51679e+06
38950.5,7,100,O,Endo,1.76906e+07
38950.5,7,1000,O,Endo,1.55536e+07
38950.5,7,100,C,Ecto,6.23769e+07
38950.5,7,1000,C,Ecto,3.70608e+07
38950.5,7,10000,C,Ecto,2.94686e+06
7155.8,7,10,H,Ecto,3.74558e+07
7155.8,7,100,H,Ecto,1.06359e+07
7155.8,7,100,H,Endo,75894.3
7155.8,7,1000,H,Endo,35431.2
7155.8,7,10,O,Ecto,5.11949e+07
7155.8,7,100,O,Ecto,657858
7155.8,7,1000,O,Ecto,123238
7155.8,7,100,O,Endo,9.51233e+06
7155.8,7,1000,O,Endo,374652
7155.8,7,100,C,Ecto,1.77714e+07
7155.8,7,1000,C,Ecto,4.2152e+06
7155.8,7,10000,C,Ecto,176029
1852.68,7,10,H,Ecto,6.33161e+07
1852.68,7,100,H,Ecto,113714
1852.68,7,1000,H,Endo,621.325
1852.68,7,10,O,Ecto,4.02888e+07
1852.68,7,100,O,Ecto,1580.78
1852.68,7,1000,O,Ecto,94.7332
1852.68,7,100,O,Endo,916545
1852.68,7,100,C,Ecto,370214
1852.68,7,1000,C,Ecto,9819.81
41270.4,8,100,H,Ecto,1.15451
41270.4,8,1000,H,Ecto,3.257e+06
41270.4,8,10000,H,Ecto,130357
41270.4,8,1000,H,Endo,5.54654e+08
41270.4,8,10000,H,Endo,2.85441e+07
41270.4,8,100,O,Ecto,14828.9
41270.4,8,1000,O,Ecto,1.22749e+07
