GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,1.30623e+10,0,0,0
0,0,341538,5.22651e+09,0,0,0
0,0,1.45505e+06,1.25105e+10,0,0,0
0,0,10878.2,1.86336e+09,0,0,0
0,0,1145.78,1.90082e+09,0,0,0
0,0,2243.22,2.38639e+09,0,0,0
0,0,25792.9,4.30987e+10,0,0,0
0,0,4702.09,3.3215e+11,0,0,0
0,0,2243.22,6.7859e+09,0,0,0
0,0,10878.2,9.10485e+10,0,0,0
0,0,474.892,1.0409e+09,0,0,0
0,0,1158.56,1.37197e+08,0,0,0
0,0,10878.2,4.15569e+09,0,0,0
0,1,88386.8,0,213699,265523,185028
0,2,2556.96,2.88117e+08,1.57972e+06,2.18886e+06,3.4654e+06
0,2,81987.1,1.20879e+09,6.82468e+07,9.38411e+07,1.635e+08
0,2,608.92,4.84136e+07,8573.1,4547.27,7412.23
0,2,4577.53,2.25471e+09,1.26363e+08,1.39894e+08,2.75763e+08
0,2,4577.53,5.37133e+10,3.59288e+07,6.34266e+07,5.60523e+07
0,2,25904.8,7.19011e+09,1.95692e+10,2.99308e+08,7.68552e+08
0,2,8259.7,6.30253e+10,1.12137e+10,6.56682e+09,1.80766e+10
0,2,930.997,2.91477e+09,414286,380710,347650
0,2,618.658,1.4857e+08,126825,625173,1430.1
0,2,469.763,3.02759e+09,564042,866590,69885.8
0,2,2619.41,7.26975e+08,911036,2.06863e+06,4746.97
0,2,4592.2,1.32654e+09,296025,301784,61774.9
0,2,8500.31,2.72322e+09,607662,581305,146565
0,2,616.301,7.71293e+08,1.30593e+06,1.17098e+07,2.70335e-10
0,2,5118.39,1.49491e+09,934301,2.63507e+06,24204.2
0,3,275.193,1.88216e+09,0,0,0
0,3,439.646,2.36278e+09,0,0,0
0,3,134.593,5.80856e+08,0,0,0
0,3,18.6326,1508.29,0,0,0
0,3,29.9417,2.30977e+07,0,0,0
0,3,10.7796,6.18757e+07,0,0,0
0,3,72.5278,1.37204e+08,0,0,0
0,3,10.5823,7.73952e+08,0,0,0
0,3,18.715,4.33871e+08,0,0,0
0,4,254.104,0,3.80539e+07,6.13345e+06,2.45647e+06
0,4,622.211,0,6.44346e+06,1.3089e+08,6.52179e-14
0,4,1459.38,0,2.84949e+07,9.27657e+07,147082
