GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,1.32495e+10,0,0,0
0,0,4266.56,1.60215e+08,0,0,0
0,0,341538,6.59337e+09,0,0,0
0,0,1.45505e+06,1.16623e+10,0,0,0
0,0,2189.77,1.56047e+08,0,0,0
0,0,10878.2,3.01753e+09,0,0,0
0,0,537.78,1.59718e+11,0,0,0
0,0,1169.49,2.02837e+11,0,0,0
0,0,25792.9,8.46464e+09,0,0,0
0,0,26212.9,3.87396e+08,0,0,0
0,0,2293.96,1.08095e+10,0,0,0
0,0,2336.79,3.76141e+06,0,0,0
0,0,4622.67,1.66568e+09,0,0,0
0,0,10878.2,7.5781e+09,0,0,0
0,0,537.78,0,0,0,0
0,1,95143.4,0,1.31954e+08,1.85883e+09,4.7725e+07
0,2,26501.5,7.17342e+08,4.07775e+08,3.85048e+07,6.76233e+07
0,2,2556.96,7.88354e+08,6.13853e+07,4.23484e+08,1.60334e+08
0,2,81987.1,1.99788e+09,3.59177e+07,1.89271e+08,3.95988e+07
0,2,4895.17,3.72377e+09,4.73252e+09,3.7821e+09,1.44143e+09
0,2,620.21,3.29643e+08,4.76221e+09,1.55132e+07,5.94172e+06
0,2,2729.44,1.47726e+10,8.0492e+10,7.16013e+08,2.37074e+08
0,2,5001.59,1.16717e+11,1.06036e+08,2.43234e+09,2.21144e+08
0,2,8703.03,5.30609e+10,2.29784e+10,3.62739e+10,1.91362e+10
0,2,1013.32,3.80197e+10,6.68557e+08,2.2323e+08,2.26589e+08
0,2,2379.08,2.92142e+09,9.51255e+08,2.44877e+07,1.38772e+07
0,2,27923,1.15634e+10,8.96044e+09,1.68998e+10,3.71443e+09
0,2,8513.44,7.46787e+08,7.9121e+09,1.55355e+07,1.91811e+07
0,2,5195.03,1.77667e+10,3.27897e+08,9.41755e+07,1.02983e+08
0,2,620.21,4.88911e+09,2.01081e+06,388950,0.585986
0,2,26501.5,1.11444e+09,1.98028e+07,2.24462e+08,6.2925e+07
0,2,2907.44,5.00114e+09,943647,676745,52427.8
0,2,618.145,0,0,0,0
0,3,445.53,2.9321e+09,0,0,0
0,3,275.193,5.95456e+08,0,0,0
0,3,153.348,3.49811e+07,0,0,0
0,3,10.7128,3.65561e+08,0,0,0
0,3,19.7033,1.30785e+08,0,0,0
0,3,34.3924,0,0,0,0
0,3,79.0952,0,0,0,0
0,4,575.145,0,1.93562e+06,2.47458e+06,279250
0,4,1755.35,0,5.1975e+08,6.80335e+09,1.65744e+09
0,4,1341.94,0,4.39905e+06,2.90972e+06,174392
0,4,96.5892,0,6528.83,152.105,0
0,4,35.6492,0,49070.1,2656.33,0.00188276
0,4,244.903,0,9.89091e+07,6.58169e+07,12011.4
0,5,87.3468,2.09649e+08,51410.5,30353.9,658.839
0,5,44.8724,1.40798e+07,4540.34,4006.66,0.00331056
0,5,700.288,1.4275e+09,65533.8,96810.2,611678
0,5,3.05552,1.53787e+08,113.792,35.4164,0
0,5,12.6292,80729,0.660043,0.0230324,0
0,5,2.26471,3.00337e+06,0,0,0
0,6,8001.09,8.4969e+06,0,0,0
0,6,59564.8,1.23502e+09,0,0,0
0,6,11991.1,1.46415e+08,0,0,0
0,6,903.625,2.7402e+09,0,0,0
0,6,3032.01,3.9293e+09,0,0,0
0,6,2601.99,3.01129e+07,0,0,0
0,6,11991.1,1.33291e+09,0,0,0
0,6,8461.79,1.19361e+08,0,0,0
0,6,2459.61,1.77172e+06,0,0,0
0,6,2795.01,5.80907e+08,0,0,0
0,6,866.046,3.91137e+07,0,0,0
0,6,447.694,3.60162e+08,0,0,0
0,6,65.7498,2.35807e+08,0,0,0
0,6,937.413,9.10835e+08,0,0,0
0,6,58.9699,2.35049e+07,0,0,0
0,6,449.266,5.02669e+07,0,0,0
0,6,65.7498,6.47219e+06,0,0,0
0,6,8102.6,2.05089e+07,0,0,0
0,6,445.348,0,0,0,0
0,6,12912.1,0,0,0,0
0,6,903.625,0,0,0,0
0,7,15238.4,0,4.66525e+08,1.78042e+07,1.27098e+07
0,7,7498.23,0,1.50808e+08,4.60898e+07,1.99646e+07
0,7,10582.5,0,8.4563e+08,8.26614e+07,5.93371e+07
0,7,42193.6,0,3.14279e+09,1.71377e+09,4.11175e+08
0,7,261.694,0,9.29345e+09,5.79437e+08,6.81593e+08
0,7,16272,0,2.67046e+09,1.11795e+10,1.20849e+10
0,7,1855.12,0,1.80447e+09,1.98406e+10,2.69131e+09
0,7,10676.7,0,1.05397e+09,1.85421e+10,5.98374e+09
0,7,799.318,0,2.1025e+10,2.22402e+08,1.97539e+08
