FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.18141e+09,8.98912e+07
0,1,10,1.65405e+08,1.27601e+08
0,10,100,7.17076e+07,8.8399e+07
0,100,1000,194681,1.01579e+08
0,1000,10000,72732.3,7.10818e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,10088.2,161614
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.25688e+08,2.27417e+07
2,1,10,5.53599e+08,3.94368e+08
2,10,100,2.17555e+06,2.48256e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.34972e+08,1.33133e+06
3,0.1,1,5.12338e+07,6.30096e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.5396e+07,326201
4,0.1,1,2.54519e+08,1.94251e+08
4,1,10,2.70097e+07,1.40391e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,5.75705e+08,351779
5,0.01,0.1,1.36414e+07,940702
5,0.1,1,0,0
5,1,10,6.79438e+07,1.85306e+07
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,9.74605e+06,497357
6,0.1,1,5.6943e+07,3.0664e+06
6,1,10,2.17799e+07,4.77609e+07
6,10,100,2.3448e+06,1.74509e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.02429e+08,1.64039e+07
7,1,10,4.58795e+07,8.36375e+07
7,10,100,4.93124e+07,7.12997e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.02348e+07,6.72812e+06
8,1,10,6.75123e+07,1.8232e+07
8,10,100,287038,7.18426e+06
8,100,1000,0,0
8,1000,10000,0,0
