FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.07195e+07,1.95476e+06
0,1,10,1.22571e+08,3.28992e+08
0,10,100,7.75231e+07,3.3882e+08
0,100,1000,4.75336e+06,1.18497e+08
0,1000,10000,43331.7,7.14062e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,7252.64,763726
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.79733e+06,389372
2,1,10,7.48911e+07,1.59187e+08
2,10,100,2.02845e+07,5.76388e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.11108e+09,4.33553e+06
3,0.1,1,7.48273e+07,2.31284e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.97853e+07,759619
4,0.1,1,4.44701e+08,1.68188e+07
4,1,10,761677,195612
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.42687e+10,2.47911e+07
5,0.01,0.1,4.8317e+07,766333
5,0.1,1,0,0
5,1,10,7.99307e+06,1.09103e+07
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,8.22704e+07,635828
6,0.1,1,1.92543e+06,1.64044e+06
6,1,10,9.19934e+07,3.18131e+07
6,10,100,3.46335e+06,2.55359e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.60981e+06,2.98525e+06
7,1,10,4.416e+07,1.30304e+08
7,10,100,4.45907e+07,4.44183e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.015e+06,381286
8,1,10,1.22977e+07,2.13951e+07
8,10,100,1.17875e+06,5.63568e+06
8,100,1000,0,0
8,1000,10000,0,0
