FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.91788e+09,2.92094e+08
0,1,10,8.32381e+08,8.13783e+07
0,10,100,1.84138e+07,4.2039e+07
0,100,1000,241336,9.55246e+07
0,1000,10000,79581.8,6.23689e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.62887e+06,1.58657e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.47097e+09,8.91266e+07
2,1,10,8.6332e+08,3.2245e+08
2,10,100,1.65525e+06,1.16747e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.61368e+08,5.08865e+06
3,0.1,1,1.7381e+08,1.98375e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,3.01566e+08,6.72118e+06
4,0.1,1,3.78007e+08,7.69995e+07
4,1,10,1.85107e+08,1.29887e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.76772e+07,75496.9
5,0.01,0.1,2.06234e+08,4.56739e+06
5,0.1,1,0,0
5,1,10,2.90818e+08,3.36282e+07
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.07602e+07,520344
6,0.1,1,1.94223e+07,1.21632e+07
6,1,10,1.71601e+07,3.15811e+07
6,10,100,2.06597e+06,1.49851e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.81711e+09,1.01281e+08
7,1,10,3.89247e+07,2.60056e+07
7,10,100,3.14548e+07,3.11419e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.06461e+08,2.12592e+07
8,1,10,1.43832e+08,1.48116e+07
8,10,100,380222,7.7382e+06
8,100,1000,0,0
8,1000,10000,0,0
