GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,650091,53842.5,-2.35147,0,0.5,2,304108,29,1,35,30,5
0,0,3464.99,406028,406028,45702.8,-2.34468,0,0.5,2,0,28,1,35,29,6
0,0,47894.7,1.45505e+06,1.45505e+06,48732.1,-2.30426,0,0.5,2,101650,33,1,35,34,1
0,0,311.359,11036.6,11036.6,1.0119e+06,-2.50065,16,0.5,2,0,25,1,18,9,9
0,0,1647.16,25029.4,25029.4,4.5529e+06,-2.30151,22,0.5,2,0,32,1,12,10,2
0,0,39.8984,2099.09,1837.28,46.8979,-2.24328,28,0.5,2,0,4294967295,0,6,6,0
0,0,40.0164,494.549,494.549,347670,-2.20265,28,0.5,2,0,32,1,6,4,2
0,0,324.665,4509.46,3333.39,1.7821e+07,-2.46243,28,0.5,2,3.88036e-14,4294967295,0,6,6,0
0,0,38.7828,1093.1,1037.93,915784,-2.20756,29,0.5,2,0,4294967295,0,5,5,0
0,0,321.018,4205,321.018,4.96546e+06,-2.46243,34,0.5,2,0,4294967295,0,0,0,0
0,0,310.204,11417.2,310.204,6.3887e+07,-2.50065,34,0.5,2,0,4294967295,0,0,0,0
0,0,38.3655,1199.48,38.3655,6.89085e+07,-2.20756,34,0.5,2,0,4294967295,0,0,0,0
0,0,39.8669,2343.61,39.8669,1715.13,-2.24328,34,0.5,2,0,4294967295,0,0,0,0
0,0,39.5827,467.96,39.5827,1.88236e+07,-2.20265,34,0.5,2,0,4294967295,0,0,0,0
0,0,1603.93,24684.6,1603.93,1.12106e+07,-2.30151,34,0.5,2,0,4294967295,0,0,0,0
0,0,3464.99,406028,3464.99,4.09614e+06,-2.34468,34,0.5,2,0,4294967295,0,0,0,0
0,1,4352.32,93898.5,93898.5,468.965,-0.000167489,10,0.5,3.86053,2068.1,34,1,24,24,0
0,2,1012.88,81987.1,81987.1,55254.6,-2.24328,0,0.5,3.23783,0,30,1,35,31,4
0,2,41.8346,2556.96,2556.96,31125.5,-2.34468,13,0.5,2.0005,0,20,1,21,7,14
0,2,133.895,4895.17,4895.17,77018.5,-2.20756,15,0.5,2.00181,0,21,1,19,6,13
0,2,1673.33,26501.5,26501.5,1.47213e+06,-2.46243,22,0.5,2.23957,3571.06,30,1,12,8,4
0,2,249.251,9169.69,6614.2,3.02837e+07,-2.50065,24,0.5,2.00104,0,4294967295,0,10,10,0
0,2,257.878,8727.34,1365.1,669235,-2.50065,28,0.5,2.0006,0,4294967295,0,6,6,0
0,2,19.5074,714.635,391.636,469685,-2.71651,28,0.5,2,0,4294967295,0,6,6,0
0,2,46.8911,535.539,461.771,416227,-2.30426,28,0.5,2.00018,0,4294967295,0,6,6,0
0,2,40.0186,2510.63,430.405,592024,-2.34468,28,0.5,2.00014,0,4294967295,0,6,6,0
0,2,133.895,4895.17,633.844,191157,-2.20756,29,0.5,2.0005,0,4294967295,0,5,5,0
0,2,1005.96,87463,1005.96,4.52808e+06,-2.24328,34,0.5,2.5,0,4294967295,0,0,0,0
