FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,681006,903248
0,1,10,5.62797e+06,1.36504e+07
0,10,100,2.54357e+07,2.10011e+08
0,100,1000,114238,8.90241e+07
0,1000,10000,55088.8,8.05927e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,528.757,48619.9
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.275e+06,751770
2,1,10,3.94478e+07,2.19643e+08
2,10,100,1.79441e+06,8.07803e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,2.28143e+06,499258
3,0.1,1,4.45377e+06,2.50596e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.26283e+06,295888
4,0.1,1,2.55916e+06,295898
4,1,10,1.71543e+06,1.2105e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,7.59612e+08,7.12923e+06
5,0.01,0.1,304490,84223.2
5,0.1,1,895387,713688
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,7.9117e+06,1.01954e+06
6,0.1,1,2.58963e+06,1.84543e+06
6,1,10,6.97943e+06,1.29475e+07
6,10,100,5.37234e+06,3.08643e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.8015e+06,310676
7,1,10,5.8947e+07,3.9822e+08
7,10,100,6.59906e+07,7.53617e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,7.23552e+06,1.54965e+06
8,1,10,6.06379e+06,9.84735e+06
8,10,100,1.43158e+06,1.53749e+07
8,100,1000,0,0
8,1000,10000,0,0
