FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,4.01941e+08,1.05245e+08
0,1,10,5.99168e+08,3.90562e+08
0,10,100,2.23064e+07,4.91873e+07
0,100,1000,193421,1.10447e+08
0,1000,10000,70537.1,7.42213e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,7.33267e+08,3.07786e+07
2,1,10,3.8375e+08,2.64305e+08
2,10,100,1.36466e+06,1.42634e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.9038e+08,4.29391e+06
3,0.1,1,5.92448e+07,2.04375e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,4.58921,0.0158213
4,0.1,1,8.34902e+06,156180
4,1,10,9.30071e+07,9.31927e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.49947e+08,238202
5,0.01,0.1,1.04729e+07,213530
5,0.1,1,4.54722e+07,1.18612e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,6.22331e+07,833295
6,0.1,1,2.26659e+08,3.27259e+07
6,1,10,9.97787e+07,4.61369e+07
6,10,100,2.56977e+06,1.85958e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.19011e+08,6.18154e+06
7,1,10,1.39298e+08,1.43667e+08
7,10,100,6.99227e+07,1.60981e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,1.83212e+08,2.04274e+07
8,1,10,2.61526e+07,1.74426e+07
8,10,100,261268,7.91209e+06
8,100,1000,0,0
8,1000,10000,0,0
