FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.94737e+06,3.16473e+06
0,1,10,4.63649e+07,1.93343e+08
0,10,100,1.44851e+07,1.15683e+08
0,100,1000,99800.5,8.04942e+07
0,1000,10000,55486.4,8.13105e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,5.5066e+06,2.32703e+06
2,1,10,4.57181e+07,2.20159e+08
2,10,100,1.13941e+06,2.92973e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.79102e+07,2.10117e+06
3,0.1,1,3.50913e+07,3.48529e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,4.70819e+06,384072
4,1,10,4.14274e+06,2.2626e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.72133e+08,1.06059e+06
5,0.01,0.1,4.6014e+07,1.42195e+06
5,0.1,1,1.96282e+06,1.62923e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,9.18381e+06,1.28475e+06
6,0.1,1,7.36274e+06,5.30364e+06
6,1,10,1.21257e+07,2.64183e+07
6,10,100,2.11132e+06,2.27068e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.39119e+07,1.45046e+06
7,1,10,4.442e+07,2.85226e+08
7,10,100,3.9725e+07,5.10213e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,9.8439e+06,3.10622e+06
8,1,10,8.4972e+06,1.63102e+07
8,10,100,170231,7.34442e+06
8,100,1000,0,0
8,1000,10000,0,0
