FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,8.13469e+07,3.27896e+06
0,1,10,1.36437e+08,1.35132e+08
0,10,100,7.93083e+07,1.35537e+08
0,100,1000,2.5406e+06,7.57148e+07
0,1000,10000,49083.8,7.65386e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.45148e+07,2.00627e+06
2,1,10,3.49365e+07,2.09766e+08
2,10,100,2.94709e+06,2.97713e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.55883e+09,2.17647e+06
3,0.1,1,1.87154e+07,2.86615e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,4.30433e+06,356648
4,1,10,2.81639e+06,1.21501e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,7.8679e+09,1.15982e+06
5,0.01,0.1,1.2194e+08,1.84203e+06
5,0.1,1,884172,848682
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.21279e+08,1.40642e+06
6,0.1,1,2.26386e+07,2.28629e+06
6,1,10,2.69226e+07,1.82658e+07
6,10,100,3.7299e+06,2.33114e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,2.02322e+07,1.22273e+06
7,1,10,7.09015e+08,3.23369e+08
7,10,100,3.80753e+07,4.94751e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,7.88087e+06,2.2441e+06
8,1,10,6.35005e+06,1.26598e+07
8,10,100,149693,6.80565e+06
8,100,1000,0,0
8,1000,10000,0,0
