GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,650091,2.41019e+09,0,0,0
0,0,406028,4.75613e+09,0,0,0
0,0,1.45505e+06,4.49905e+09,0,0,0
0,0,25792.9,1.13512e+10,0,0,0
0,0,64826.3,4.19746e+09,0,0,0
0,0,162643,3.40275e+09,0,0,0
0,0,234.925,4.66564e+07,0,0,0
0,0,2.89863e+06,1.0891e+09,0,0,0
0,0,1352.97,8.95793e+10,0,0,0
0,0,18975.5,8.76021e+10,0,0,0
0,0,2659.46,3.38756e+11,0,0,0
0,0,436.667,3.32632e+09,0,0,0
0,0,135.314,5.87418e+08,0,0,0
0,0,62.3956,1.24008e+07,0,0,0
0,0,59.2067,2.07243e+09,0,0,0
0,0,436.667,3.61895e+08,0,0,0
0,0,234.173,3.00538e+07,0,0,0
0,0,65.8013,5.79109e+07,0,0,0
0,0,134.576,9.84848e+08,0,0,0
0,0,436.667,1.9259e+09,0,0,0
0,0,221.049,3.85485e+08,0,0,0
0,1,133550,0,4.53703e+10,6.09098e+09,4.19373e+10
0,1,6891,0,1.15922e+10,1.13683e+10,1.71929e+09
0,1,21263.8,0,4.07205e+09,1.62488e+08,6.77419e+09
0,1,48710.5,0,1.41418e+07,1.03624e+07,3.87912e+09
0,1,49258.9,0,3.48341e+10,5.35384e+09,1.23953e+10
0,1,21990.7,0,1.07233e+11,9.07348e+10,6.0311e+09
0,2,1486.88,4.39211e+10,7.02965e+06,326026,173661
0,2,1240.63,2.78841e+10,3.83212e+06,3.43382e+06,1.38727e+06
0,2,48055,2.23076e+09,2.29636e+09,4.00476e+08,4.58935e+08
0,2,519.353,8.68256e+07,16450.4,16947.5,220.36
0,2,385.163,1.36826e+09,186448,115841,4696.97
0,2,1005.87,6.43767e+08,132153,132352,1608.91
0,2,11259.1,7.05437e+10,4.69372e+08,7.51949e+08,1.36482e+09
0,2,28994,3.66116e+09,3.10805e+09,5.56881e+08,1.1183e+09
0,2,19993.1,2.16853e+10,3.58079e+06,4.11803e+06,41295.8
0,2,361.148,2.45956e+09,1.25362e+08,3.38155e+08,147748
0,3,479.949,1.30623e+07,0,0,0
0,3,124.417,944786,0,0,0
0,3,271.298,3.56719e+07,0,0,0
0,3,24.1174,8.20737e+07,0,0,0
0,3,38.8316,2.77693e+07,0,0,0
0,3,2.66125,1.92716e+09,0,0,0
0,3,95.87,6.89688e+06,0,0,0
0,3,2.70176,2.10764e+10,0,0,0
0,3,2.6977,1.6739e+10,0,0,0
0,4,34.1292,0,2.00001e+06,127305,59.0932
0,4,709.806,0,939757,1.11732e+07,92917.8
0,4,80.4698,0,4.34551e+06,7.82862e+07,156060
0,4,79.9641,0,3.45242e+07,255149,53.3624
0,4,334.285,0,649.482,243831,323.973
0,4,30.7896,0,2.81098e+07,1.05156e+06,173.148
0,4,14.0563,0,2.54236e+07,29273.3,1.33352
0,4,34.1292,0,2.82493e+07,448558,47.8069
0,4,20.8015,0,1.14339e+09,197507,0
0,5,425.109,4.30441e+07,5265.79,22329.1,185.539
0,5,1796.11,3.83905e+09,401938,539258,143099
0,5,228.316,1.67633e+07,1466.73,50619.1,237.502
0,5,88.1607,871968,251.331,57127.5,83.3394
0,5,128.97,2.31945e+06,7602.54,113619,212.12
0,5,6.68448,2.52485e+09,8.22939e+09,236831,0
0,5,2.0545,2.11442e+08,0,0,0
0,5,9.26776,1.83092e+08,8.50581e+08,36231,0
0,5,6.09082,194785,0,0,0
0,5,63.0958,2.57129e+07,2.53763e+07,41.534,0
0,5,7.5773,5.24295e+08,1.90731e+08,1318.61,0
0,6,49878,1.10098e+10,0,0,0
0,6,5656.25,2.36944e+10,0,0,0
0,6,25097.9,2.08537e+10,0,0,0
0,6,86.7848,8.33994e+06,0,0,0
0,6,620.706,6.10972e+07,0,0,0
0,6,376.068,2.33476e+07,0,0,0
0,6,2032.28,9.35526e+09,0,0,0
0,6,5811.83,6.07425e+09,0,0,0
0,6,140.656,8.16247e+06,0,0,0
0,6,17998.9,7.09899e+09,0,0,0
0,6,140.656,3.73746e+07,0,0,0
0,6,89.1511,4.17403e+07,0,0,0
0,7,1179.2,0,1.42371e+07,5.26205e+07,359639
0,7,193.474,0,862862,1.62439e+08,451765
0,7,108.648,0,278692,5.48052e+07,73119.7
0,7,669.786,0,19689.4,2.70252e+06,8275.55
0,7,254.531,0,284108,690900,4344.48
0,7,28752,0,4.07064e+09,1.09603e+09,1.22588e+09
0,7,980.097,0,8.93903e+06,2.86372e+07,34376.3
0,7,20280.1,0,1.25323e+10,1.03884e+10,2.63451e+09
0,7,367.877,0,570172,150292,177.943
0,7,6150.46,0,6.82744e+09,6.96577e+09,1.95606e+08
0,8,8640.56,1.76052e+10,8.27673e+06,9.02845e+06,6.45827e+07
0,8,1058.25,1.73029e+06,257.256,1046.44,7.29363
0,8,1314.1,1.20931e+09,269210,265436,3074.13
0,8,344.299,6.57129e+06,613.631,17620.6,74.4686
0,8,208.158,2.39647e+07,2626.39,222838,8933.96
0,8,9726.63,4.13961e+09,375117,236845,29846.6
0,8,32357.4,3.09837e+09,1.13536e+06,1.07323e+06,24379.9
0,8,93.177,2.67607e+06,21062.7,363206,266.089
0,8,4452.14,9.50109e+09,661247,178762,41968.3
0,8,75.559,8.28926e+06,1.05909e+06,443608,294.983
