FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.12396e+07,6.70409e+06
0,1,10,2.67836e+08,3.62583e+08
0,10,100,5.11771e+07,2.15729e+08
0,100,1000,2.75509e+06,1.05805e+08
0,1000,10000,66472.8,8.02671e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,295200,1.15183e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.33923e+07,8.44325e+06
2,1,10,1.48873e+08,2.63278e+08
2,10,100,9.64579e+06,3.95089e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.9799e+07,796294
3,0.1,1,2.92806e+07,1.1515e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.60338e+07,586815
4,1,10,1.10582e+07,3.96453e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.03418e+08,469951
5,0.01,0.1,1.00843e+06,43901
5,0.1,1,1.25727e+07,5.88787e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.61008e+07,1.23302e+06
6,0.1,1,2.22901e+07,1.2417e+07
6,1,10,3.60455e+07,3.66396e+07
6,10,100,2.91638e+06,2.62638e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.15089e+07,569669
7,1,10,1.28964e+08,2.54678e+08
7,10,100,1.06017e+08,4.89294e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,6.9407e+06,1.41002e+06
8,1,10,2.37695e+07,2.62115e+07
8,10,100,1.52941e+06,9.06809e+06
8,100,1000,0,0
8,1000,10000,0,0
