FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,6.63409e+06,5.96967e+06
0,1,10,1.17611e+08,1.96722e+08
0,10,100,3.79308e+07,2.54223e+08
0,100,1000,2.6372e+06,1.06232e+08
0,1000,10000,64508.2,8.32222e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,286476,1.76278e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,7.42706e+06,5.41549e+06
2,1,10,1.17186e+08,2.53222e+08
2,10,100,9.07979e+06,4.16829e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.15951e+07,567346
3,0.1,1,1.28441e+07,7.4393e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.19322e+07,419573
4,1,10,5.91858e+06,2.13278e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,7.73994e+07,621771
5,0.01,0.1,934314,56794.1
5,0.1,1,8.3749e+06,4.82178e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.31644e+07,1.16076e+06
6,0.1,1,1.39932e+07,1.04309e+07
6,1,10,2.99649e+07,3.90779e+07
6,10,100,2.80194e+06,2.68917e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,7.21048e+06,303300
7,1,10,7.87572e+07,2.28656e+08
7,10,100,9.33428e+07,6.43802e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,3.07377e+06,807276
8,1,10,1.89818e+07,2.7755e+07
8,10,100,1.45672e+06,9.33891e+06
8,100,1000,0,0
8,1000,10000,0,0
