Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377851,170860,269018,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62982e+08,1.10084e+09,9.10776e+07,618939,130626,514168,2.57506e+07,3.74961e+07,3.84359e+07
6, 1,1.388e+08,7.04532e+08,6.92176e+07,814178,55919.1,879975,2.9907e+07,4.87474e+07,4.2246e+07
7, 1,8.78551e+07,5.36308e+08,5.01128e+07,1.39573e+06,40525.5,2.86955e+06,3.43059e+07,4.72686e+07,4.6542e+07
8, 1,7.69925e+07,3.92149e+08,2.78082e+07,2.05485e+06,63527.2,6.88347e+06,3.24204e+07,3.71139e+07,4.67381e+07
9, 1,7.47465e+07,1.6217e+08,2.68727e+07,2.64115e+06,87490.3,1.24674e+07,2.68796e+07,2.77086e+07,4.07885e+07
10, 1,7.65914e+07,1.04273e+08,2.84656e+07,3.00133e+06,87860.5,1.70981e+07,2.82188e+07,2.4853e+07,4.24559e+07
11, 1,8.13898e+07,8.14696e+07,3.1909e+07,3.32039e+06,79897.4,2.10347e+07,3.07654e+07,2.29178e+07,4.58762e+07
12, 1,9.18424e+07,5.36072e+07,2.82989e+07,8.75032e+06,131937,7.56183e+07,2.5791e+07,1.62522e+07,3.47866e+07
13, 2,1.10886e+08,4.74782e+07,2.56507e+07,1.92672e+07,260926,1.98446e+08,2.30158e+07,1.349e+07,2.46614e+07
14, 2,1.38812e+08,4.01408e+07,2.65219e+07,3.2809e+07,668390,3.73721e+08,1.97566e+07,1.29128e+07,1.78732e+07
15, 2,1.48691e+08,4.64433e+07,2.92871e+07,5.62675e+07,1.18806e+06,5.17611e+08,2.14275e+07,1.4078e+07,1.73744e+07
16, 2,1.83638e+08,3.80647e+07,3.2114e+07,1.1329e+08,3.33068e+06,1.11369e+09,2.12063e+07,1.2843e+07,1.34091e+07
17, 2,2.33362e+08,1.81931e+07,4.07321e+07,2.31973e+08,7.88789e+06,1.71818e+09,2.35869e+07,1.61581e+07,1.27643e+07
18, 2,3.04846e+08,2.13374e+07,5.02733e+07,4.92497e+08,3.26135e+07,1.73219e+09,2.74094e+07,2.24138e+07,1.39297e+07
19, 2,4.04316e+08,2.50696e+07,8.44301e+07,6.49853e+08,8.82666e+07,1.56222e+09,3.23761e+07,3.48783e+07,1.5895e+07
20, 2,5.01574e+08,2.64715e+07,1.1871e+08,9.06494e+08,1.68478e+08,1.26552e+09,3.63657e+07,4.68708e+07,1.72802e+07
21, 2,5.8388e+08,2.40068e+07,1.41788e+08,1.0204e+09,2.02158e+08,1.23139e+09,4.02616e+07,5.7791e+07,1.88757e+07
22, 2,6.12856e+08,2.8166e+07,1.66058e+08,9.62401e+08,2.25896e+08,1.04659e+09,4.46386e+07,7.40521e+07,2.35774e+07
23, 2,6.86306e+08,2.95449e+07,1.66878e+08,9.96339e+08,2.75351e+08,8.59862e+08,5.04984e+07,1.02668e+08,2.67945e+07
24, 2,8.63271e+08,3.02002e+07,4.66894e+08,2.59143e+08,4.19906e+08,4.11043e+08,5.63762e+07,2.22795e+08,3.62489e+07
25, 3,9.38383e+08,2.60688e+07,3.7718e+08,9.86298e+07,1.49686e+08,7.84001e+07,5.95108e+07,4.08511e+08,5.85432e+07
26, 3,4.89391e+08,3.2016e+07,5.81742e+08,5.66139e+07,1.9695e+08,5.79436e+07,6.44412e+07,2.80072e+08,5.28653e+07
27, 3,4.88583e+08,4.23465e+07,6.45379e+08,2.47108e+07,8.13627e+07,2.56914e+07,6.93343e+07,2.05561e+08,4.69794e+07
28, 3,4.66825e+08,6.4715e+07,6.20001e+08,2.50457e+07,6.38936e+07,1.5909e+07,7.31086e+07,2.58376e+08,4.28406e+07
29, 3,4.77954e+08,5.36599e+07,6.08714e+08,1.57849e+07,5.06142e+07,1.31092e+07,7.5337e+07,2.71101e+08,3.68329e+07
30, 3,6.12121e+08,6.44988e+07,5.56821e+08,1.3537e+07,2.49963e+07,1.22472e+07,8.1353e+07,2.73886e+08,3.70569e+07
31, 3,5.15367e+08,5.2025e+07,5.18005e+08,1.24673e+07,9.38155e+06,1.1617e+07,8.6945e+07,3.11808e+08,3.85724e+07
32, 3,4.52073e+08,6.51289e+07,4.60135e+08,8.78306e+06,5.47292e+06,1.04726e+07,8.64508e+07,2.88863e+08,3.74685e+07
33, 3,4.06747e+08,7.20502e+07,3.98487e+08,6.53219e+06,4.17982e+06,8.94514e+06,8.33896e+07,2.59043e+08,3.77231e+07
34, 3,3.70028e+08,7.37105e+07,3.38553e+08,5.47503e+06,3.24964e+06,7.44916e+06,7.73819e+07,2.28579e+08,3.81552e+07
35, 3,3.77356e+08,6.87212e+07,3.10295e+08,4.687e+06,2.43721e+06,6.3741e+06,7.83869e+07,2.1948e+08,3.96772e+07
