FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.21568e+08,6.45961e+07
0,1,10,2.51484e+08,3.3227e+08
0,10,100,6.51041e+07,8.56907e+07
0,100,1000,216315,1.17539e+08
0,1000,10000,70025.7,7.34167e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,912085,2.76148e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,2.24129e+07,1.88108e+06
2,1,10,4.95401e+08,3.15088e+08
2,10,100,3.29883e+06,4.47914e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,4.22603e+07,234674
3,0.01,0.1,6.50747e+07,215649
3,0.1,1,4.82725e+07,1.70343e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.14435e+07,573020
4,1,10,2.13846e+08,2.03464e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,2.42657e+09,453955
5,0.01,0.1,240815,9446.76
5,0.1,1,8.2629e+07,2.10173e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,3.84704e+06,117629
6,0.1,1,6.93254e+07,2.15417e+07
6,1,10,8.96527e+07,3.64519e+07
6,10,100,2.63538e+06,1.92184e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.51169e+08,2.99058e+07
7,1,10,1.02093e+08,6.55094e+07
7,10,100,8.6071e+07,1.75024e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,0,0
8,1,10,7.94458e+07,3.46328e+07
8,10,100,252464,7.68681e+06
8,100,1000,0,0
8,1000,10000,0,0
