FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,3.83835e+09,1.94358e+08
0,1,10,1.09437e+09,3.05846e+08
0,10,100,8.13978e+06,5.58896e+07
0,100,1000,254559,9.61854e+07
0,1000,10000,78953.7,6.18682e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,1.07326e+06,2.36861e+07
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.47699e+09,7.33055e+07
2,1,10,1.75822e+09,4.51571e+08
2,10,100,3.75431e+06,2.55229e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,2.88414e+06,15774.6
3,0.01,0.1,2.70179e+07,924381
3,0.1,1,2.15512e+08,9.51859e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,40574.7,169.421
4,0.1,1,5.61544e+08,3.53361e+07
4,1,10,1.16567e+07,5.16976e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.44761e+07,28208.5
5,0.01,0.1,138586,2021.68
5,0.1,1,4.82198e+08,3.58457e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.24235e+07,96460.7
6,0.1,1,2.93882e+07,1.89947e+07
6,1,10,1.57003e+07,2.89332e+07
6,10,100,2.32063e+06,1.59479e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.759e+09,1.15935e+08
7,1,10,6.71059e+07,2.60873e+07
7,10,100,5.66904e+07,5.1082e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,0,0
8,1,10,4.23822e+08,4.56051e+07
8,10,100,424664,1.0055e+07
8,100,1000,0,0
8,1000,10000,0,0
