GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,12155.3,650091,650091,62917.4,-2.35147,0,0.5,2,250044,29,1,34,30,4
0,0,47894.7,1.45505e+06,1.45505e+06,55452.3,-2.30426,0,0.5,2,8237.62,33,1,34,34,0
0,0,4668.9,288821,288821,29192.2,-2.18799,0,0.5,2,153742,23,1,34,24,10
0,0,35.7436,1233.24,1233.24,2.84502e+06,-2.20756,14,0.5,2,2702.13,20,1,19,6,13
0,0,1532.48,24548.7,24548.7,109700,-2.30151,14,0.5,2,21880,24,1,19,10,9
0,0,312.62,10878.2,10878.2,461289,-2.50065,16,0.5,2,12289.8,25,1,17,9,8
0,0,324.658,10719.1,9723.28,3.59596e+07,-2.50065,23,0.5,2,0,4294967295,0,10,10,0
0,0,335.905,4266.56,4266.56,8.72367e+07,-2.46243,24,0.5,2,127.035,33,1,9,9,0
0,0,37.9972,482.506,482.506,504440,-2.20265,25,0.5,2,1400.9,29,1,8,4,4
0,0,1543.75,23813.6,13692.4,4.80525e+06,-2.30151,26,0.5,2,0,4294967295,0,7,7,0
0,0,327.415,4313.73,3283.04,9.5508e+06,-2.46243,28,0.5,2,0,4294967295,0,5,5,0
0,0,4668.9,288821,17583.1,2.12716e+06,-2.18799,28,0.5,2,0,4294967295,0,5,5,0
0,0,35.7436,1233.24,1128.3,50918.3,-2.20756,28,0.5,2,0,4294967295,0,5,5,0
0,0,328.533,11250.7,2314.48,5.94625e+06,-2.50065,29,0.5,2,0,4294967295,0,4,4,0
0,0,1593.5,25014.7,6520.74,2.62689e+06,-2.30151,29,0.5,2,0,4294967295,0,4,4,0
0,0,35.7436,1233.24,667.941,316127,-2.20756,29,0.5,2,0,4294967295,0,4,4,0
0,1,4463.87,94359.3,65458.9,506114,-0.000167489,10,0.5,3.82862,0,4294967295,0,23,23,0
0,2,41.8346,2556.96,2556.96,20927.7,-2.34468,0,0.5,2.00109,3340.04,11,1,34,12,22
0,2,1012.88,81987.1,81987.1,34476.2,-2.24328,0,0.5,2.79343,53404.5,30,1,34,31,3
0,2,133.895,4895.17,4895.17,135093,-2.20756,0,0.5,2.01344,6601.34,12,1,34,13,21
0,2,20.037,641.52,641.52,1452.58,-2.71651,17,0.5,2.00292,756.395,20,1,16,3,13
0,2,248.839,8751.12,8751.12,6.53653e+06,-2.50065,22,0.5,2.02702,8123.37,29,1,11,7,4
0,2,1689.22,29194.4,29194.4,527252,-2.46243,22,0.5,2.89897,33983,30,1,11,8,3
0,2,43.0674,2523.41,1156.41,3.53697e+06,-2.34468,23,0.5,2.00147,0,4294967295,0,10,10,0
0,2,40.9279,469.869,469.869,348161,-2.20265,23,0.5,2.00216,703.956,29,1,10,6,4
0,2,242.23,8487.56,1739.37,3.45514e+06,-2.50065,26,0.5,2.00133,0,4294967295,0,7,7,0
0,2,41.8346,2556.96,601.952,470072,-2.34468,26,0.5,2.00288,0,4294967295,0,7,7,0
0,2,40.9279,469.869,452.75,118522,-2.20265,27,0.5,2.0034,0,4294967295,0,6,6,0
0,2,19.1393,641.143,280.288,648577,-2.71651,27,0.5,2.00652,0,4294967295,0,6,6,0
0,2,132.978,5003.26,675.636,831548,-2.20756,28,0.5,2.00197,0,4294967295,0,5,5,0
0,2,41.8346,2556.96,326.339,372740,-2.34468,28,0.5,2.0035,0,4294967295,0,5,5,0
0,2,18.0254,659.593,165.196,4.25683e+06,-2.71651,29,0.5,2.07396,0,4294967295,0,4,4,0
0,3,12.5241,289.803,289.803,734808,-2.50065,22,0.093576,2,553.9,29,1,11,7,4
0,3,4.01776,146.284,146.284,894641,-2.24328,24,0.093576,2,232.57,30,1,9,6,3
0,3,0.67923,10.5485,10.5485,114073,-2.35147,26,0.093576,2,33.3213,29,1,7,3,4
0,3,9.42267,67.8851,67.8851,446342,-2.46243,26,0.093576,2,165.436,29,1,7,3,4
0,3,0.766446,33.5517,33.5517,1.25713e+07,-2.34468,27,0.093576,2,45.0464,31,1,6,4,2
0,3,3.11086,15.9159,15.9159,341220,-2.30151,28,0.093576,2,45.4199,30,1,5,2,3
0,3,0.67923,10.5485,10.5485,6.52357e+06,-2.35147,29,0.093576,2,12.9675,32,1,4,3,1
0,3,38.8399,370.813,232.641,993314,-2.30426,29,0.093576,2,0,4294967295,0,4,4,0
0,3,6.84672,146.602,83.1617,8.4577e+06,-2.20756,29,0.093576,2,0,4294967295,0,4,4,0
0,4,5.6423,32.9181,32.9181,404.621,-2.46243,22,0.093576,3.5,93.8631,32,1,11,10,1
0,4,18.4212,544.891,206.602,23312.2,-2.71651,22,0.093576,3.49985,0,4294967295,0,11,11,0
0,4,2.72919,116.959,116.959,9.29326,-2.24328,22,0.093576,3.49997,14.4231,33,1,11,11,0
0,4,22.4198,1341.94,136.103,2.13778e+06,-2.34468,22,0.093576,3.49912,0,4294967295,0,11,11,0
0,4,27.2559,253.918,139.502,151296,-2.30151,22,0.093576,3.48086,0,4294967295,0,11,11,0
0,4,111.613,1423.59,363.921,769071,-2.20265,27,0.093576,3.2952,0,4294967295,0,6,6,0
0,5,24.1412,711.822,697.552,1.34949e+06,-2.20756,22,0.093576,2.00189,0,4294967295,0,11,11,0
0,5,0.154486,2.59578,2.59578,2.24711e+07,-2.71651,26,0.093576,2,8.84972,29,1,7,3,4
0,5,4.41322,87.5713,44.7526,2.5556e+07,-2.50065,29,0.093576,2.50478,0,4294967295,0,4,4,0
0,5,0.156249,2.56159,2.56159,1.01325e+09,-2.71651,29,0.093576,2,3.51459,32,1,4,3,1
0,5,1.37397,8.80504,8.80504,3.73015e+07,-2.20265,29,0.093576,2.09164,10.2998,32,1,4,3,1
0,5,1.13813,44.2228,18.9149,3.6557e+07,-2.34468,29,0.093576,2.13773,0,4294967295,0,4,4,0
0,6,113.119,8001.09,8001.09,1422.1,-2.34468,0,0.093576,2,8066.79,17,1,34,18,16
0,6,1178.32,59102.4,59102.4,119514,-2.20756,0,0.093576,2,12665.1,30,1,34,31,3
0,6,831.904,11991.1,11991.1,13200.9,-2.30151,0,0.093576,2,9165.3,15,1,34,16,18
0,6,39.9648,781.366,781.366,145440,-2.35147,12,0.093576,2,1155.72,20,1,21,8,13
0,6,202.254,2843.29,2843.29,1.27439e+06,-2.30426,12,0.093576,2,2821.34,23,1,21,11,10
0,6,66.2992,2445.44,2068.74,1.3924e+07,-2.71651,22,0.093576,2,0,4294967295,0,11,11,0
0,6,117.375,7858.23,2631.81,448922,-2.34468,22,0.093576,2,0,4294967295,0,11,11,0
0,6,19.8587,411.662,411.662,302586,-2.50065,22,0.093576,2,644.634,29,1,11,7,4
0,6,8.03511,59.8633,59.8633,789246,-2.20265,25,0.093576,2,148.804,29,1,8,4,4
0,6,39.9648,781.366,656.531,1.02528e+06,-2.35147,26,0.093576,2,0,4294967295,0,7,7,0
