Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377638,170860,269018,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62496e+08,1.10028e+09,9.08266e+07,619439,129793,514167,2.55155e+07,3.7485e+07,3.81237e+07
6, 1,1.38206e+08,7.04098e+08,6.87844e+07,930351,54846.8,877673,2.96879e+07,4.86553e+07,4.19938e+07
7, 1,8.75224e+07,5.35675e+08,4.96635e+07,1.59563e+06,40920.4,2.79977e+06,3.40419e+07,4.70198e+07,4.62495e+07
8, 1,7.67971e+07,3.92245e+08,2.75823e+07,2.38999e+06,65485.9,6.59103e+06,3.21127e+07,3.65846e+07,4.63907e+07
9, 1,7.46238e+07,1.61604e+08,2.66741e+07,3.11432e+06,102240,1.17486e+07,2.65955e+07,2.70767e+07,4.04226e+07
10, 1,7.6456e+07,1.04322e+08,2.8325e+07,3.54452e+06,108038,1.64988e+07,2.79893e+07,2.42849e+07,4.21261e+07
11, 1,8.11538e+07,8.14969e+07,3.17521e+07,3.94418e+06,99008.1,2.02783e+07,3.05134e+07,2.23574e+07,4.55218e+07
12, 1,8.89488e+07,5.13887e+07,2.40997e+07,1.06238e+07,173211,6.45892e+07,2.97768e+07,1.74715e+07,3.56658e+07
13, 2,1.07604e+08,4.68552e+07,2.43175e+07,2.37019e+07,368156,1.55723e+08,2.31288e+07,1.34299e+07,2.56196e+07
14, 2,1.35165e+08,3.90356e+07,2.58815e+07,4.01679e+07,860244,2.88094e+08,1.96127e+07,1.23411e+07,1.77354e+07
15, 2,1.48753e+08,3.94472e+07,2.8729e+07,6.56642e+07,1.43452e+06,4.08927e+08,2.06023e+07,1.30943e+07,1.6385e+07
16, 2,1.85167e+08,1.33939e+07,3.37757e+07,1.50742e+08,3.89089e+06,1.00694e+09,2.15751e+07,1.5662e+07,1.48714e+07
17, 2,2.29046e+08,2.10302e+07,3.96181e+07,3.16633e+08,1.25554e+07,1.65261e+09,2.43484e+07,2.04899e+07,1.63057e+07
18, 2,3.23235e+08,1.61988e+07,5.03766e+07,6.91825e+08,3.50598e+07,1.91861e+09,2.7942e+07,2.60504e+07,1.77086e+07
19, 2,4.56357e+08,2.30943e+07,1.14058e+08,1.20192e+09,1.10285e+08,1.46984e+09,3.2605e+07,4.06455e+07,2.12838e+07
20, 2,5.94945e+08,3.02895e+07,2.88103e+08,1.36104e+09,2.17931e+08,1.02352e+09,3.64594e+07,5.65174e+07,2.47867e+07
21, 2,6.95065e+08,2.77059e+07,6.44979e+08,7.1472e+08,2.35697e+08,6.67031e+08,3.97487e+07,8.30288e+07,2.78102e+07
22, 2,6.94733e+08,4.21157e+07,8.72536e+08,2.60726e+08,1.87067e+08,1.63345e+08,4.26149e+07,1.16626e+08,2.96319e+07
23, 2,7.42412e+08,3.60516e+07,8.87319e+08,2.16939e+08,1.70534e+08,1.40116e+08,4.45007e+07,1.33228e+08,2.99962e+07
24, 2,6.05131e+08,5.25999e+06,3.39596e+08,1.52915e+07,3.69287e+06,1.51962e+07,4.7882e+07,1.16359e+08,3.43116e+07
25, 3,6.27585e+08,0,2.47273e+08,1.75161e+07,5.02259e+06,1.38091e+07,5.26573e+07,1.11315e+08,3.47581e+07
26, 3,6.75062e+08,0,3.16595e+08,1.84527e+07,7.25738e+06,1.81429e+07,5.95445e+07,1.40014e+08,4.12123e+07
27, 3,7.48254e+08,0,3.12456e+08,1.79001e+07,1.05045e+07,2.07755e+07,6.54612e+07,1.99343e+08,4.14295e+07
28, 3,6.97451e+08,0,3.45738e+08,2.05347e+07,1.4106e+07,2.21928e+07,6.74359e+07,2.77392e+08,4.52101e+07
29, 3,6.6541e+08,0,3.49595e+08,1.27264e+07,1.42641e+07,9.22671e+06,6.1126e+07,3.60184e+08,3.48737e+07
30, 3,6.30067e+08,0,3.10053e+08,6.37773e+06,980199,5.29575e+06,5.38301e+07,4.50515e+08,3.45363e+07
31, 3,6.42033e+08,0,2.37101e+08,6.67631e+06,897966,5.31543e+06,6.15642e+07,5.50478e+08,3.84937e+07
32, 3,6.58052e+08,0,2.12205e+08,3.28397e+06,611320,3.08418e+06,6.39515e+07,5.8266e+08,3.86581e+07
33, 3,6.43234e+08,0,1.96464e+08,3.13099e+06,491816,2.5438e+06,6.69334e+07,6.07352e+08,4.0091e+07
34, 3,6.41203e+08,0,1.7741e+08,2.41769e+06,415142,2.41719e+06,6.3408e+07,6.13421e+08,4.09814e+07
35, 3,5.8147e+08,0,1.73038e+08,2.21732e+06,349731,2.48841e+06,5.64746e+07,6.29761e+08,4.1531e+07
