FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,2.43986e+09,2.9384e+08
0,1,10,7.21801e+08,2.41738e+08
0,10,100,6.28362e+06,3.6058e+07
0,100,1000,239643,1.08894e+08
0,1000,10000,74333.8,6.7724e+07
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,6.95454e+08,2.88033e+07
2,1,10,6.55754e+08,2.59235e+08
2,10,100,1.53861e+06,2.44182e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.90224e+08,1.75485e+06
3,0.1,1,2.1387e+08,1.61453e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,1.88546e+06,7314.9
4,0.1,1,1.63757e+07,608972
4,1,10,2.28059e+07,9.88823e+06
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,3.04246e+08,418064
5,0.01,0.1,4.6786e+07,108629
5,0.1,1,1.6389e+08,2.02488e+07
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,7.93196e+06,368461
6,0.1,1,2.14481e+08,1.95064e+07
6,1,10,1.10362e+07,2.94514e+07
6,10,100,2.45498e+06,1.6135e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.64084e+08,1.52587e+07
7,1,10,1.07122e+08,5.71965e+07
7,10,100,9.89609e+07,1.26888e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,2.3849e+08,1.64914e+07
8,1,10,2.65025e+07,1.82864e+07
8,10,100,271825,6.65166e+06
8,100,1000,0,0
8,1000,10000,0,0
