Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
88284.7,1,1000,H,Ecto,0.000766025
88284.7,1,10000,H,Ecto,958
88284.7,1,10000,H,Endo,8847.89
88284.7,1,1000,O,Ecto,0.182
88284.7,1,10000,O,Ecto,450.455
88284.7,1,1000,O,Endo,22698.5
88284.7,1,10000,O,Endo,10695
88284.7,1,1000,C,Ecto,0.0937216
88284.7,1,10000,C,Ecto,1436.53
81987.1,2,1000,H,Ecto,334833
81987.1,2,10000,H,Ecto,136152
81987.1,2,1000,H,Endo,2.54221e+07
81987.1,2,10000,H,Endo,2.68223e+06
81987.1,2,1000,O,Ecto,306695
81987.1,2,10000,O,Ecto,45638.1
81987.1,2,1000,O,Endo,5.29011e+07
81987.1,2,10000,O,Endo,157393
81987.1,2,1000,C,Ecto,1.45052e+06
81987.1,2,10000,C,Ecto,1.27819e+08
81987.1,2,10000,C,Endo,1.57683e-07
4895.17,2,100,H,Ecto,2.40813e+06
4895.17,2,1000,H,Ecto,631618
4895.17,2,10000,H,Ecto,12846.1
4895.17,2,100,H,Endo,20.0211
4895.17,2,1000,H,Endo,1.76938e+07
4895.17,2,10000,H,Endo,570705
4895.17,2,100,O,Ecto,474790
4895.17,2,1000,O,Ecto,653956
4895.17,2,10000,O,Ecto,3693.86
4895.17,2,100,O,Endo,58740.3
4895.17,2,1000,O,Endo,2.12547e+07
4895.17,2,100,C,Ecto,1.62604e+06
4895.17,2,1000,C,Ecto,1.83315e+07
4895.17,2,10000,C,Ecto,8.25957e+06
623.684,2,10,H,Ecto,166831
623.684,2,100,H,Ecto,266930
623.684,2,1000,H,Ecto,4.17316e+06
623.684,2,100,H,Endo,1.41685e+07
623.684,2,1000,H,Endo,539884
623.684,2,10000,H,Endo,135.79
623.684,2,10,O,Ecto,7876.85
623.684,2,100,O,Ecto,165324
623.684,2,1000,O,Ecto,388.117
623.684,2,100,O,Endo,167299
623.684,2,1000,O,Endo,22080.7
623.684,2,100,C,Ecto,240940
623.684,2,1000,C,Ecto,832397
2827.67,2,10,H,Ecto,2.24449e+07
2827.67,2,100,H,Ecto,1.41285e+07
2827.67,2,1000,H,Ecto,1.04319e+08
2827.67,2,100,H,Endo,8.88832e+09
2827.67,2,1000,H,Endo,4.66088e+08
2827.67,2,10000,H,Endo,4.40062e+06
2827.67,2,100,O,Ecto,3.24927e+07
2827.67,2,1000,O,Ecto,7.49664e+06
2827.67,2,100,O,Endo,5.50667e+06
2827.67,2,1000,O,Endo,2.27826e+07
2827.67,2,100,C,Ecto,1.53246e+07
2827.67,2,1000,C,Ecto,4.20851e+09
2827.67,2,10000,C,Ecto,3.17283e+06
26501.5,2,100,H,Ecto,1.7683e+07
26501.5,2,1000,H,Ecto,1.79282e+07
26501.5,2,10000,H,Ecto,1.3826e+07
26501.5,2,1000,H,Endo,2.74497e+09
26501.5,2,10000,H,Endo,1.97331e+08
26501.5,2,100,O,Ecto,589708
26501.5,2,1000,O,Ecto,3.05853e+07
26501.5,2,10000,O,Ecto,3.90185e+06
26501.5,2,100,O,Endo,151117
26501.5,2,1000,O,Endo,1.65998e+09
26501.5,2,100,C,Ecto,1.47258e+06
26501.5,2,1000,C,Ecto,8.98393e+08
26501.5,2,10000,C,Ecto,3.01978e+08
9037.06,2,100,H,Ecto,3.21189e+08
9037.06,2,1000,H,Ecto,4.75688e+07
9037.06,2,10000,H,Ecto,1.304e+07
9037.06,2,1000,H,Endo,5.91373e+09
9037.06,2,10000,H,Endo,6.14381e+07
9037.06,2,100,O,Ecto,3.92907e+07
9037.06,2,1000,O,Ecto,7.31849e+07
9037.06,2,10000,O,Ecto,3.40985e+06
9037.06,2,100,O,Endo,4.91331e+07
9037.06,2,1000,O,Endo,8.86738e+09
9037.06,2,100,C,Ecto,2.27801e+08
9037.06,2,1000,C,Ecto,5.59589e+09
9037.06,2,10000,C,Ecto,9.98442e+08
9015.17,2,10,H,Ecto,56878.9
9015.17,2,100,H,Ecto,141483
9015.17,2,1000,H,Ecto,25816.7
9015.17,2,100,H,Endo,1816.77
9015.17,2,1000,H,Endo,124.091
9015.17,2,10000,H,Endo,45981
9015.17,2,100,O,Ecto,216887
