Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	5	1	0.000240558	9000	9100	300	400
0	1	0	10	1	0.0002405	9000	9100	300	400
0	2	0	18	1	0.000240558	9000	9100	300	400
0	3	0	15	1	0.0002405	9000	9100	300	400
0	4	0	15	2	0.000481116	9000	9100	300	500
0	5	0	14	3	0.000721501	8900	9100	300	500
0	6	0	10	3	0.000721674	8900	9100	300	500
0	7	0	16	2	0.000481	8900	9100	300	400
0	8	0	14	3	0.000721674	8900	9100	300	500
0	9	0	15	3	0.000721501	8900	9100	300	500
0	10	0	12	2	0.000481116	9000	9100	300	500
0	11	0	16	2	0.000481116	9000	9100	300	500
0	12	0	8	1	0.000240558	9000	9100	300	400
0	13	0	6	1	0.000240558	9000	9100	300	400
0	14	0	7	1	0.000240558	9000	9100	300	400
0	15	0	6	2	0.000481116	8900	9100	300	500
0	16	0	10	2	0.000481116	8900	9100	300	500
0	17	0	9	3	0.000721674	8600	9100	300	500
0	18	0	12	4	0.000962232	8600	9200	300	500
0	19	0	15	3	0.000721674	8600	9100	300	500
0	20	0	12	3	0.000721848	8600	9100	300	500
0	21	0	15	4	0.000962232	8600	9100	300	500
0	22	0	15	5	0.00120308	8600	9100	300	500
0	23	0	12	5	0.00120279	8600	9100	300	500
0	24	0	15	5	0.00120308	8600	9100	300	500
0	25	0	17	6	0.00144335	8600	9200	300	500
0	26	0	26	6	0.0014437	8600	9200	300	500
0	27	0	33	6	0.00144335	8600	9200	300	500
0	28	0	26	6	0.0014437	8600	9200	300	500
0	29	0	25	6	0.00144335	8600	9200	300	500
0	30	0	22	5	0.00120308	8600	9200	300	500
0	31	0	22	5	0.00120308	8600	9200	300	500
0	32	0	21	5	0.00120308	8600	9100	300	500
0	33	0	17	6	0.0014437	8600	9100	300	500
0	34	0	26	6	0.0014437	8600	9100	300	500
0	35	0	21	6	0.0014437	8600	9100	300	500
0	36	0	19	5	0.00120308	8600	9100	300	500
0	37	0	19	5	0.00120308	8600	9100	300	500
0	38	0	30	5	0.00120308	8600	9200	300	500
0	39	0	32	6	0.0014437	8600	9200	300	500
0	40	0	31	7	0.00168472	8600	9200	300	500
0	41	0	26	6	0.0014437	8600	9200	300	500
0	42	0	27	7	0.00168472	8600	9200	300	500
0	43	0	50	8	0.00192493	8600	9200	300	500
0	44	0	46	7	0.00168472	8600	9200	300	500
0	45	0	51	7	0.00168431	8600	9200	300	500
0	46	0	53	7	0.00168472	8600	9200	300	500
0	47	0	43	7	0.00168431	8600	9200	300	500
0	48	0	39	7	0.00168472	8600	9200	300	500
0	49	0	37	7	0.00168431	8600	9200	300	500
0	50	0	29	6	0.00144404	8600	9200	300	500
0	51	0	38	6	0.00144404	8600	9200	300	500
0	52	0	48	6	0.00144439	8600	9200	300	500
0	53	0	37	6	0.00144439	8600	9200	300	500
0	54	0	37	7	0.00168553	8600	9200	300	500
0	55	0	33	7	0.00168553	8600	9200	300	500
0	56	0	25	6	0.00144509	8700	9200	300	500
0	57	0	24	5	0.00120424	8700	9200	300	500
0	58	0	19	5	0.00120453	8700	9100	300	500
0	59	0	21	5	0.00120453	8700	9100	300	500
0	60	0	31	5	0.00120482	8700	9100	300	500
0	61	0	23	6	0.00144578	8700	9100	300	500
0	62	0	23	7	0.00168715	8700	9200	300	500
0	63	0	15	6	0.00144613	8700	9200	300	500
0	64	0	24	5	0.0012054	8700	9200	300	500
0	65	0	36	5	0.0012054	8700	9200	300	500
0	66	0	36	5	0.00120569	8700	9200	300	500
0	67	0	35	5	0.00120569	8700	9200	300	500
0	68	0	40	5	0.00120598	8700	9200	300	500
0	69	0	38	6	0.00144718	8700	9200	300	500
0	70	0	35	6	0.00144753	8700	9200	300	500
0	71	0	37	6	0.00144753	8700	9200	300	500
0	72	0	37	7	0.00168919	8600	9200	300	500
0	73	0	40	8	0.0019305	8600	9200	300	500
0	74	0	36	7	0.0016896	8600	9200	300	500
0	75	0	33	6	0.00144823	8700	9200	300	500
0	76	0	35	6	0.00144858	8700	9200	300	500
0	77	0	35	7	0.00169	8700	9200	300	500
0	78	0	43	7	0.00169041	8700	9200	300	500
0	79	0	36	7	0.00169041	8700	9200	300	500
0	80	0	46	7	0.00169082	8700	9200	300	500
0	81	0	42	7	0.00169082	8700	9200	300	500
0	82	0	45	7	0.00169123	8700	9200	300	500
0	83	0	61	7	0.00169123	8700	9200	300	500
0	84	0	57	7	0.00169164	8700	9200	300	500
0	85	0	54	7	0.00169164	8700	9200	300	500
0	86	0	63	7	0.00169205	8700	9200	300	500
0	87	0	56	7	0.00169205	8700	9200	300	500
0	88	0	59	7	0.00169246	8700	9200	300	500
0	89	0	55	8	0.00193424	8600	9200	300	500
0	90	0	44	8	0.0019347	8600	9200	300	500
0	91	0	49	8	0.0019347	8600	9200	300	500
0	92	0	57	8	0.00193517	8600	9200	300	500
0	93	0	51	8	0.00193517	8600	9200	300	500
0	94	0	58	8	0.00193564	8600	9200	300	500
0	95	0	55	8	0.00193564	8600	9200	300	500
0	96	0	46	8	0.00193611	8600	9200	300	500
0	97	0	49	8	0.00193611	8600	9200	300	500
0	98	0	56	8	0.00193658	8600	9200	300	500
0	99	0	58	8	0.00193658	8600	9200	300	500
0	100	0	54	8	0.00193705	8600	9200	300	500
0	101	0	51	8	0.00193705	8600	9200	300	500
0	102	0	63	8	0.00193705	8600	9200	300	500
0	103	0	57	8	0.00193705	8600	9200	300	500
0	104	0	47	8	0.00193705	8600	9200	300	500
0	105	0	46	8	0.00193705	8600	9200	300	500
0	106	0	49	8	0.00193705	8600	9200	300	500
0	107	0	48	8	0.00193705	8600	9200	300	500
0	108	0	53	8	0.00193705	8600	9200	300	500
0	109	0	41	8	0.00193705	8600	9200	300	500
0	110	0	44	8	0.00193705	8600	9200	300	500
0	111	0	53	8	0.00193705	8600	9200	300	500
0	112	0	62	8	0.00193705	8600	9200	300	500
0	113	0	48	8	0.00193705	8600	9200	300	500
0	114	0	48	8	0.00193705	8600	9200	300	500
0	115	0	49	8	0.00193705	8600	9200	300	500
0	116	0	53	8	0.00193705	8600	9200	300	500
0	117	0	64	8	0.00193705	8600	9200	300	500
0	118	0	58	8	0.00193705	8600	9200	300	500
0	119	0	65	8	0.00193705	8600	9200	300	500
0	120	0	65	8	0.00193705	8600	9200	300	500
0	121	0	66	8	0.00193705	8600	9200	300	500
0	122	0	72	8	0.00193705	8600	9200	300	500
0	123	0	71	8	0.00193705	8600	9200	300	500
0	124	0	75	8	0.00193705	8600	9200	300	500
0	125	0	75	8	0.00193705	8600	9200	300	500
0	126	0	58	8	0.00193705	8600	9200	300	500
0	127	0	50	8	0.00193705	8600	9200	300	500
0	128	0	53	8	0.00193705	8600	9200	300	500
0	129	0	47	8	0.00193705	8600	9200	300	500
0	130	0	59	8	0.00193705	8600	9200	300	500
0	131	0	55	8	0.00193705	8600	9200	300	500
0	132	0	54	8	0.00193705	8600	9200	300	500
0	133	0	69	8	0.00193705	8600	9200	300	500
0	134	0	51	8	0.00193705	8600	9200	300	500
0	135	0	47	7	0.00169492	8600	9100	300	500
0	136	0	50	7	0.00169492	8600	9100	300	500
0	137	0	36	7	0.00169492	8600	9100	300	500
0	138	0	38	7	0.00169492	8600	9100	300	500
0	139	0	45	7	0.00169492	8600	9100	300	500
0	140	0	47	8	0.00193705	8600	9200	300	500
