GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,335.905,4266.56,2193.46,8.87091e+07,-2.46243,0,0.5,2,0,4294967295,0,4,4,0
0,0,3464.99,406028,11416,1.72198e+06,-2.34468,0,0.5,2,0,4294967295,0,4,4,0
0,0,1630.56,25792.9,6752.61,1.75695e+06,-2.30151,0,0.5,2,0,4294967295,0,4,4,0
0,0,7614.41,162643,20538,1.4494e+06,-2.17287,0,0.5,2,0,4294967295,0,4,4,0
0,0,3.84582,60.0878,60.0878,2470.4,-2.53087,0,0.5,2,0,2,1,4,3,1
0,0,8.40157,234.925,234.925,59627,-2.2328,0,0.5,2,99.1758,3,1,4,4,0
0,0,51025.1,3.89255e+06,94823.7,148582,-2.89416,0,0.5,2,0,4294967295,0,4,4,0
0,0,1664.14,49978.1,6847.82,1.69304e+06,-2.26888,0,0.5,2,0,4294967295,0,4,4,0
0,0,58.3504,1352.97,881.464,35151.5,-2.32502,0,0.5,2,0,4294967295,0,4,4,0
0,0,617.181,18975.5,3405.77,3.18039e+07,-2.10968,0,0.5,2,0,4294967295,0,4,4,0
0,0,138.097,2659.46,1404.91,3.6703e+06,-2.39627,0,0.5,2,0,4294967295,0,4,4,0
0,0,25.3073,436.667,436.667,3.49584,-2.48758,0,0.5,2,141.97,3,1,4,4,0
0,0,2709.92,88405.8,9621.81,1.55715e+06,-2.62388,0,0.5,2,0,4294967295,0,4,4,0
0,0,26033.4,1.14293e+06,54404.1,179834,-2.09167,0,0.5,2,0,4294967295,0,4,4,0
0,0,3.65992,59.6755,15.136,49324,-2.53087,2,0.5,2,0,4294967295,0,1,1,0
0,0,3.63474,55.7798,3.63474,64895.5,-2.53087,3,0.5,2,0,4294967295,0,0,0,0
0,1,115.918,1573.51,951.489,325656,-2.07427,0,0.5,3.42617,0,4294967295,0,4,4,0
0,1,2616.21,53479.3,46312.5,4.51611e+06,0.00384582,0,0.5,3.9971,0,4294967295,0,4,4,0
0,1,260.63,11276,8905.26,8.16495e+06,-2.41866,0,0.5,3.32299,0,4294967295,0,4,4,0
0,1,900.757,48710.5,16047.4,2.8934e+07,0.00447293,0,0.5,3.71777,0,4294967295,0,4,4,0
0,2,132.72,1486.88,1039.61,166145,-2.46243,0,0.5,2,0,4294967295,0,4,4,0
0,2,96.2445,1240.63,535.537,161705,-2.20265,0,0.5,2,0,4294967295,0,4,4,0
0,2,2815.68,48055,7645.85,1.63121e+06,-2.30151,0,0.5,2.06178,0,4294967295,0,4,4,0
0,2,9.46833,519.353,162.013,145775,-2.56896,0,0.5,2,0,4294967295,0,4,4,0
0,2,809.24,13235,6050.56,5.35471e+06,-2.19737,0,0.5,2.30094,0,4294967295,0,4,4,0
0,2,171.47,7412.8,1292.06,2.86882e+07,-2.2328,0,0.5,2,0,4294967295,0,4,4,0
0,2,387.407,24906.1,2075.38,3.14168e+07,-2.58894,0,0.5,2.00016,0,4294967295,0,4,4,0
0,2,15.8249,385.163,130.648,210420,-2.18019,0,0.5,2,0,4294967295,0,4,4,0
0,2,358.532,10195.9,3228.04,2.22544e+07,-2.10968,0,0.5,2.03449,0,4294967295,0,4,4,0
0,2,25.8181,393.522,387.156,586.938,-2.39627,0,0.5,2,0,4294967295,0,4,4,0
0,2,339.856,19993.1,1031.09,21428.2,-3.69659,0,0.5,2,0,4294967295,0,4,4,0
0,3,0.23686,3.99949,3.99949,34.8272,-2.71651,0,0.107699,2,1.55881,2,1,4,3,1
0,3,0.398995,5.41637,5.41637,1.13373,-2.50065,0,0.107699,2,1.69035,2,1,4,3,1
0,3,38.3857,479.949,239.11,44.6818,-2.03654,0,0.107699,2,0,4294967295,0,4,4,0
0,3,3.7956,124.417,64.2409,82064.8,-2.58894,0,0.107699,2,0,4294967295,0,4,4,0
0,3,8.75923,271.298,100.571,359364,-2.58603,0,0.107699,2,0,4294967295,0,4,4,0
0,3,5.82307,72.3689,72.3689,314762,-2.39627,0,0.107699,2,8.14923,3,1,4,4,0
0,3,0.39225,5.41085,1.5313,1.32555e+08,-2.50065,2,0.107699,2,0,4294967295,0,1,1,0
0,3,0.23686,3.99949,1.03671,1.01632e+09,-2.71651,2,0.107699,2,0,4294967295,0,1,1,0
0,3,4.26086,36.5531,4.26086,994159,-2.07427,3,0.107699,2,0,4294967295,0,0,0,0
0,3,1.94132,24.4404,1.94132,2.82759e+06,-2.78442,3,0.107699,2,0,4294967295,0,0,0,0
0,4,25.4302,228.869,22.7971,370596,-2.46243,0,0.107699,3.48522,0,4294967295,0,4,4,0
0,4,28.9396,1675.82,72.8364,207809,-2.34468,0,0.107699,3.07829,0,4294967295,0,4,4,0
0,4,8.66835,349.543,13.9384,488.919,-2.24328,0,0.107699,3,0,4294967295,0,4,4,0
0,4,8.43209,80.4698,31.4856,204901,-2.07427,0,0.107699,3.04407,0,4294967295,0,4,4,0
0,4,3.27221,79.9641,3.41833,43788,-2.2328,0,0.107699,3,0,4294967295,0,4,4,0
0,4,0.97798,26.619,0.616429,16.5217,-2.12484,0,0.107699,4,0,4294967295,0,4,4,0
0,4,27.6944,302.448,76.8953,306406,-2.26478,0,0.107699,3.19351,0,4294967295,0,4,4,0
0,4,3.55351,30.7896,2.69439,11656.1,-2.40027,0,0.107699,3,0,4294967295,0,4,4,0
0,4,0.61738,14.0563,1.78019,457263,-2.26013,0,0.107699,3,0,4294967295,0,4,4,0
0,4,1.60903,20.1925,6.55494,114206,-2.43753,0,0.107699,3.00001,0,4294967295,0,4,4,0
0,4,0.886144,7.16279,0.550996,1.14432,-2.13563,0,0.107699,4,0,4294967295,0,4,4,0
0,4,10.7083,159.679,15.9509,178400,-2.62388,0,0.107699,3,0,4294967295,0,4,4,0
0,5,43.9594,425.109,182.277,22659.5,-2.46243,0,0.107699,2,0,4294967295,0,4,4,0
0,5,0.592785,19.4997,14.294,2.40879e+06,-2.34468,0,0.107699,2.00546,0,4294967295,0,4,4,0
0,5,133.28,1796.11,500.291,400340,-2.20265,0,0.107699,2,0,4294967295,0,4,4,0
0,5,23.9312,1503.66,116.523,310420,-2.56896,0,0.107699,2,0,4294967295,0,4,4,0
0,5,7.43178,250.27,57.0478,851.614,-2.06045,0,0.107699,2.0001,0,4294967295,0,4,4,0
0,5,22.7,228.316,152.086,159975,-2.19737,0,0.107699,2.00001,0,4294967295,0,4,4,0
