FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,116690,1130.89
0,0.1,1,59630.5,19923.4
0,1,10,9.24145e+07,1.99767e+08
0,10,100,3.68111e+07,1.46757e+08
0,100,1000,3.17138e+06,4.94259e+07
0,1000,10000,328417,2.38728e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,325656,309858
1,10,100,4.1615e+07,7.46178e+08
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,356782,51335.7
2,1,10,2.9016e+07,3.73262e+07
2,10,100,6.06786e+07,1.81933e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.14887e+09,1.25661e+06
3,0.01,0.1,4.13651e+06,35069.2
3,0.1,1,441474,41424.2
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,1.14432,0.000630517
4,0.01,0.1,831831,8195.16
4,0.1,1,855891,34862.2
4,1,10,207809,15136
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,8.1129e+08,192857
5,0.01,0.1,2.50981e+06,38220.1
5,0.1,1,610889,54426.1
5,1,10,710759,236457
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,36532.1,1692.45
6,0.1,1,464414,55748.5
6,1,10,3.90862e+07,4.83303e+07
6,10,100,3.27085e+07,7.44838e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,9982.48,25.7975
7,0.1,1,1.31126e+06,57683.8
7,1,10,1.33908e+08,2.51373e+08
7,10,100,5.73533e+06,3.64478e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,572879,33695
8,0.1,1,689224,70861.3
8,1,10,2.40316e+07,4.0695e+07
8,10,100,1.00538e+07,1.20106e+07
8,100,1000,0,0
8,1000,10000,0,0
