FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,594383,9352.56
0,0.1,1,2.814e+09,1.35006e+08
0,1,10,1.06886e+09,2.30172e+08
0,10,100,4.69005e+07,6.40385e+07
0,100,1000,8.84364e+06,5.67781e+07
0,1000,10000,359895,1.60607e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,2.91706e+09,4.42963e+08
1,1,10,1.55999e+09,4.39349e+08
1,10,100,2.59531e+08,4.44042e+08
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,8.75478e+09,5.7272e+08
2,1,10,9.07633e+08,2.05418e+08
2,10,100,1.4296e+08,1.9402e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,8.46202e+07,95969.4
3,0.01,0.1,7.15569e+07,916592
3,0.1,1,4.23788e+09,8.57095e+07
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,1.19629e+08,33561.3
4,0.01,0.1,1.9138e+09,4.79958e+07
4,0.1,1,1.47124e+09,8.2733e+07
4,1,10,1.08452e+09,8.8165e+07
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,8.0539e+07,100729
5,0.01,0.1,3.15224e+08,2.38456e+06
5,0.1,1,3.47509e+09,2.04884e+08
5,1,10,5.01341e+08,3.09971e+07
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.77951e+07,153645
6,0.1,1,2.04375e+09,1.2913e+08
6,1,10,1.48055e+09,1.83779e+08
6,10,100,1.28484e+08,8.53936e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,3.96704e+07,130510
7,0.1,1,4.67045e+09,2.6297e+08
7,1,10,1.00479e+09,3.27492e+08
7,10,100,1.10478e+07,2.52713e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,1.17521e+08,1.90026e+06
8,0.1,1,2.71008e+09,1.77025e+08
8,1,10,7.82854e+08,1.4181e+08
8,10,100,3.8815e+08,1.83747e+08
8,100,1000,0,0
8,1000,10000,0,0
