FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,704800,93770
0,0.1,1,2.51993e+06,700922
0,1,10,5.42071e+06,4.01314e+07
0,10,100,1.31063e+06,2.74809e+07
0,100,1000,426487,1.93866e+07
0,1000,10000,259894,3.80164e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,2.16644e+07,5.67417e+08
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,203794,141476
2,1,10,1.22042e+07,3.95955e+07
2,10,100,7.57078e+06,4.49483e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,1.66434e+10,1.36853e+08
3,0.01,0.1,6.1979e+06,518729
3,0.1,1,210996,112176
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,319531,124999
4,0.1,1,430787,253050
4,1,10,119375,39596.2
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,4.58433e+08,9.01081e+06
5,0.01,0.1,9.57164e+07,844432
5,0.1,1,262949,99954.3
5,1,10,493249,503402
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,852227,25860.1
6,0.1,1,2.67182e+06,286627
6,1,10,8.8698e+06,3.08877e+07
6,10,100,6.32821e+06,3.04634e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,866615,356588
7,1,10,2.34309e+07,4.20842e+07
7,10,100,729935,1.72217e+07
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,248619,77640.2
8,0.1,1,316032,128318
8,1,10,7.40656e+06,2.56076e+07
8,10,100,6.40843e+06,1.66207e+07
8,100,1000,0,0
8,1000,10000,0,0
