Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	15990	3198	1	0	18000	300	8300
0	1	0	18719	3190	0.997187	0	18000	300	8300
0	2	0	20934	3171	0.991247	0	18000	300	8300
0	3	0	21851	3149	0.98437	0	18000	300	8300
0	4	0	22674	3125	0.976868	0	18000	300	8300
0	5	0	23263	3120	0.974695	0	18000	300	8300
0	6	0	23818	3126	0.97718	0	18000	300	8300
0	7	0	24304	3128	0.978111	0	18000	300	8300
0	8	0	24486	3117	0.974367	0	18000	300	8300
0	9	0	24678	3125	0.976868	0	18000	300	8300
0	10	0	24755	3129	0.977507	0	18000	300	8300
0	11	0	24850	3132	0.978139	0	18000	300	8300
0	12	0	25084	3122	0.97532	0	18000	300	8300
0	13	0	24922	3127	0.976577	0	18000	300	8300
0	14	0	24912	3124	0.97625	0	18000	300	8300
0	15	0	25041	3119	0.975297	0	18000	300	8300
0	16	0	25111	3117	0.975892	0	18000	300	8300
0	17	0	25145	3117	0.977116	0	18000	300	8300
0	18	0	25015	3120	0.978977	0	18000	300	8300
0	19	0	24970	3109	0.976138	0	18000	300	8300
0	20	0	24963	3094	0.975102	0	18000	300	8300
0	21	0	24617	3076	0.97188	0	18000	300	8300
0	22	0	24762	3064	0.971465	0	18000	300	8300
0	23	0	24745	3062	0.973299	0	18000	300	8300
0	24	0	24430	3046	0.975032	0	18000	300	8300
0	25	0	24328	3040	0.976236	0	18000	300	8300
0	26	0	24291	3027	0.977713	0	18000	300	8300
0	27	0	24019	3024	0.979275	0	18000	300	8300
0	28	0	24023	3007	0.978204	0	18000	300	8300
0	29	0	23849	2984	0.972938	0	18000	300	8300
0	30	0	24022	2971	0.97155	0	18000	300	8300
0	31	0	23719	2957	0.968556	0	18000	300	8300
0	32	0	23660	2966	0.974696	0	18000	300	8300
0	33	0	23419	2946	0.969079	0	18000	300	8300
0	34	0	23365	2937	0.969307	0	18000	300	8300
0	35	0	23381	2937	0.972839	0	18000	300	8300
0	36	0	23557	2920	0.969777	0	18000	300	8300
0	37	0	23382	2913	0.970676	0	18000	300	8300
0	38	0	23378	2913	0.972296	0	18000	300	8300
0	39	0	23161	2907	0.972241	0	18000	300	8300
0	40	0	23303	2896	0.970509	0	18000	300	8300
0	41	0	23111	2900	0.97185	0	18000	300	8300
0	42	0	22890	2891	0.97046	0	18000	300	8300
0	43	0	22904	2895	0.972129	0	18000	300	8300
0	44	0	22667	2891	0.972091	0	18000	300	8300
0	45	0	22604	2890	0.972409	0	18000	300	8300
0	46	0	22642	2863	0.964298	0	18000	300	8300
0	47	0	22799	2864	0.96561	0	18000	300	8300
0	48	0	22570	2866	0.966285	0	18000	300	8300
0	49	0	22372	2864	0.965936	0	18000	300	8300
0	50	0	22309	2861	0.964599	0	18000	300	8300
0	51	0	22451	2863	0.966903	0	18000	300	8300
0	52	0	22287	2865	0.967905	0	18000	300	8300
0	53	0	22290	2878	0.972955	0	18000	300	8300
0	54	0	22296	2863	0.968539	0	18000	300	8300
0	55	0	22428	2868	0.970887	0	18000	300	8300
0	56	0	22290	2865	0.9702	0	18000	300	8300
0	57	0	22166	2861	0.970159	0	18000	300	8300
0	58	0	22494	2867	0.972854	0	18000	300	8300
0	59	0	22512	2857	0.96946	0	18000	300	8300
0	60	0	22360	2840	0.965002	0	18000	300	8300
0	61	0	22176	2846	0.967698	0	18000	300	8300
0	62	0	22252	2829	0.963228	0	18000	300	8300
0	63	0	22152	2835	0.967247	0	18000	300	8300
0	64	0	22368	2828	0.966177	0	18000	300	8300
0	65	0	22241	2829	0.968504	0	18000	300	8300
0	66	0	22027	2824	0.970113	0	18000	300	8300
0	67	0	22053	2826	0.973476	0	18000	300	8300
0	68	0	22419	2805	0.968243	0	18000	300	8300
0	69	0	22097	2799	0.967842	0	18000	300	8300
0	70	0	22189	2786	0.96669	0	18000	300	8300
0	71	0	22076	2785	0.96937	0	18000	300	8300
0	72	0	21767	2761	0.966737	0	18000	300	8300
0	73	0	21314	2740	0.964449	0	18000	300	8300
0	74	0	21369	2734	0.966761	0	18000	300	8300
0	75	0	21148	2728	0.970128	0	18000	300	8300
0	76	0	21222	2701	0.967061	0	18000	300	8300
0	77	0	20904	2686	0.965492	0	18000	300	8300
0	78	0	21035	2684	0.966859	0	18000	300	8300
0	79	0	20948	2670	0.966691	0	18000	300	8300
0	80	0	20562	2652	0.964364	0	18000	300	8300
0	81	0	20521	2645	0.967801	0	18000	300	8300
0	82	0	20183	2626	0.964732	0	18000	300	8300
0	83	0	19864	2616	0.96567	0	18000	300	8300
0	84	0	20000	2613	0.965275	0	18000	300	8300
0	85	0	19795	2593	0.962152	0	18000	300	8300
0	86	0	19671	2576	0.958333	0	18000	300	8300
0	87	0	19639	2554	0.951919	0	18000	300	8300
0	88	0	19506	2569	0.959656	0	18000	300	8300
0	89	0	19629	2562	0.959191	0	18000	300	8300
0	90	0	19745	2552	0.957599	0	18000	300	8300
0	91	0	19812	2553	0.960135	0	18000	300	8300
0	92	0	19646	2544	0.958192	0	18000	300	8300
0	93	0	19551	2548	0.961872	0	18000	300	8300
0	94	0	19449	2547	0.962949	0	18000	300	8300
0	95	0	19376	2549	0.964799	0	18000	300	8300
0	96	0	19413	2545	0.96438	0	18000	300	8300
0	97	0	19247	2548	0.965883	0	18000	300	8300
0	98	0	19179	2543	0.966185	0	18000	300	8300
0	99	0	18976	2537	0.964639	0	18000	300	8300
0	100	0	19029	2524	0.961158	0	18000	300	8300
0	101	0	18928	2521	0.961847	0	18000	300	8300
0	102	0	18951	2512	0.960245	0	18000	300	8300
0	103	0	18883	2516	0.96251	0	18000	300	8300
0	104	0	19134	2508	0.96092	0	18000	300	8300
0	105	0	19023	2501	0.961184	0	18000	300	8300
0	106	0	19176	2490	0.95843	0	18000	300	8300
0	107	0	19286	2493	0.961064	0	18000	300	8300
0	108	0	19271	2490	0.962877	0	18000	300	8300
0	109	0	19129	2477	0.960822	0	18000	300	8300
0	110	0	18887	2473	0.962631	0	18000	300	8300
0	111	0	18769	2469	0.96483	0	18000	300	8300
0	112	0	18639	2472	0.967893	0	18000	300	8300
0	113	0	18544	2461	0.966235	0	18000	300	8300
0	114	0	18601	2439	0.959858	0	18000	300	8300
0	115	0	18496	2437	0.961721	0	18000	300	8300
0	116	0	18382	2438	0.963256	0	18000	300	8300
0	117	0	18355	2431	0.962772	0	18000	300	8300
0	118	0	18567	2428	0.964257	0	18000	300	8300
0	119	0	18657	2409	0.959761	0	18000	300	8300
0	120	0	18604	2408	0.961277	0	18000	300	8300
0	121	0	18752	2400	0.96	0	18000	300	8300
0	122	0	18670	2398	0.961893	0	18000	300	8300
0	123	0	18497	2392	0.962188	0	18000	300	8300
0	124	0	18254	2384	0.962455	0	18000	300	8300
0	125	0	18119	2369	0.959887	0	18000	300	8300
0	126	0	18070	2370	0.960681	0	18000	300	8300
0	127	0	17815	2350	0.955285	0	18000	300	8300
0	128	0	17686	2358	0.960489	0	18000	300	8300
0	129	0	17759	2351	0.9592	0	18000	300	8300
0	130	0	17858	2345	0.957143	0	18000	300	8300
0	131	0	17811	2341	0.957464	0	18000	300	8300
0	132	0	17820	2331	0.954937	0	18000	300	8300
0	133	0	17533	2331	0.956897	0	18000	300	8300
0	134	0	17663	2320	0.955519	0	18000	300	8300
