FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,5.79388e+06,1.44508e+07
0,1,10,1.07406e+08,5.94144e+08
0,10,100,5.79078e+06,9.79219e+07
0,100,1000,114176,8.88382e+07
0,1000,10000,55079,8.04282e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,114.965,11175.2
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,4.31209e+06,780258
2,1,10,2.05684e+07,1.50811e+08
2,10,100,838479,5.97495e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,6.12348e+07,3.70608e+06
3,0.1,1,1.18448e+07,2.1327e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,1.37506e+06,41080.2
4,1,10,1.03986e+06,803380
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,241137,2130.97
5,0.01,0.1,265060,70472.1
5,0.1,1,1.33122e+06,1.13397e+06
5,1,10,398414,140359
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,1.23779e+07,1.07255e+06
6,0.1,1,1.06607e+06,574732
6,1,10,2.21979e+07,6.75037e+07
6,10,100,4.53943e+06,2.59938e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,3.47336e+07,1.04921e+06
7,1,10,6.85897e+07,2.61756e+08
7,10,100,3.83561e+07,4.10198e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,427098,95074.8
8,1,10,9.09195e+06,2.39607e+07
8,10,100,1.86663e+06,1.44283e+07
8,100,1000,0,0
8,1000,10000,0,0
