FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.16671e+07,2.31068e+07
0,1,10,1.27978e+08,6.11405e+08
0,10,100,6.49876e+06,9.41259e+07
0,100,1000,130574,9.54878e+07
0,1000,10000,62101.4,8.51574e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,118.466,9634.46
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,1.11675e+07,1.1862e+06
2,1,10,2.80071e+07,1.9057e+08
2,10,100,1.00863e+06,6.23437e+07
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,7.51132e+07,3.31886e+06
3,0.1,1,3.1176e+07,3.34188e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,2.39526e+06,65238.8
4,1,10,1.25065e+06,882405
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,288963,1919.89
5,0.01,0.1,338070,80113.6
5,0.1,1,2.08405e+06,1.52706e+06
5,1,10,514094,147049
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,2.24604e+07,1.28903e+06
6,0.1,1,1.40358e+06,657498
6,1,10,2.94809e+07,7.77859e+07
6,10,100,5.11357e+06,2.65515e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,4.41152e+07,1.37435e+06
7,1,10,8.69184e+07,3.1041e+08
7,10,100,5.60533e+07,3.70926e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,659151,129594
8,1,10,1.10741e+07,2.39152e+07
8,10,100,1.99109e+06,1.48257e+07
8,100,1000,0,0
8,1000,10000,0,0
