Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377527,170860,269017,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62713e+08,1.1012e+09,9.08881e+07,618946,129538,514192,2.54419e+07,3.7488e+07,3.80252e+07
6, 1,1.38464e+08,7.0441e+08,6.9049e+07,792304,56064.4,879323,2.95591e+07,4.8773e+07,4.18065e+07
7, 1,8.75235e+07,5.36134e+08,4.99176e+07,1.36132e+06,40408.8,2.83089e+06,3.39212e+07,4.72926e+07,4.60692e+07
8, 1,7.68539e+07,3.9259e+08,2.76165e+07,2.00423e+06,64107,6.71882e+06,3.20887e+07,3.69421e+07,4.62786e+07
9, 1,7.45159e+07,1.61796e+08,2.66744e+07,2.58445e+06,99578.7,1.2055e+07,2.6652e+07,2.74579e+07,4.04018e+07
10, 1,7.62497e+07,1.04732e+08,2.83261e+07,2.95638e+06,101530,1.68498e+07,2.80513e+07,2.46797e+07,4.2109e+07
11, 1,8.09466e+07,8.20127e+07,3.17521e+07,3.27648e+06,92359.6,2.0761e+07,3.05816e+07,2.27761e+07,4.55012e+07
12, 1,8.83631e+07,5.20755e+07,2.83348e+07,8.63405e+06,153424,6.72546e+07,2.90515e+07,1.64393e+07,3.49254e+07
13, 2,1.06785e+08,4.66402e+07,2.65773e+07,1.89666e+07,342289,1.68975e+08,2.55177e+07,1.31151e+07,2.52864e+07
14, 2,1.33085e+08,4.02302e+07,2.76373e+07,3.18839e+07,793211,3.07922e+08,2.22645e+07,1.31183e+07,1.85798e+07
15, 2,1.48944e+08,4.12085e+07,3.05525e+07,5.3874e+07,1.33351e+06,4.27248e+08,2.31927e+07,1.41699e+07,1.76367e+07
16, 2,1.85882e+08,3.7253e+07,3.80551e+07,1.12191e+08,4.32877e+06,9.51374e+08,2.45514e+07,1.66912e+07,1.60572e+07
17, 2,2.3026e+08,1.57588e+07,4.60123e+07,2.32725e+08,1.24788e+07,1.6509e+09,2.64895e+07,2.03498e+07,1.54928e+07
18, 2,3.15284e+08,2.08881e+07,6.24151e+07,5.29907e+08,4.12609e+07,2.15135e+09,3.04294e+07,2.91452e+07,1.7689e+07
19, 2,4.48478e+08,2.06299e+07,1.70397e+08,8.66042e+08,1.14983e+08,2.31891e+09,3.48068e+07,4.40261e+07,2.12292e+07
20, 2,5.95908e+08,2.09053e+07,4.68653e+08,9.73436e+08,1.88865e+08,1.25443e+09,3.82076e+07,6.34021e+07,2.59605e+07
21, 2,7.26924e+08,2.28438e+07,8.6126e+08,3.05913e+08,1.2945e+08,4.42885e+08,4.09425e+07,1.14311e+08,2.97847e+07
22, 2,8.1832e+08,3.00591e+07,9.06281e+08,5.19334e+07,7.09028e+07,6.6251e+07,4.32146e+07,1.52948e+08,3.17212e+07
23, 2,9.0036e+08,3.45623e+07,8.86739e+08,3.13391e+07,7.95922e+07,4.31436e+07,4.6621e+07,1.64663e+08,3.33792e+07
24, 2,7.03125e+08,2.89452e+07,4.41267e+08,3.02746e+07,1.99651e+07,1.57926e+07,5.01332e+07,1.19896e+08,4.26221e+07
25, 3,7.80989e+08,1.31629e+07,3.98783e+08,1.93571e+07,4.79016e+06,4.03267e+06,4.90046e+07,1.02956e+08,4.26952e+07
26, 3,7.74817e+08,26142.7,4.46028e+08,1.77913e+07,5.38759e+06,4.43055e+06,5.11515e+07,1.23567e+08,3.78959e+07
27, 3,8.28514e+08,41204.6,1.99315e+08,7.49805e+06,6.28038e+06,4.6289e+06,5.49024e+07,1.5135e+08,4.04874e+07
28, 3,8.32266e+08,44829.5,2.25065e+08,7.85449e+06,6.18227e+06,4.97145e+06,5.74461e+07,1.9551e+08,4.12785e+07
29, 3,8.7879e+08,61969.4,2.18973e+08,9.8059e+06,6.6021e+06,5.34342e+06,6.14865e+07,2.56764e+08,4.21417e+07
30, 3,8.88655e+08,86568.6,2.12399e+08,9.69977e+06,4.57892e+06,5.36824e+06,6.17426e+07,3.87476e+08,4.44425e+07
31, 3,7.85721e+08,132056,2.47376e+08,1.26212e+07,7.76548e+06,7.27908e+06,6.5548e+07,4.84493e+08,5.15128e+07
32, 3,6.52436e+08,135080,2.70995e+08,1.60404e+07,1.07846e+07,7.347e+06,6.60839e+07,5.81511e+08,5.5499e+07
33, 3,5.59169e+08,134673,2.78365e+08,1.80067e+07,1.02678e+07,6.98052e+06,5.75932e+07,6.40028e+08,5.36624e+07
34, 3,5.06669e+08,140308,2.62216e+08,1.86664e+07,6.72934e+06,6.60273e+06,4.92292e+07,6.569e+08,4.67461e+07
35, 3,4.76968e+08,160467,2.58958e+08,1.73597e+07,4.15856e+06,7.40049e+06,4.61961e+07,6.8517e+08,4.14584e+07
