Rep	Year	RepSeason	NInds	NOccupCells	Occup/Suit	min_X	max_X	min_Y	max_Y
0	0	0	5	1	0.000240558	9000	9100	7000	7100
0	1	0	10	1	0.0002405	9000	9100	7000	7100
0	2	0	18	1	0.000240558	9000	9100	7000	7100
0	3	0	16	2	0.000481	9000	9100	6900	7100
0	4	0	14	2	0.000481116	9000	9100	6900	7100
0	5	0	9	2	0.000481	9000	9300	6800	7100
0	6	0	11	2	0.000481116	9000	9300	6800	7100
0	7	0	14	2	0.000481	9000	9300	6800	7100
0	8	0	12	2	0.000481116	9000	9300	6800	7100
0	9	0	12	3	0.000721501	9000	9300	6800	7200
0	10	0	20	4	0.000962232	8900	9300	6800	7200
0	11	0	30	7	0.00168391	8800	9500	6700	7200
0	12	0	35	9	0.00216502	8800	9500	6700	7200
0	13	0	36	8	0.00192446	8800	9500	6700	7200
0	14	0	39	12	0.0028867	8800	9500	6500	7200
0	15	0	39	9	0.00216502	8800	9300	6600	7200
0	16	0	49	10	0.00240558	8700	9300	6600	7200
0	17	0	52	15	0.00360837	8600	9300	6400	7200
0	18	0	53	16	0.00384893	8500	9300	6400	7200
0	19	0	66	19	0.0045706	8400	9600	6100	7200
0	20	0	87	23	0.00553417	8400	9600	5800	7200
0	21	0	98	23	0.00553284	8400	9600	5800	7200
0	22	0	129	28	0.00673725	8300	10000	5800	7200
0	23	0	164	35	0.00841953	8100	10000	5800	7200
0	24	0	168	39	0.00938402	8200	10000	5800	7200
0	25	0	187	45	0.0108251	8000	10000	5800	7200
0	26	0	198	52	0.012512	8200	10000	5000	7200
0	27	0	259	59	0.0141929	8100	10000	5000	7200
0	28	0	283	68	0.0163619	8000	10000	5000	7200
0	29	0	317	72	0.0173202	8000	10000	5000	7200
0	30	0	346	83	0.0199711	8000	10000	5000	7200
0	31	0	379	91	0.0218961	8100	10000	5000	7200
0	32	0	441	99	0.023821	8100	10000	5000	7200
0	33	0	476	105	0.0252647	8100	10000	4900	7200
0	34	0	579	112	0.026949	7900	10000	4900	7200
0	35	0	610	120	0.0288739	7900	10000	4200	7200
0	36	0	652	138	0.033205	7700	10000	4200	7200
0	37	0	725	147	0.0353705	7700	10000	4200	7200
0	38	0	788	167	0.0401829	7700	10100	4100	7200
0	39	0	881	175	0.0421078	7700	10100	4100	7200
0	40	0	901	187	0.045006	7500	10100	4100	7200
0	41	0	971	197	0.0474013	7500	10100	4100	7200
0	42	0	1043	208	0.0500602	7600	10100	4100	7200
0	43	0	1118	214	0.0514918	7600	10200	4000	7200
0	44	0	1298	241	0.0580024	7400	10100	4000	7200
0	45	0	1385	247	0.0594321	7400	10200	4100	7200
0	46	0	1460	263	0.0632972	7600	10500	3900	7200
0	47	0	1527	283	0.0680943	7400	10500	3900	7200
0	48	0	1626	294	0.0707581	7400	10500	3900	7200
0	49	0	1847	314	0.0755534	7400	10500	3900	7200
0	50	0	1855	343	0.0825511	7400	10500	3300	7200
0	51	0	1875	360	0.0866426	7300	10500	3300	7200
0	52	0	2053	371	0.0893115	7200	10500	3300	7200
0	53	0	2143	404	0.0972557	7200	10700	3100	7200
0	54	0	2216	420	0.101132	7200	10700	3100	7200
0	55	0	2386	437	0.105225	7300	10700	3100	7200
0	56	0	2511	452	0.108863	7200	10700	3000	7200
0	57	0	2713	475	0.114403	7300	10700	3000	7200
0	58	0	2878	491	0.118285	7300	10900	3000	7200
0	59	0	3101	508	0.12238	7300	10900	3000	7200
0	60	0	3447	554	0.133494	7300	10900	3000	7200
0	61	0	3502	574	0.138313	7100	10900	3000	7200
0	62	0	3693	596	0.143649	7300	10900	3000	7200
0	63	0	4032	620	0.149434	7100	10900	2800	7200
0	64	0	4167	637	0.153568	7100	10900	2800	7200
0	65	0	4418	666	0.160559	7100	10900	2800	7200
0	66	0	4599	688	0.165903	7100	10900	2800	7200
0	67	0	4799	722	0.174102	7100	10900	2800	7200
0	68	0	5005	745	0.179691	7100	10900	2800	7200
0	69	0	5189	773	0.186445	7100	10900	2800	7200
0	70	0	5542	779	0.187937	7100	10900	2800	7200
0	71	0	5694	789	0.19035	7100	10900	2800	7200
0	72	0	5782	818	0.197394	7100	10900	2600	7200
0	73	0	6020	839	0.202461	7100	10900	2800	7200
0	74	0	6135	860	0.207579	7100	10900	2800	7200
0	75	0	6193	877	0.211682	7100	10900	2800	7200
0	76	0	6400	887	0.214148	7100	11000	2800	7200
0	77	0	6574	904	0.218252	7100	11000	2800	7200
0	78	0	6929	908	0.219271	7100	11000	2800	7200
0	79	0	6963	921	0.22241	7100	11000	2800	7200
0	80	0	7086	931	0.224879	7100	11000	2800	7200
0	81	0	7201	941	0.227295	7100	11000	2700	7200
0	82	0	7230	945	0.228316	7100	11000	2700	7200
0	83	0	7293	950	0.229524	7100	11000	2600	7200
0	84	0	7557	964	0.232963	7100	11000	2600	7200
0	85	0	7823	966	0.233446	7100	11000	2700	7200
0	86	0	7834	972	0.234953	7100	11000	2700	7200
0	87	0	7843	980	0.236887	7100	11000	2700	7200
0	88	0	7917	975	0.235735	7100	11000	2600	7200
0	89	0	8071	976	0.235977	7100	11000	2600	7200
0	90	0	8130	980	0.237001	7100	11000	2600	7200
0	91	0	8141	985	0.23821	7100	11000	2600	7200
0	92	0	8294	991	0.239719	7100	11000	2600	7200
0	93	0	8253	991	0.239719	7100	11000	2600	7200
0	94	0	8123	990	0.239535	7100	11000	2600	7200
0	95	0	8246	988	0.239052	7100	11000	2600	7200
0	96	0	8207	995	0.240803	7100	11000	2600	7200
0	97	0	8293	994	0.240561	7100	11000	2600	7200
0	98	0	8303	993	0.240378	7100	11000	2600	7200
0	99	0	8401	999	0.24183	7100	11000	2600	7200
0	100	0	8400	999	0.241889	7100	11000	2600	7200
0	101	0	8423	1000	0.242131	7100	11000	2600	7200
0	102	0	8285	998	0.241646	7100	11000	2600	7200
0	103	0	8233	1001	0.242373	7100	11000	2600	7200
0	104	0	8171	1001	0.242373	7100	11000	2600	7200
