Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,5.04352e+08,9.55819e+08,8.80314e+08,8.05159e+07,2.18934e+08,1.04006e+08,4.1704e+08,6.74424e+08,5.74756e+08
2, 1,3.89927e+08,1.39862e+09,5.56924e+08,5.24256e+06,6.56335e+07,1.7584e+06,2.10134e+08,4.65327e+08,3.3653e+08
3, 1,3.09739e+08,1.54786e+09,2.58391e+08,462231,253478,309597,1.17165e+08,2.30715e+08,1.98713e+08
4, 1,2.38128e+08,1.32538e+09,1.30006e+08,377220,170861,268644,7.82585e+07,9.82312e+07,1.07637e+08
5, 1,1.62872e+08,1.10035e+09,9.10485e+07,614404,130788,512309,2.57966e+07,3.75008e+07,3.84972e+07
6, 1,1.3873e+08,7.04149e+08,6.91333e+07,806246,55915.1,875588,2.99645e+07,4.8755e+07,4.23241e+07
7, 1,8.78743e+07,5.36099e+08,5.00098e+07,1.35294e+06,40571.7,2.73469e+06,3.4358e+07,4.72411e+07,4.66147e+07
8, 1,7.68682e+07,3.92918e+08,2.77998e+07,1.97043e+06,66039.2,6.33027e+06,3.24217e+07,3.70794e+07,4.67755e+07
9, 1,7.45268e+07,1.62235e+08,2.68778e+07,2.51823e+06,101169,1.11643e+07,2.6836e+07,2.76882e+07,4.07767e+07
10, 1,7.62388e+07,1.04217e+08,2.84799e+07,2.86405e+06,103496,1.53561e+07,2.81809e+07,2.48525e+07,4.2449e+07
11, 1,8.09439e+07,8.13584e+07,3.19277e+07,3.16124e+06,94226.9,1.87855e+07,3.07249e+07,2.29154e+07,4.58695e+07
12, 1,9.15279e+07,5.3291e+07,2.37245e+07,8.36608e+06,161399,6.13867e+07,2.89291e+07,1.64633e+07,3.5462e+07
13, 2,1.105e+08,4.82603e+07,2.40788e+07,1.85223e+07,363913,1.53453e+08,2.22709e+07,1.34519e+07,2.4714e+07
14, 2,1.40255e+08,3.3954e+07,2.52959e+07,2.90364e+07,976049,2.862e+08,1.88054e+07,1.2024e+07,1.97478e+07
15, 2,1.67202e+08,1.34663e+07,2.8485e+07,6.39182e+07,1.54805e+06,3.99588e+08,2.01107e+07,1.35094e+07,1.76563e+07
16, 2,2.05547e+08,1.74882e+07,3.46293e+07,1.18968e+08,5.6106e+06,8.59256e+08,2.21483e+07,1.73559e+07,1.86418e+07
17, 2,2.63568e+08,2.34088e+07,4.04292e+07,2.087e+08,1.7221e+07,1.47913e+09,2.468e+07,2.28818e+07,1.93394e+07
18, 2,3.43441e+08,2.27967e+07,4.81162e+07,6.0167e+08,5.23331e+07,1.82763e+09,2.84469e+07,3.19106e+07,2.04534e+07
19, 2,4.45172e+08,2.24495e+07,9.50477e+07,1.28851e+09,1.38519e+08,1.45156e+09,3.31428e+07,4.72056e+07,2.311e+07
20, 2,5.33448e+08,3.68662e+07,2.17633e+08,1.48574e+09,2.35916e+08,9.90685e+08,3.74624e+07,6.17598e+07,2.65727e+07
21, 2,6.13723e+08,3.869e+07,4.41781e+08,1.02417e+09,3.21479e+08,7.30444e+08,4.09316e+07,7.40662e+07,2.97431e+07
22, 2,6.5927e+08,4.38175e+07,7.3507e+08,3.30333e+08,2.24326e+08,4.25642e+08,4.50003e+07,9.15106e+07,3.35429e+07
23, 2,7.26128e+08,4.47792e+07,7.76435e+08,1.98755e+08,2.76127e+08,2.92489e+08,5.04768e+07,1.15141e+08,3.46552e+07
24, 2,7.2892e+08,3.8806e+07,3.09391e+08,1.28781e+07,4.49888e+07,2.53039e+07,5.03e+07,1.74243e+08,3.9657e+07
25, 3,7.68066e+08,3.79006e+07,3.44438e+08,1.24624e+07,2.55811e+07,2.64946e+07,5.29621e+07,1.69988e+08,3.80686e+07
26, 3,8.38033e+08,3.31788e+07,3.6461e+08,1.55758e+07,2.03244e+07,3.0117e+07,5.71381e+07,2.35107e+08,3.83951e+07
27, 3,7.33595e+08,2.56865e+07,3.54299e+08,1.89549e+07,2.32829e+07,2.94818e+07,6.25308e+07,2.69409e+08,3.22651e+07
28, 3,8.26648e+08,2.40174e+07,3.09658e+08,2.01517e+07,2.11673e+07,3.24969e+07,7.06412e+07,3.58765e+08,3.68155e+07
29, 3,7.57515e+08,3.28312e+07,3.22194e+08,2.54715e+07,2.08115e+07,3.47903e+07,7.81335e+07,4.7668e+08,3.97743e+07
30, 3,6.62958e+08,4.94274e+07,2.90215e+08,2.67889e+07,1.25687e+07,2.67846e+07,8.77882e+07,6.24885e+08,4.13015e+07
31, 3,4.48272e+08,7.1251e+07,2.72882e+08,2.57773e+07,1.11933e+07,2.34455e+07,9.5736e+07,7.45667e+08,3.84442e+07
32, 3,3.28562e+08,8.08886e+07,2.17763e+08,1.77937e+07,4.52743e+06,1.32342e+07,8.31897e+07,8.24318e+08,3.25102e+07
33, 3,2.74191e+08,7.45897e+07,1.43217e+08,1.11343e+07,2.678e+06,7.73294e+06,5.80138e+07,8.27235e+08,2.79669e+07
34, 3,2.49965e+08,7.48816e+07,1.0113e+08,5.94923e+06,1.8718e+06,4.80691e+06,3.91134e+07,7.54205e+08,2.38508e+07
35, 3,2.53492e+08,6.19992e+07,8.45498e+07,4.63397e+06,1.54392e+06,5.13365e+06,3.23456e+07,7.02728e+08,2.27908e+07
