FunctionalGroupIndex,LowerBodyMassBin,UpperBodyMassBin,TotalAbundance,TotalBiomass_kg
0,0.0001,0.001,0,0
0,0.001,0.01,0,0
0,0.01,0.1,0,0
0,0.1,1,1.87026e+06,903559
0,1,10,5.04744e+07,1.62047e+08
0,10,100,8.81212e+06,6.28616e+07
0,100,1000,106136,8.11741e+07
0,1000,10000,61701.5,8.46566e+07
1,0.0001,0.001,0,0
1,0.001,0.01,0,0
1,0.01,0.1,0,0
1,0.1,1,0,0
1,1,10,0,0
1,10,100,106904,8.22384e+06
1,100,1000,0,0
1,1000,10000,0,0
2,0.0001,0.001,0,0
2,0.001,0.01,0,0
2,0.01,0.1,0,0
2,0.1,1,3.24886e+06,542896
2,1,10,5.01364e+07,2.42084e+08
2,10,100,6.1505e+06,1.31453e+08
2,100,1000,0,0
2,1000,10000,0,0
3,0.0001,0.001,0,0
3,0.001,0.01,0,0
3,0.01,0.1,1.28317e+08,2.85459e+06
3,0.1,1,6.38581e+06,5.78262e+06
3,1,10,0,0
3,10,100,0,0
3,100,1000,0,0
3,1000,10000,0,0
4,0.0001,0.001,0,0
4,0.001,0.01,0,0
4,0.01,0.1,0,0
4,0.1,1,4.03886e+06,187831
4,1,10,3.96738e+06,676133
4,10,100,0,0
4,100,1000,0,0
4,1000,10000,0,0
5,0.0001,0.001,0,0
5,0.001,0.01,1.79967e+08,1.10854e+06
5,0.01,0.1,2.75939e+07,610971
5,0.1,1,5.71613e+06,3.85326e+06
5,1,10,0,0
5,10,100,0,0
5,100,1000,0,0
5,1000,10000,0,0
6,0.0001,0.001,0,0
6,0.001,0.01,0,0
6,0.01,0.1,9.89435e+06,694776
6,0.1,1,7.93619e+06,4.16284e+06
6,1,10,9.37726e+06,2.32764e+07
6,10,100,3.15614e+06,2.86004e+07
6,100,1000,0,0
6,1000,10000,0,0
7,0.0001,0.001,0,0
7,0.001,0.01,0,0
7,0.01,0.1,0,0
7,0.1,1,1.62472e+07,6.43308e+06
7,1,10,2.51973e+07,4.42454e+07
7,10,100,3.78551e+07,4.74366e+08
7,100,1000,0,0
7,1000,10000,0,0
8,0.0001,0.001,0,0
8,0.001,0.01,0,0
8,0.01,0.1,0,0
8,0.1,1,4.22708e+06,1.11053e+06
8,1,10,2.68879e+07,5.48591e+07
8,10,100,2.43815e+06,1.37935e+07
8,100,1000,0,0
8,1000,10000,0,0
